M,L,START,TARGET,SZN,MEAN_SST_CanESM5,VAR_SST_CanESM5
12,9.5,2,11,OND,26.786660000000023,0.46431580110345017
13,9.5,2,11,OND,26.91675666666669,0.48936110047127035
14,9.5,2,11,OND,26.96541000000002,0.4252757188620687
15,9.5,2,11,OND,26.825483333333356,0.28743846074712903
16,9.5,2,11,OND,26.814726666666687,0.329564029609193
17,9.5,2,11,OND,26.939940000000018,0.6252478431724113
18,9.5,2,11,OND,26.871140000000022,0.3326804038620691
19,9.5,2,11,OND,26.870103333333358,0.395174720333338
20,9.5,2,11,OND,26.900996666666693,0.295614623781614
1,9.5,3,12,NDJ,26.967923333333353,0.4784690673678165
2,9.5,3,12,NDJ,26.85055666666669,0.4908784308160879
3,9.5,3,12,NDJ,26.893863333333353,0.3352681003333289
4,9.5,3,12,NDJ,26.691423333333354,0.5135260404712644
5,9.5,3,12,NDJ,26.800570000000025,0.5311684745862046
6,9.5,3,12,NDJ,26.917240000000024,0.39013551075862646
7,9.5,3,12,NDJ,26.75891333333336,0.3718943163678218
8,9.5,3,12,NDJ,26.960693333333364,0.631464482712649
9,9.5,3,12,NDJ,26.923736666666688,0.5509065982643746
10,9.5,3,12,NDJ,26.93431000000002,0.4726630892068894
11,9.5,3,12,NDJ,26.902483333333358,0.6210133772988523
12,9.5,3,12,NDJ,26.967830000000017,0.5673811656206895
13,9.5,3,12,NDJ,26.973116666666684,0.5477959648850586
14,9.5,3,12,NDJ,26.904260000000022,0.549563281793103
15,9.5,3,12,NDJ,26.784736666666685,0.3298885499885081
16,9.5,3,12,NDJ,26.87182000000002,0.5047010616551744
17,9.5,3,12,NDJ,26.84353666666669,0.4674881492988495
18,9.5,3,12,NDJ,26.786533333333352,0.4675600057471254
19,9.5,3,12,NDJ,26.760203333333358,0.5088989941264443
20,9.5,3,12,NDJ,26.849616666666684,0.3999772504022982
1,9.5,4,1,DJF,26.865000000000023,0.46548195724138547
2,9.5,4,1,DJF,26.92179333333336,0.3848654406436765
3,9.5,4,1,DJF,26.854980000000022,0.6086888623448361
4,9.5,4,1,DJF,26.94903000000002,0.6382378794137928
5,9.5,4,1,DJF,26.830833333333363,0.5454320202298859
6,9.5,4,1,DJF,26.95253666666669,0.45773650585057146
7,9.5,4,1,DJF,26.886813333333354,0.44171924671264706
8,9.5,4,1,DJF,26.816363333333356,0.46304533619539906
9,9.5,4,1,DJF,26.914703333333357,0.4518315299885149
10,9.5,4,1,DJF,26.867746666666694,0.4462680494712549
11,9.5,4,1,DJF,26.948426666666684,0.4210866744367826
12,9.5,4,1,DJF,26.925133333333353,0.4098211057471304
13,9.5,4,1,DJF,26.99456000000002,0.5053707473103465
14,9.5,4,1,DJF,26.862590000000022,0.6464588105862006
15,9.5,4,1,DJF,26.96657333333335,0.49079665374712594
16,9.5,4,1,DJF,26.891553333333356,0.5475422818850564
17,9.5,4,1,DJF,26.938973333333358,0.44582939719540476
18,9.5,4,1,DJF,26.890093333333358,0.4619038337471243
19,9.5,4,1,DJF,26.85951333333336,0.5036182474022992
20,9.5,4,1,DJF,26.827950000000026,0.3458807943103446
1,9.5,5,2,JFM,27.215060000000026,0.44734939558620923
2,9.5,5,2,JFM,27.149006666666686,0.4570051751264402
3,9.5,5,2,JFM,27.15078000000002,0.6830580451034409
4,9.5,5,2,JFM,27.168110000000024,0.6211172505862081
5,9.5,5,2,JFM,27.18718000000002,0.5783316230344869
6,9.5,5,2,JFM,27.063403333333348,0.5613838706781632
7,9.5,5,2,JFM,27.098273333333356,0.716442746850568
8,9.5,5,2,JFM,27.129433333333356,0.5551288188505742
9,9.5,5,2,JFM,27.123663333333358,0.6495138734367749
10,9.5,5,2,JFM,27.074180000000023,0.6558727071724129
11,9.5,5,2,JFM,27.08343666666669,0.7657741858505748
12,9.5,5,2,JFM,27.164180000000027,0.46246913406896495
13,9.5,5,2,JFM,27.196306666666693,0.6005193744367795
14,9.5,5,2,JFM,27.160910000000026,0.4014689547241363
15,9.5,5,2,JFM,27.07899000000002,0.6906133395517264
16,9.5,5,2,JFM,27.11166666666669,0.4568993209195331
17,9.5,5,2,JFM,27.131020000000028,0.6044301533793093
18,9.5,5,2,JFM,27.117783333333357,0.6821479124712738
19,9.5,5,2,JFM,27.25865333333335,0.5385295087816091
20,9.5,5,2,JFM,27.16925000000002,0.6249640570689741
1,9.5,6,3,FMA,27.533360000000023,0.634093311448278
2,9.5,6,3,FMA,27.64522000000002,0.40438617682758543
3,9.5,6,3,FMA,27.69356333333336,0.5449176768850615
4,9.5,6,3,FMA,27.65914666666669,0.3454056246436802
5,9.5,6,3,FMA,27.582273333333358,0.6719883999540256
6,9.5,6,3,FMA,27.585640000000023,0.5327399190344798
7,9.5,6,3,FMA,27.599540000000026,0.5240459824827514
8,9.5,6,3,FMA,27.729206666666688,0.555760225471263
9,9.5,6,3,FMA,27.668396666666688,0.44549518102299046
10,9.5,6,3,FMA,27.622956666666692,0.48331044460919265
11,9.5,6,3,FMA,27.596976666666684,0.6664622252988498
12,9.5,6,3,FMA,27.65831000000002,0.4054385547241384
13,9.5,6,3,FMA,27.525673333333355,0.45140639512643527
14,9.5,6,3,FMA,27.717760000000034,0.4266466128275878
15,9.5,6,3,FMA,27.623283333333358,0.34595795798850715
16,9.5,6,3,FMA,27.714056666666693,0.6477078556436817
17,9.5,6,3,FMA,27.65267333333336,0.3759317151264412
18,9.5,6,3,FMA,27.729363333333357,0.4530922748160922
19,9.5,6,3,FMA,27.60397333333336,0.5000079592643679
20,9.5,6,3,FMA,27.674640000000025,0.38813486868965347
1,9.5,7,4,MAM,28.101510000000022,0.30907345610345294
2,9.5,7,4,MAM,28.077593333333358,0.39649614891954066
3,9.5,7,4,MAM,28.110653333333357,0.5030988191264294
4,9.5,7,4,MAM,28.104360000000028,0.5829736404137998
5,9.5,7,4,MAM,28.006650000000025,0.6550953963793117
6,9.5,7,4,MAM,28.011290000000024,0.5995608664482718
7,9.5,7,4,MAM,28.11353333333335,0.547870409195391
8,9.5,7,4,MAM,28.044173333333365,0.5637665171954052
9,9.5,7,4,MAM,28.11446666666669,0.46798300988506186
10,9.5,7,4,MAM,28.013550000000027,0.5919090150000008
11,9.5,7,4,MAM,28.06033000000002,0.4241714318275845
12,9.5,7,4,MAM,28.058033333333356,0.4983321216091977
13,9.5,7,4,MAM,28.14981666666669,0.396121646264371
14,9.5,7,4,MAM,28.082910000000023,0.43896171610344664
15,9.5,7,4,MAM,28.044283333333357,0.6472186531609222
16,9.5,7,4,MAM,27.944640000000017,0.4356366176551705
17,9.5,7,4,MAM,28.117066666666688,0.32844993609195633
18,9.5,7,4,MAM,28.043053333333354,0.4894749729195416
19,9.5,7,4,MAM,28.137350000000023,0.30350648189655083
20,9.5,7,4,MAM,28.076690000000024,0.4894148485172409
1,9.5,8,5,AMJ,28.14449666666669,0.462986190678165
2,9.5,8,5,AMJ,28.146920000000023,0.4523666671724146
3,9.5,8,5,AMJ,28.23725666666669,0.2805561873678127
4,9.5,8,5,AMJ,28.165473333333356,0.26576835788505565
5,9.5,8,5,AMJ,28.185130000000022,0.4897849338965483
6,9.5,8,5,AMJ,28.210200000000025,0.49429901586206787
7,9.5,8,5,AMJ,28.04724333333336,0.2632148225402276
8,9.5,8,5,AMJ,28.204006666666682,0.26945933236781794
9,9.5,8,5,AMJ,28.22256000000002,0.31646028524138
10,9.5,8,5,AMJ,28.229700000000026,0.35377987517242
11,9.5,8,5,AMJ,28.18400333333336,0.33603517550574524
12,9.5,8,5,AMJ,28.249893333333354,0.43665323650575216
13,9.5,8,5,AMJ,28.20334666666669,0.335494148091948
14,9.5,8,5,AMJ,28.093900000000023,0.41198273999999924
15,9.5,8,5,AMJ,28.09358000000002,0.4965849678620629
16,9.5,8,5,AMJ,28.261653333333356,0.4755637225747158
17,9.5,8,5,AMJ,28.129140000000017,0.39349435006896755
18,9.5,8,5,AMJ,28.192060000000023,0.4795460783448235
19,9.5,8,5,AMJ,28.258826666666696,0.48011245512643214
20,9.5,8,5,AMJ,28.222966666666686,0.426822953333336
1,9.5,9,6,MJJ,27.957530000000013,0.21265512079310125
2,9.5,9,6,MJJ,27.853316666666686,0.4439136697126476
3,9.5,9,6,MJJ,28.01248000000003,0.4396378223448259
4,9.5,9,6,MJJ,27.977473333333354,0.38120363512643657
5,9.5,9,6,MJJ,28.030543333333355,0.20067051288505583
6,9.5,9,6,MJJ,27.87149333333336,0.2656133758160923
7,9.5,9,6,MJJ,27.891343333333353,0.4011912342643632
8,9.5,9,6,MJJ,28.057550000000024,0.3497468163793113
9,9.5,9,6,MJJ,28.007483333333358,0.3840763545402411
10,9.5,9,6,MJJ,27.95580000000002,0.3815686331034487
11,9.5,9,6,MJJ,27.937356666666695,0.28942068185057224
12,9.5,9,6,MJJ,27.982473333333353,0.3059600654712688
13,9.5,9,6,MJJ,28.094240000000028,0.2658354411034474
14,9.5,9,6,MJJ,27.868570000000023,0.2539150007931111
15,9.5,9,6,MJJ,28.11649666666669,0.3025239913678131
16,9.5,9,6,MJJ,28.028670000000027,0.46847200217241064
17,9.5,9,6,MJJ,27.969863333333358,0.3281448072298889
18,9.5,9,6,MJJ,27.96553333333336,0.49782188229884283
19,9.5,9,6,MJJ,27.96555666666669,0.2742519577126411
20,9.5,9,6,MJJ,27.952320000000025,0.2994898147586168
1,9.5,10,7,JJA,27.580743333333356,0.39435854598850756
2,9.5,10,7,JJA,27.54750666666669,0.2701008516781633
3,9.5,10,7,JJA,27.54256666666669,0.22030023540230198
4,9.5,10,7,JJA,27.64051666666669,0.1969087483333383
5,9.5,10,7,JJA,27.665433333333354,0.3425672947126427
6,9.5,10,7,JJA,27.48603333333336,0.20740278919540522
7,9.5,10,7,JJA,27.55454000000002,0.17925508731034376
8,9.5,10,7,JJA,27.511330000000022,0.2826901007931014
9,9.5,10,7,JJA,27.632956666666693,0.26489221081608566
10,9.5,10,7,JJA,27.538790000000024,0.21876127679311122
11,9.5,10,7,JJA,27.567050000000027,0.1847651260344782
12,9.5,10,7,JJA,27.524093333333358,0.2536463592643685
13,9.5,10,7,JJA,27.683566666666685,0.27523118367815835
14,9.5,10,7,JJA,27.699826666666688,0.2640656413333335
15,9.5,10,7,JJA,27.55767666666669,0.37781362254023365
16,9.5,10,7,JJA,27.613816666666693,0.22780993591954157
17,9.5,10,7,JJA,27.541020000000024,0.3200698106206888
18,9.5,10,7,JJA,27.584393333333356,0.1984240482298858
19,9.5,10,7,JJA,27.616690000000023,0.3206182519655172
20,9.5,10,7,JJA,27.66542000000002,0.14964526441379175
1,9.5,11,8,JAS,27.140290000000018,0.2700281795517259
2,9.5,11,8,JAS,27.26081666666669,0.28103085522987886
3,9.5,11,8,JAS,27.029766666666692,0.2534209871264412
4,9.5,11,8,JAS,27.132456666666695,0.239764025988508
5,9.5,11,8,JAS,27.155203333333354,0.17702679550574932
6,9.5,11,8,JAS,27.17945333333336,0.19396060947126284
7,9.5,11,8,JAS,27.150456666666688,0.23160604322988831
8,9.5,11,8,JAS,27.244220000000027,0.2311194333793116
9,9.5,11,8,JAS,27.21493000000002,0.2456793387241434
10,9.5,11,8,JAS,27.11641666666669,0.32642163178161576
11,9.5,11,8,JAS,27.189836666666693,0.255866241022991
12,9.5,11,8,JAS,27.120276666666687,0.1809464873678189
13,9.5,11,8,JAS,27.30426000000002,0.2418762376551701
14,9.5,11,8,JAS,27.129570000000022,0.2266010828620717
15,9.5,11,8,JAS,27.246353333333353,0.26699272878161023
16,9.5,11,8,JAS,27.238473333333353,0.1586865909885043
17,9.5,11,8,JAS,27.184456666666684,0.16442836460919583
18,9.5,11,8,JAS,27.246303333333366,0.3335413134367789
19,9.5,11,8,JAS,27.41415333333335,0.38571917222988045
20,9.5,11,8,JAS,27.26009333333336,0.33038882547126885
1,9.5,12,9,ASO,26.95666333333336,0.21999485136781358
2,9.5,12,9,ASO,26.992723333333355,0.2362983087471268
3,9.5,12,9,ASO,26.980363333333358,0.3076986630919518
4,9.5,12,9,ASO,26.997890000000023,0.24303368575862289
5,9.5,12,9,ASO,27.015140000000027,0.27880996937930813
6,9.5,12,9,ASO,26.94757666666669,0.3378923990919538
7,9.5,12,9,ASO,26.98789333333336,0.22500469443678564
8,9.5,12,9,ASO,26.923100000000023,0.19929837379310733
9,9.5,12,9,ASO,27.039713333333353,0.2577684218850605
10,9.5,12,9,ASO,27.00950666666669,0.1885144392643659
11,9.5,12,9,ASO,26.958353333333353,0.20118408326436638
12,9.5,12,9,ASO,26.875653333333354,0.18124290671264648
13,9.5,12,9,ASO,26.95038333333336,0.18916618005747282
14,9.5,12,9,ASO,27.01384666666669,0.2452012536091965
15,9.5,12,9,ASO,26.986826666666687,0.2799840068505695
16,9.5,12,9,ASO,27.048370000000023,0.3535574394137847
17,9.5,12,9,ASO,26.93223333333335,0.25591835333333507
18,9.5,12,9,ASO,26.99910666666669,0.34480324960919395
19,9.5,12,9,ASO,27.074726666666685,0.2711115613333275
20,9.5,12,9,ASO,26.98920000000003,0.2518855620689634
1,10.5,1,11,OND,26.994530000000022,0.5718057759655146
2,10.5,1,11,OND,26.899486666666686,0.3357148032643651
3,10.5,1,11,OND,26.98570333333335,0.2806223437816121
4,10.5,1,11,OND,26.84412666666669,0.5367031502988525
5,10.5,1,11,OND,26.989970000000024,0.49591972355172115
6,10.5,1,11,OND,26.82247666666669,0.3875137108160925
7,10.5,1,11,OND,26.852513333333356,0.42179249429884763
8,10.5,1,11,OND,26.863026666666688,0.44359435995402846
9,10.5,1,11,OND,26.97192333333335,0.4913681542643687
10,10.5,1,11,OND,26.849666666666696,0.43942446367816157
11,10.5,1,11,OND,26.778223333333358,0.33413246943678093
12,10.5,1,11,OND,26.861460000000026,0.3933151548965568
13,10.5,1,11,OND,26.829576666666693,0.307653918402297
14,10.5,1,11,OND,26.92421000000002,0.5741493898965563
15,10.5,1,11,OND,26.86469333333336,0.40622736478161586
16,10.5,1,11,OND,26.807120000000015,0.466558940965515
17,10.5,1,11,OND,26.938463333333356,0.5907579506781647
18,10.5,1,11,OND,26.85409000000002,0.411362908517242
19,10.5,1,11,OND,26.90778333333336,0.32178075522988786
20,10.5,1,11,OND,26.950260000000025,0.360451159034475
1,10.5,2,12,NDJ,26.894996666666696,0.4415931658505776
2,10.5,2,12,NDJ,26.82862333333335,0.3444167908160929
3,10.5,2,12,NDJ,26.80959666666669,0.4266763665402274
4,10.5,2,12,NDJ,26.88167333333336,0.5105074758160925
5,10.5,2,12,NDJ,26.797456666666687,0.3341255390919602
6,10.5,2,12,NDJ,26.944760000000027,0.5735791500689684
7,10.5,2,12,NDJ,26.865530000000025,0.44078802562069774
8,10.5,2,12,NDJ,26.809633333333355,0.4460882616091986
9,10.5,2,12,NDJ,26.94205000000002,0.6054716936206902
10,10.5,2,12,NDJ,26.739450000000026,0.4442449301724141
11,10.5,2,12,NDJ,26.82289333333336,0.4662554571954012
12,10.5,2,12,NDJ,26.72438000000003,0.5751720216551768
13,10.5,2,12,NDJ,26.85188000000003,0.5828749064827623
14,10.5,2,12,NDJ,26.926646666666684,0.5050999736091989
15,10.5,2,12,NDJ,26.734890000000018,0.3970923947241371
16,10.5,2,12,NDJ,26.739090000000022,0.3950883119655182
17,10.5,2,12,NDJ,26.89639000000003,0.6921562354137948
18,10.5,2,12,NDJ,26.788600000000027,0.38941016758620955
19,10.5,2,12,NDJ,26.78415000000002,0.492769916379315
20,10.5,2,12,NDJ,26.859650000000023,0.33188145017241283
1,10.5,3,1,DJF,26.98824000000002,0.4806135852413799
2,10.5,3,1,DJF,26.90138666666669,0.5830281639540146
3,10.5,3,1,DJF,26.89734000000002,0.35647667213793455
4,10.5,3,1,DJF,26.719016666666683,0.5010413352298846
5,10.5,3,1,DJF,26.82937666666669,0.5863765452988525
6,10.5,3,1,DJF,26.86929333333336,0.4658348213333282
7,10.5,3,1,DJF,26.77942333333335,0.3770285618505763
8,10.5,3,1,DJF,26.957153333333356,0.6800590349885107
9,10.5,3,1,DJF,26.959030000000023,0.6018859159655258
10,10.5,3,1,DJF,26.967536666666692,0.5156658017126449
11,10.5,3,1,DJF,26.922796666666695,0.6192916382643676
12,10.5,3,1,DJF,26.95578333333336,0.5686909041954117
13,10.5,3,1,DJF,26.96436333333336,0.5399770692988382
14,10.5,3,1,DJF,26.906813333333357,0.6052677791264457
15,10.5,3,1,DJF,26.780303333333357,0.3735209072298801
16,10.5,3,1,DJF,26.87583000000002,0.5623354311379278
17,10.5,3,1,DJF,26.863376666666692,0.4896881032298831
18,10.5,3,1,DJF,26.82883666666669,0.5092573492988532
19,10.5,3,1,DJF,26.790480000000017,0.5215575540689632
20,10.5,3,1,DJF,26.852656666666697,0.44912885633332794
1,10.5,4,2,JFM,27.13904666666669,0.4162784674022979
2,10.5,4,2,JFM,27.212506666666687,0.4179971116781628
3,10.5,4,2,JFM,27.10947666666669,0.6023444432298891
4,10.5,4,2,JFM,27.201413333333356,0.6258755370574782
5,10.5,4,2,JFM,27.115103333333362,0.5844127155057531
6,10.5,4,2,JFM,27.180266666666693,0.44042096850574475
7,10.5,4,2,JFM,27.136096666666692,0.48995783136781196
8,10.5,4,2,JFM,27.088246666666688,0.4432831625747169
9,10.5,4,2,JFM,27.176760000000026,0.49996509351724344
10,10.5,4,2,JFM,27.105886666666684,0.45480942809194863
11,10.5,4,2,JFM,27.21421333333336,0.46003901085058374
12,10.5,4,2,JFM,27.20154666666669,0.3966682501609202
13,10.5,4,2,JFM,27.25956333333336,0.47802139619539724
14,10.5,4,2,JFM,27.126303333333354,0.5676431527471234
15,10.5,4,2,JFM,27.264010000000024,0.46206519334482915
16,10.5,4,2,JFM,27.150050000000018,0.5018385156896538
17,10.5,4,2,JFM,27.208883333333354,0.3690550138505717
18,10.5,4,2,JFM,27.147000000000027,0.46672953793103134
19,10.5,4,2,JFM,27.11478333333336,0.46322886626437204
20,10.5,4,2,JFM,27.133556666666696,0.27312501219540286
1,10.5,5,3,FMA,27.746146666666686,0.3770589625747102
2,10.5,5,3,FMA,27.674200000000024,0.42375556620690086
3,10.5,5,3,FMA,27.68461000000002,0.5827835443793167
4,10.5,5,3,FMA,27.701330000000024,0.49494356699999903
5,10.5,5,3,FMA,27.701156666666694,0.4605704894367743
6,10.5,5,3,FMA,27.54843000000002,0.4795819711379329
7,10.5,5,3,FMA,27.60150666666669,0.6100017427126367
8,10.5,5,3,FMA,27.63852666666669,0.5469518047816195
9,10.5,5,3,FMA,27.616426666666694,0.5752059240919597
10,10.5,5,3,FMA,27.55561666666669,0.596488550402298
11,10.5,5,3,FMA,27.55128000000002,0.7721876830344845
12,10.5,5,3,FMA,27.67596666666669,0.4167591588505745
13,10.5,5,3,FMA,27.698883333333356,0.511141027643678
14,10.5,5,3,FMA,27.668806666666683,0.3760031668505704
15,10.5,5,3,FMA,27.576843333333354,0.6106802480574697
16,10.5,5,3,FMA,27.633466666666685,0.47143986712643937
17,10.5,5,3,FMA,27.623773333333357,0.5657535137471271
18,10.5,5,3,FMA,27.59348333333336,0.621877721436778
19,10.5,5,3,FMA,27.740003333333355,0.4375043844712604
20,10.5,5,3,FMA,27.65869333333335,0.5582904785747203
1,10.5,6,4,MAM,27.992436666666688,0.5869366782643637
2,10.5,6,4,MAM,28.08666000000002,0.29723691006897046
3,10.5,6,4,MAM,28.158333333333353,0.49660597333333045
4,10.5,6,4,MAM,28.17250000000002,0.3092783641379342
5,10.5,6,4,MAM,28.07736000000002,0.6566940438620656
6,10.5,6,4,MAM,28.073583333333357,0.4333947241954069
7,10.5,6,4,MAM,28.069346666666693,0.5012991508505804
8,10.5,6,4,MAM,28.209593333333366,0.4955163565057502
9,10.5,6,4,MAM,28.16118333333335,0.3900336566091967
10,10.5,6,4,MAM,28.078470000000024,0.38827460631034394
11,10.5,6,4,MAM,28.073573333333357,0.5971142268505844
12,10.5,6,4,MAM,28.09017666666669,0.3903201763333397
13,10.5,6,4,MAM,28.028783333333354,0.42350369040229957
14,10.5,6,4,MAM,28.201596666666692,0.42388427688506053
15,10.5,6,4,MAM,28.13597666666669,0.3234270970229827
16,10.5,6,4,MAM,28.171933333333353,0.554728326436781
17,10.5,6,4,MAM,28.10705666666669,0.3705013894367845
18,10.5,6,4,MAM,28.19229666666669,0.37948215688505543
19,10.5,6,4,MAM,28.104353333333357,0.4224820370574741
20,10.5,6,4,MAM,28.16096333333336,0.3375339134367826
1,10.5,7,5,AMJ,28.28047333333335,0.23898740685057313
2,10.5,7,5,AMJ,28.303943333333358,0.2995055521954
3,10.5,7,5,AMJ,28.32691333333336,0.4530234798160949
4,10.5,7,5,AMJ,28.31332000000003,0.5354751409655149
5,10.5,7,5,AMJ,28.191200000000023,0.5354855958620736
6,10.5,7,5,AMJ,28.201496666666692,0.47784751205747117
7,10.5,7,5,AMJ,28.309583333333354,0.4925945786781519
8,10.5,7,5,AMJ,28.288060000000026,0.5249540238620727
9,10.5,7,5,AMJ,28.309093333333355,0.3840264454712671
10,10.5,7,5,AMJ,28.19534666666669,0.4358511191264368
11,10.5,7,5,AMJ,28.25439333333335,0.4251586420229955
12,10.5,7,5,AMJ,28.25524000000002,0.417357235586206
13,10.5,7,5,AMJ,28.362836666666688,0.3399325679195478
14,10.5,7,5,AMJ,28.29074000000002,0.40094856593102746
15,10.5,7,5,AMJ,28.248933333333355,0.6203682443678125
16,10.5,7,5,AMJ,28.139413333333355,0.33567226464367766
17,10.5,7,5,AMJ,28.307856666666687,0.26383693012643306
18,10.5,7,5,AMJ,28.27664333333336,0.4585510108160889
19,10.5,7,5,AMJ,28.325450000000025,0.2732132487931077
20,10.5,7,5,AMJ,28.28635000000002,0.4108004784482744
1,10.5,8,6,MJJ,28.03024333333336,0.3541055901264366
2,10.5,8,6,MJJ,28.017120000000023,0.42419477200001
3,10.5,8,6,MJJ,28.036856666666687,0.24226590185057592
4,10.5,8,6,MJJ,28.01857000000002,0.21720372079310069
5,10.5,8,6,MJJ,28.08640666666669,0.4365564937471324
6,10.5,8,6,MJJ,28.115270000000024,0.389074090448276
7,10.5,8,6,MJJ,27.939056666666684,0.27919266460919323
8,10.5,8,6,MJJ,28.066426666666683,0.23792750822988692
9,10.5,8,6,MJJ,28.095163333333357,0.2866726617126492
10,10.5,8,6,MJJ,28.10457000000002,0.32101360562068837
11,10.5,8,6,MJJ,28.071213333333354,0.2844803087816105
12,10.5,8,6,MJJ,28.098320000000022,0.39725796165517596
13,10.5,8,6,MJJ,28.138700000000018,0.2603744289655199
14,10.5,8,6,MJJ,27.980213333333356,0.32883353291953016
15,10.5,8,6,MJJ,27.962076666666686,0.4281599052988487
16,10.5,8,6,MJJ,28.123803333333356,0.4212554403333295
17,10.5,8,6,MJJ,27.991740000000018,0.2997081976551712
18,10.5,8,6,MJJ,28.08599666666669,0.4363612113678115
19,10.5,8,6,MJJ,28.09519666666669,0.3498544548160959
20,10.5,8,6,MJJ,28.11306666666669,0.3315577609195341
1,10.5,9,7,JJA,27.64272666666669,0.21152052891954062
2,10.5,9,7,JJA,27.552693333333355,0.39674372754022474
3,10.5,9,7,JJA,27.680823333333358,0.35330070185057827
4,10.5,9,7,JJA,27.661786666666693,0.3143582680919573
5,10.5,9,7,JJA,27.717570000000023,0.15378168079309865
6,10.5,9,7,JJA,27.559020000000025,0.19066945062068938
7,10.5,9,7,JJA,27.58393666666669,0.2957704382643645
8,10.5,9,7,JJA,27.725976666666686,0.2685082701264379
9,10.5,9,7,JJA,27.682980000000025,0.31484971131035033
10,10.5,9,7,JJA,27.63878000000003,0.2957785361379305
11,10.5,9,7,JJA,27.64986000000002,0.23635792455172072
12,10.5,9,7,JJA,27.65785666666669,0.24025143357471138
13,10.5,9,7,JJA,27.76224666666669,0.22985446464368356
14,10.5,9,7,JJA,27.54388000000002,0.19569613682759
15,10.5,9,7,JJA,27.806013333333357,0.23685604119540404
16,10.5,9,7,JJA,27.73597000000002,0.3745883504482781
17,10.5,9,7,JJA,27.642063333333354,0.2711102037816037
18,10.5,9,7,JJA,27.72080666666669,0.37845683857470896
19,10.5,9,7,JJA,27.649950000000025,0.21484290741379797
20,10.5,9,7,JJA,27.638360000000024,0.2836994259310335
1,10.5,10,8,JAS,27.324583333333354,0.3046050455747153
2,10.5,10,8,JAS,27.263293333333355,0.2335567902988555
3,10.5,10,8,JAS,27.282920000000022,0.17733628027585746
4,10.5,10,8,JAS,27.35974333333336,0.23511113495402447
5,10.5,10,8,JAS,27.360966666666695,0.30863256643678283
6,10.5,10,8,JAS,27.219376666666687,0.15473311702298778
7,10.5,10,8,JAS,27.25978666666669,0.1652944315402272
8,10.5,10,8,JAS,27.22522666666669,0.21998262133333413
9,10.5,10,8,JAS,27.368846666666688,0.21450458395402677
10,10.5,10,8,JAS,27.25966000000002,0.2006028411034509
11,10.5,10,8,JAS,27.311996666666687,0.14298703550574784
12,10.5,10,8,JAS,27.258460000000017,0.24923170455172586
13,10.5,10,8,JAS,27.421980000000023,0.2497926582068986
14,10.5,10,8,JAS,27.40784000000002,0.253329711448274
15,10.5,10,8,JAS,27.31906333333335,0.3290336851609187
16,10.5,10,8,JAS,27.341996666666695,0.1813635948160884
17,10.5,10,8,JAS,27.267060000000022,0.23360242799999514
18,10.5,10,8,JAS,27.308156666666687,0.15528243495402322
19,10.5,10,8,JAS,27.372716666666687,0.23730814143678666
20,10.5,10,8,JAS,27.39312000000002,0.1611492223448277
1,10.5,11,9,ASO,27.010720000000024,0.30106242855172816
2,10.5,11,9,ASO,27.139503333333355,0.28133375826436974
3,10.5,11,9,ASO,26.896326666666695,0.2643804902988535
4,10.5,11,9,ASO,27.01495666666669,0.23043734598850626
5,10.5,11,9,ASO,27.03966000000002,0.16185551075862067
6,10.5,11,9,ASO,27.04014333333335,0.17249323357470875
7,10.5,11,9,ASO,26.99213666666669,0.20775256998850167
8,10.5,11,9,ASO,27.101853333333352,0.23112487222988187
9,10.5,11,9,ASO,27.086606666666693,0.25411281512643497
10,10.5,11,9,ASO,27.040463333333356,0.32025498309195405
11,10.5,11,9,ASO,27.057543333333353,0.27427667288505064
12,10.5,11,9,ASO,26.994860000000024,0.15281237351724195
13,10.5,11,9,ASO,27.156780000000026,0.19907911337930861
14,10.5,11,9,ASO,27.003156666666687,0.19421637219540291
15,10.5,11,9,ASO,27.158066666666688,0.29473209609195616
16,10.5,11,9,ASO,27.11942333333337,0.16394416874712203
17,10.5,11,9,ASO,27.01566666666669,0.1896087947126421
18,10.5,11,9,ASO,27.142603333333355,0.3235414141264388
19,10.5,11,9,ASO,27.268523333333352,0.43749729702298895
20,10.5,11,9,ASO,27.130693333333358,0.3773729889195392
1,10.5,12,10,SON,26.950240000000022,0.3093515190344894
2,10.5,12,10,SON,26.985090000000024,0.28382328437931215
3,10.5,12,10,SON,26.94238333333336,0.39739106419540177
4,10.5,12,10,SON,26.959793333333355,0.3239553489195448
5,10.5,12,10,SON,26.995036666666692,0.3661788796436815
6,10.5,12,10,SON,26.94052666666669,0.4412651489195404
7,10.5,12,10,SON,26.969576666666686,0.3037299880574646
8,10.5,12,10,SON,26.907266666666693,0.24645321540229612
9,10.5,12,10,SON,27.013893333333353,0.3159573516781578
10,10.5,12,10,SON,26.988113333333352,0.2618907225747106
11,10.5,12,10,SON,26.92307666666669,0.24063442529885107
12,10.5,12,10,SON,26.846146666666687,0.19927525774712526
13,10.5,12,10,SON,26.951350000000016,0.2625144991379327
14,10.5,12,10,SON,27.020553333333357,0.3207306556781596
15,10.5,12,10,SON,26.976980000000026,0.35319035199999893
16,10.5,12,10,SON,27.040616666666686,0.43993450074712276
17,10.5,12,10,SON,26.93081000000002,0.2920961050689662
18,10.5,12,10,SON,27.005680000000023,0.41992170027585657
19,10.5,12,10,SON,27.074583333333354,0.3596919441954066
20,10.5,12,10,SON,26.973760000000023,0.31844215075861526
