L,MON,LDC_SST_NCEP_CFSv2,LDC_SST_NCEP_CFSv2_ONETWO,LDC_SST_NCEP_CFSv2_THREE,LDC_SST_NCEP_CFSv2_FOUR
8.5,0000 1 Feb 2019,27.26338,24.22509,26.1363,29.01509
1.5,0000 1 Mar 2019,28.94341,27.40646,28.44471,29.69937
2.5,0000 1 Mar 2019,29.41036,27.31034,28.77238,30.00895
3.5,0000 1 Mar 2019,29.35626,26.93468,28.59976,29.99532
4.5,0000 1 Mar 2019,28.85322,26.24467,28.03115,29.72352
5.5,0000 1 Mar 2019,28.29727,25.54408,27.42516,29.44404
6.5,0000 1 Mar 2019,28.04651,24.99644,27.07478,29.37004
7.5,0000 1 Mar 2019,28.12814,24.95492,27.0616,29.43458
8.5,0000 1 Mar 2019,28.43054,25.5615,27.37114,29.52648
1.5,0000 1 Apr 2019,29.144,26.22849,28.45224,29.86676
2.5,0000 1 Apr 2019,29.06458,25.80967,28.17118,29.94409
3.5,0000 1 Apr 2019,28.49411,25.29762,27.53871,29.67226
4.5,0000 1 Apr 2019,27.87136,24.84359,26.90992,29.34944
5.5,0000 1 Apr 2019,27.55056,24.49575,26.56625,29.21117
6.5,0000 1 Apr 2019,27.61769,24.52203,26.54533,29.307
7.5,0000 1 Apr 2019,27.87196,24.96034,26.7309,29.45504
8.5,0000 1 Apr 2019,28.10007,25.85886,26.95867,29.51348
1.5,0000 1 May 2019,28.58055,24.26922,27.3545,29.79866
2.5,0000 1 May 2019,27.89294,23.73622,26.5605,29.48286
3.5,0000 1 May 2019,27.19361,23.46682,25.8967,29.01445
4.5,0000 1 May 2019,26.86759,23.47112,25.64943,28.77915
5.5,0000 1 May 2019,26.91844,23.84723,25.72374,28.87508
6.5,0000 1 May 2019,27.20439,24.4974,25.97015,29.14786
7.5,0000 1 May 2019,27.58538,25.55461,26.36625,29.37078
8.5,0000 1 May 2019,28.00577,26.9044,26.9769,29.41981
1.5,0000 1 Jun 2019,27.26839,23.01844,25.7612,29.01291
2.5,0000 1 Jun 2019,26.43714,22.72589,24.99361,28.4889
3.5,0000 1 Jun 2019,26.04107,22.74315,24.70325,28.20364
4.5,0000 1 Jun 2019,26.07223,23.17458,24.81735,28.27909
5.5,0000 1 Jun 2019,26.35845,23.84051,25.1237,28.55036
6.5,0000 1 Jun 2019,26.77202,24.89541,25.59603,28.81245
7.5,0000 1 Jun 2019,27.24587,26.2303,26.23401,28.94216
8.5,0000 1 Jun 2019,27.66414,27.56178,27.05342,28.94721
1.5,0000 1 Jul 2019,26.49789,22.44347,24.75836,28.84039
2.5,0000 1 Jul 2019,25.84499,22.54082,24.29191,28.45503
3.5,0000 1 Jul 2019,25.73768,22.91012,24.36164,28.37152
4.5,0000 1 Jul 2019,26.03031,23.6533,24.75399,28.54402
5.5,0000 1 Jul 2019,26.50601,24.82238,25.33567,28.77467
6.5,0000 1 Jul 2019,26.96937,26.26141,26.04902,28.88274
7.5,0000 1 Jul 2019,27.35183,27.54415,26.83152,28.86613
8.5,0000 1 Jul 2019,27.62162,28.18171,27.49612,28.82468
1.5,0000 1 Aug 2019,25.87104,22.25291,24.28841,28.4642
2.5,0000 1 Aug 2019,25.42857,22.80373,24.10628,28.14528
3.5,0000 1 Aug 2019,25.53594,23.41207,24.23124,28.27966
4.5,0000 1 Aug 2019,25.93223,24.367,24.71648,28.52281
5.5,0000 1 Aug 2019,26.41145,25.72441,25.48738,28.68281
6.5,0000 1 Aug 2019,26.86594,27.08596,26.39383,28.6909
7.5,0000 1 Aug 2019,27.41763,27.98123,27.26289,28.78975
8.5,0000 1 Aug 2019,28.13348,28.07597,28.00271,29.11305
1.5,0000 1 Sep 2019,26.53179,22.91234,24.92115,29.0516
2.5,0000 1 Sep 2019,26.57019,23.80931,25.05844,29.10815
3.5,0000 1 Sep 2019,26.84647,24.82165,25.45936,29.20898
4.5,0000 1 Sep 2019,27.20515,26.07269,26.10553,29.21027
5.5,0000 1 Sep 2019,27.52608,27.37753,26.90625,29.11046
6.5,0000 1 Sep 2019,27.90386,28.19839,27.67836,29.10119
7.5,0000 1 Sep 2019,28.43235,28.17459,28.29286,29.30165
8.5,0000 1 Sep 2019,28.73566,27.12135,28.24028,29.54945
1.5,0000 1 Oct 2019,27.16622,23.60816,25.46327,29.44094
2.5,0000 1 Oct 2019,27.25119,25.00199,25.77847,29.42519
3.5,0000 1 Oct 2019,27.40723,26.25691,26.24838,29.33615
4.5,0000 1 Oct 2019,27.56136,27.33228,26.86422,29.15769
5.5,0000 1 Oct 2019,27.77771,27.97285,27.48766,29.028
6.5,0000 1 Oct 2019,28.19284,27.68909,27.93052,29.16887
7.5,0000 1 Oct 2019,28.4214,26.57882,27.77347,29.41081
8.5,0000 1 Oct 2019,27.96096,25.04087,26.88102,29.30687
1.5,0000 1 Nov 2019,27.42264,24.6746,25.97066,29.51692
2.5,0000 1 Nov 2019,27.45894,26.20771,26.32877,29.40542
3.5,0000 1 Nov 2019,27.59418,27.31264,26.90681,29.19582
4.5,0000 1 Nov 2019,27.88094,27.853,27.53971,29.09356
5.5,0000 1 Nov 2019,28.35625,27.46758,27.98667,29.28957
6.5,0000 1 Nov 2019,28.67447,26.28719,27.9156,29.59793
7.5,0000 1 Nov 2019,28.39861,24.96695,27.2572,29.59147
8.5,0000 1 Nov 2019,27.46526,23.90954,26.14119,29.11158
1.5,0000 1 Dec 2019,27.15336,25.94525,26.11356,29.32089
2.5,0000 1 Dec 2019,27.21211,27.17829,26.62626,29.0919
3.5,0000 1 Dec 2019,27.52809,27.73991,27.22875,28.9909
4.5,0000 1 Dec 2019,28.02941,27.34048,27.67735,29.15246
5.5,0000 1 Dec 2019,28.32732,26.23008,27.61902,29.40531
6.5,0000 1 Dec 2019,28.04877,24.90709,26.97595,29.36628
7.5,0000 1 Dec 2019,27.26953,23.93155,26.0266,28.96362
8.5,0000 1 Dec 2019,26.52045,23.40111,25.27217,28.50951
1.5,0000 1 Jan 2020,27.266,26.73541,26.56217,29.02767
2.5,0000 1 Jan 2020,27.53613,27.44196,27.13707,28.94603
3.5,0000 1 Jan 2020,28.01277,26.92536,27.49324,29.1221
4.5,0000 1 Jan 2020,28.26795,25.69368,27.37038,29.34337
5.5,0000 1 Jan 2020,27.90667,24.44396,26.66687,29.26397
6.5,0000 1 Jan 2020,26.99414,23.60196,25.68736,28.75838
7.5,0000 1 Jan 2020,26.02709,23.17275,24.83665,28.10157
8.5,0000 1 Jan 2020,25.44191,23.01892,24.38128,27.67941
1.5,0000 1 Feb 2020,27.73851,27.08302,27.23495,29.23541
2.5,0000 1 Feb 2020,28.12871,26.63523,27.51777,29.43822
3.5,0000 1 Feb 2020,28.22061,25.41345,27.24847,29.58915
4.5,0000 1 Feb 2020,27.71882,24.13918,26.44313,29.33364
5.5,0000 1 Feb 2020,26.70825,23.30429,25.40272,28.66855
6.5,0000 1 Feb 2020,25.78916,22.9036,24.56571,27.95776
7.5,0000 1 Feb 2020,25.28021,22.83702,24.17472,27.52858
8.5,0000 1 Feb 2020,25.16578,23.0966,24.14143,27.41319
1.5,0000 1 Mar 2020,28.15208,26.58151,27.53346,29.55887
2.5,0000 1 Mar 2020,28.32188,25.57557,27.37777,29.74133
3.5,0000 1 Mar 2020,27.87801,24.42233,26.64504,29.50865
4.5,0000 1 Mar 2020,26.98888,23.52535,25.66814,28.91132
5.5,0000 1 Mar 2020,26.13546,23.05231,24.85793,28.27192
6.5,0000 1 Mar 2020,25.68679,22.88398,24.47626,27.91861
7.5,0000 1 Mar 2020,25.62115,23.10661,24.46051,27.89814
8.5,0000 1 Mar 2020,25.84645,23.5917,24.68078,28.11423
1.5,0000 1 Apr 2020,28.19338,25.29425,27.19276,29.69824
2.5,0000 1 Apr 2020,27.61825,24.10588,26.34432,29.42604
3.5,0000 1 Apr 2020,26.73522,23.21773,25.37455,28.79436
4.5,0000 1 Apr 2020,25.9686,22.8294,24.69585,28.13047
5.5,0000 1 Apr 2020,25.51997,22.7644,24.37275,27.72939
6.5,0000 1 Apr 2020,25.43296,23.01996,24.35993,27.65178
7.5,0000 1 Apr 2020,25.68164,23.48158,24.56189,27.8909
8.5,0000 1 Apr 2020,26.11242,24.42071,25.01246,28.22181
1.5,0000 1 May 2020,27.17454,23.63168,25.91965,28.90613
2.5,0000 1 May 2020,26.22936,22.82815,24.90324,28.22986
3.5,0000 1 May 2020,25.41529,22.50028,24.20713,27.55663
4.5,0000 1 May 2020,25.02107,22.52921,23.90025,27.22804
5.5,0000 1 May 2020,24.93061,22.87362,23.89283,27.23334
6.5,0000 1 May 2020,25.20473,23.41605,24.11982,27.54922
7.5,0000 1 May 2020,25.68033,24.4515,24.65911,27.94045
8.5,0000 1 May 2020,26.24915,25.86571,25.46718,28.21502
1.5,0000 1 Jun 2020,26.04514,22.67099,24.70322,28.00852
2.5,0000 1 Jun 2020,25.12199,22.3805,23.92754,27.36684
3.5,0000 1 Jun 2020,24.58735,22.45969,23.56693,26.9899
4.5,0000 1 Jun 2020,24.49221,22.75099,23.54619,26.94179
5.5,0000 1 Jun 2020,24.80944,23.28141,23.83209,27.21537
6.5,0000 1 Jun 2020,25.3695,24.26264,24.41757,27.65118
7.5,0000 1 Jun 2020,26.01213,25.71199,25.31622,28.03096
8.5,0000 1 Jun 2020,26.56471,27.18835,26.28925,28.27923
1.5,0000 1 Jul 2020,25.57801,22.18376,24.18368,27.80518
2.5,0000 1 Jul 2020,24.75117,22.39148,23.61944,27.25354
3.5,0000 1 Jul 2020,24.50003,22.69358,23.40759,27.11879
4.5,0000 1 Jul 2020,24.80355,23.21133,23.63796,27.37175
5.5,0000 1 Jul 2020,25.36877,24.16573,24.22394,27.78755
6.5,0000 1 Jul 2020,26.0591,25.57985,25.18184,28.16697
7.5,0000 1 Jul 2020,26.69081,27.03344,26.23557,28.40886
8.5,0000 1 Jul 2020,27.1991,27.89359,27.09138,28.55211
1.5,0000 1 Aug 2020,25.22698,22.1699,23.94185,27.70405
2.5,0000 1 Aug 2020,24.76455,22.84419,23.64046,27.44122
3.5,0000 1 Aug 2020,24.89481,23.42703,23.72575,27.62233
4.5,0000 1 Aug 2020,25.42716,24.40726,24.29084,27.99724
5.5,0000 1 Aug 2020,26.06139,25.73421,25.21637,28.28485
6.5,0000 1 Aug 2020,26.63623,27.12349,26.24542,28.42202
7.5,0000 1 Aug 2020,27.2053,27.95972,27.12494,28.57064
8.5,0000 1 Aug 2020,27.87766,27.93234,27.74825,28.93139
1.5,0000 1 Sep 2020,25.16739,22.42525,23.81911,27.8146
2.5,0000 1 Sep 2020,24.98296,23.3766,23.84536,27.74189
3.5,0000 1 Sep 2020,25.30525,24.32622,24.2124,27.99769
4.5,0000 1 Sep 2020,25.89452,25.53068,25.00311,28.23616
5.5,0000 1 Sep 2020,26.48134,26.82586,26.01621,28.3527
6.5,0000 1 Sep 2020,27.07224,27.71525,26.95431,28.46222
7.5,0000 1 Sep 2020,27.75744,27.75432,27.62137,28.8025
8.5,0000 1 Sep 2020,28.36413,26.98187,27.86355,29.26245
1.5,0000 1 Oct 2020,25.31427,22.93127,23.95745,27.97219
2.5,0000 1 Oct 2020,25.25852,24.09406,24.12924,28.02209
3.5,0000 1 Oct 2020,25.56424,25.26396,24.69825,28.10568
4.5,0000 1 Oct 2020,26.07761,26.47006,25.60384,28.12389
5.5,0000 1 Oct 2020,26.7306,27.31349,26.55941,28.25363
6.5,0000 1 Oct 2020,27.45954,27.3152,27.23366,28.61384
7.5,0000 1 Oct 2020,27.99796,26.56145,27.42656,29.06534
8.5,0000 1 Oct 2020,27.96178,25.46449,27.01525,29.21436
1.5,0000 1 Nov 2020,25.13436,23.59145,23.99759,27.85385
2.5,0000 1 Nov 2020,25.1134,25.01622,24.4116,27.67975
3.5,0000 1 Nov 2020,25.48053,26.17688,25.16968,27.59177
4.5,0000 1 Nov 2020,26.20213,26.90075,26.0922,27.78976
5.5,0000 1 Nov 2020,26.9847,26.86239,26.78792,28.24454
6.5,0000 1 Nov 2020,27.50863,26.20689,27.00133,28.68889
7.5,0000 1 Nov 2020,27.49917,25.3123,26.67628,28.81932
8.5,0000 1 Nov 2020,26.94488,24.4252,25.95996,28.49512
1.5,0000 1 Dec 2020,25.43206,24.55395,24.61218,27.71871
2.5,0000 1 Dec 2020,25.64661,25.93757,25.31751,27.68572
3.5,0000 1 Dec 2020,26.23305,26.7376,26.146,27.86741
4.5,0000 1 Dec 2020,26.98239,26.71247,26.78753,28.3021
5.5,0000 1 Dec 2020,27.5036,25.98112,26.97073,28.69814
6.5,0000 1 Dec 2020,27.49074,25.01752,26.61639,28.79242
7.5,0000 1 Dec 2020,26.92092,24.17575,25.897,28.49155
8.5,0000 1 Dec 2020,26.1835,23.65694,25.19026,27.99276
