M,L,MON,LDC_SST_NCEP_CFSv2
13,2.5,0000 1 Aug 1994,25.76243
14,2.5,0000 1 Aug 1994,25.65028
15,2.5,0000 1 Aug 1994,26.02862
16,2.5,0000 1 Aug 1994,25.90535
17,2.5,0000 1 Aug 1994,25.56909
18,2.5,0000 1 Aug 1994,25.37146
19,2.5,0000 1 Aug 1994,25.69765
20,2.5,0000 1 Aug 1994,25.5959
21,2.5,0000 1 Aug 1994,25.55189
22,2.5,0000 1 Aug 1994,25.45247
23,2.5,0000 1 Aug 1994,25.16631
24,2.5,0000 1 Aug 1994,26.04248
1,3.5,0000 1 Aug 1994,24.93843
2,3.5,0000 1 Aug 1994,26.12663
3,3.5,0000 1 Aug 1994,26.35269
4,3.5,0000 1 Aug 1994,25.98617
5,3.5,0000 1 Aug 1994,25.11927
6,3.5,0000 1 Aug 1994,25.76653
7,3.5,0000 1 Aug 1994,25.61145
8,3.5,0000 1 Aug 1994,25.61775
9,3.5,0000 1 Aug 1994,25.53143
10,3.5,0000 1 Aug 1994,26.09994
11,3.5,0000 1 Aug 1994,26.21091
12,3.5,0000 1 Aug 1994,25.93206
13,3.5,0000 1 Aug 1994,25.87649
14,3.5,0000 1 Aug 1994,26.24364
15,3.5,0000 1 Aug 1994,26.35378
16,3.5,0000 1 Aug 1994,26.3891
17,3.5,0000 1 Aug 1994,25.68166
18,3.5,0000 1 Aug 1994,25.47871
19,3.5,0000 1 Aug 1994,25.88766
20,3.5,0000 1 Aug 1994,25.85494
21,3.5,0000 1 Aug 1994,25.6502
22,3.5,0000 1 Aug 1994,25.74437
23,3.5,0000 1 Aug 1994,25.13821
24,3.5,0000 1 Aug 1994,26.64856
1,4.5,0000 1 Aug 1994,25.23273
2,4.5,0000 1 Aug 1994,26.68615
3,4.5,0000 1 Aug 1994,26.68224
4,4.5,0000 1 Aug 1994,26.39188
5,4.5,0000 1 Aug 1994,25.81612
6,4.5,0000 1 Aug 1994,26.08299
7,4.5,0000 1 Aug 1994,26.00573
8,4.5,0000 1 Aug 1994,26.15067
9,4.5,0000 1 Aug 1994,26.15997
10,4.5,0000 1 Aug 1994,26.63022
11,4.5,0000 1 Aug 1994,26.93316
12,4.5,0000 1 Aug 1994,26.34415
13,4.5,0000 1 Aug 1994,26.09016
14,4.5,0000 1 Aug 1994,26.90534
15,4.5,0000 1 Aug 1994,26.66531
16,4.5,0000 1 Aug 1994,26.96141
17,4.5,0000 1 Aug 1994,26.12538
18,4.5,0000 1 Aug 1994,25.95847
19,4.5,0000 1 Aug 1994,26.36435
20,4.5,0000 1 Aug 1994,26.44818
21,4.5,0000 1 Aug 1994,26.04241
22,4.5,0000 1 Aug 1994,26.29454
23,4.5,0000 1 Aug 1994,25.49726
24,4.5,0000 1 Aug 1994,27.312
1,5.5,0000 1 Aug 1994,25.41027
2,5.5,0000 1 Aug 1994,27.20481
3,5.5,0000 1 Aug 1994,27.12446
4,5.5,0000 1 Aug 1994,26.81417
5,5.5,0000 1 Aug 1994,26.55757
6,5.5,0000 1 Aug 1994,26.6553
7,5.5,0000 1 Aug 1994,26.47018
8,5.5,0000 1 Aug 1994,26.60438
9,5.5,0000 1 Aug 1994,26.65832
10,5.5,0000 1 Aug 1994,27.01302
11,5.5,0000 1 Aug 1994,27.55897
12,5.5,0000 1 Aug 1994,26.77186
13,5.5,0000 1 Aug 1994,26.50674
14,5.5,0000 1 Aug 1994,27.08803
15,5.5,0000 1 Aug 1994,26.84559
16,5.5,0000 1 Aug 1994,27.48586
17,5.5,0000 1 Aug 1994,26.57378
18,5.5,0000 1 Aug 1994,26.34028
19,5.5,0000 1 Aug 1994,26.96579
20,5.5,0000 1 Aug 1994,27.02003
21,5.5,0000 1 Aug 1994,26.549
22,5.5,0000 1 Aug 1994,26.61728
23,5.5,0000 1 Aug 1994,25.76239
24,5.5,0000 1 Aug 1994,27.71629
1,6.5,0000 1 Aug 1994,25.62713
2,6.5,0000 1 Aug 1994,27.40863
3,6.5,0000 1 Aug 1994,27.37874
4,6.5,0000 1 Aug 1994,27.11554
5,6.5,0000 1 Aug 1994,26.9833
6,6.5,0000 1 Aug 1994,27.1916
7,6.5,0000 1 Aug 1994,26.89547
8,6.5,0000 1 Aug 1994,26.76653
9,6.5,0000 1 Aug 1994,26.98993
10,6.5,0000 1 Aug 1994,27.16495
11,6.5,0000 1 Aug 1994,27.66726
12,6.5,0000 1 Aug 1994,27.04262
13,6.5,0000 1 Aug 1994,26.99489
14,6.5,0000 1 Aug 1994,26.88955
15,6.5,0000 1 Aug 1994,26.80742
16,6.5,0000 1 Aug 1994,27.85357
17,6.5,0000 1 Aug 1994,26.87702
18,6.5,0000 1 Aug 1994,26.6723
19,6.5,0000 1 Aug 1994,27.27832
20,6.5,0000 1 Aug 1994,27.44039
21,6.5,0000 1 Aug 1994,27.08538
22,6.5,0000 1 Aug 1994,26.63571
23,6.5,0000 1 Aug 1994,26.01982
24,6.5,0000 1 Aug 1994,27.79579
1,7.5,0000 1 Aug 1994,26.08352
2,7.5,0000 1 Aug 1994,27.53609
3,7.5,0000 1 Aug 1994,27.86736
4,7.5,0000 1 Aug 1994,27.32392
5,7.5,0000 1 Aug 1994,27.32241
6,7.5,0000 1 Aug 1994,27.47679
7,7.5,0000 1 Aug 1994,27.38479
8,7.5,0000 1 Aug 1994,26.90024
9,7.5,0000 1 Aug 1994,27.11498
10,7.5,0000 1 Aug 1994,27.35504
11,7.5,0000 1 Aug 1994,27.87976
12,7.5,0000 1 Aug 1994,27.33448
13,7.5,0000 1 Aug 1994,27.45795
14,7.5,0000 1 Aug 1994,26.96757
15,7.5,0000 1 Aug 1994,26.99035
16,7.5,0000 1 Aug 1994,28.18206
17,7.5,0000 1 Aug 1994,27.17023
18,7.5,0000 1 Aug 1994,26.87401
19,7.5,0000 1 Aug 1994,27.42311
20,7.5,0000 1 Aug 1994,27.99385
21,7.5,0000 1 Aug 1994,27.64936
22,7.5,0000 1 Aug 1994,26.79237
23,7.5,0000 1 Aug 1994,26.37692
24,7.5,0000 1 Aug 1994,27.99454
1,8.5,0000 1 Aug 1994,26.77811
2,8.5,0000 1 Aug 1994,27.57486
3,8.5,0000 1 Aug 1994,28.39715
4,8.5,0000 1 Aug 1994,27.70486
5,8.5,0000 1 Aug 1994,27.58897
6,8.5,0000 1 Aug 1994,27.61402
7,8.5,0000 1 Aug 1994,28.06758
8,8.5,0000 1 Aug 1994,27.26014
9,8.5,0000 1 Aug 1994,27.55896
10,8.5,0000 1 Aug 1994,27.69915
11,8.5,0000 1 Aug 1994,28.1854
12,8.5,0000 1 Aug 1994,27.74982
13,8.5,0000 1 Aug 1994,27.94005
14,8.5,0000 1 Aug 1994,27.36947
15,8.5,0000 1 Aug 1994,27.47944
16,8.5,0000 1 Aug 1994,28.69224
17,8.5,0000 1 Aug 1994,27.51245
18,8.5,0000 1 Aug 1994,27.27581
19,8.5,0000 1 Aug 1994,27.61163
20,8.5,0000 1 Aug 1994,28.52234
21,8.5,0000 1 Aug 1994,28.18065
22,8.5,0000 1 Aug 1994,27.38515
23,8.5,0000 1 Aug 1994,26.87714
24,8.5,0000 1 Aug 1994,28.36265
1,1.5,0000 1 Sep 1994,26.07545
2,1.5,0000 1 Sep 1994,26.3942
3,1.5,0000 1 Sep 1994,25.885
4,1.5,0000 1 Sep 1994,25.93064
5,1.5,0000 1 Sep 1994,26.15862
6,1.5,0000 1 Sep 1994,26.40608
7,1.5,0000 1 Sep 1994,25.88442
8,1.5,0000 1 Sep 1994,26.12812
9,1.5,0000 1 Sep 1994,25.93328
10,1.5,0000 1 Sep 1994,26.11621
11,1.5,0000 1 Sep 1994,26.30452
12,1.5,0000 1 Sep 1994,26.35706
13,1.5,0000 1 Sep 1994,26.54084
14,1.5,0000 1 Sep 1994,26.35284
15,1.5,0000 1 Sep 1994,26.60153
16,1.5,0000 1 Sep 1994,26.49544
17,1.5,0000 1 Sep 1994,26.51309
18,1.5,0000 1 Sep 1994,26.50645
19,1.5,0000 1 Sep 1994,26.82768
20,1.5,0000 1 Sep 1994,26.48762
21,1.5,0000 1 Sep 1994,26.67461
22,1.5,0000 1 Sep 1994,26.6329
23,1.5,0000 1 Sep 1994,26.68712
24,1.5,0000 1 Sep 1994,26.69471
1,2.5,0000 1 Sep 1994,26.18513
2,2.5,0000 1 Sep 1994,26.46268
3,2.5,0000 1 Sep 1994,25.77081
4,2.5,0000 1 Sep 1994,25.9945
5,2.5,0000 1 Sep 1994,26.48976
6,2.5,0000 1 Sep 1994,26.7385
7,2.5,0000 1 Sep 1994,25.878
8,2.5,0000 1 Sep 1994,26.14358
9,2.5,0000 1 Sep 1994,25.84528
10,2.5,0000 1 Sep 1994,26.37852
11,2.5,0000 1 Sep 1994,26.44852
12,2.5,0000 1 Sep 1994,26.63708
13,2.5,0000 1 Sep 1994,26.6872
14,2.5,0000 1 Sep 1994,26.44058
15,2.5,0000 1 Sep 1994,26.67935
16,2.5,0000 1 Sep 1994,26.53687
17,2.5,0000 1 Sep 1994,26.497
18,2.5,0000 1 Sep 1994,26.39727
19,2.5,0000 1 Sep 1994,27.15157
20,2.5,0000 1 Sep 1994,26.56374
21,2.5,0000 1 Sep 1994,26.92738
22,2.5,0000 1 Sep 1994,26.64625
23,2.5,0000 1 Sep 1994,26.72498
24,2.5,0000 1 Sep 1994,26.95219
1,3.5,0000 1 Sep 1994,26.68377
2,3.5,0000 1 Sep 1994,26.91429
3,3.5,0000 1 Sep 1994,26.00492
4,3.5,0000 1 Sep 1994,26.41611
5,3.5,0000 1 Sep 1994,27.09541
6,3.5,0000 1 Sep 1994,27.34129
7,3.5,0000 1 Sep 1994,26.2522
8,3.5,0000 1 Sep 1994,26.16311
9,3.5,0000 1 Sep 1994,26.32757
10,3.5,0000 1 Sep 1994,26.84503
11,3.5,0000 1 Sep 1994,26.7748
12,3.5,0000 1 Sep 1994,27.14657
13,3.5,0000 1 Sep 1994,27.14235
14,3.5,0000 1 Sep 1994,26.89316
15,3.5,0000 1 Sep 1994,26.99162
16,3.5,0000 1 Sep 1994,26.82037
17,3.5,0000 1 Sep 1994,26.76332
18,3.5,0000 1 Sep 1994,26.6062
19,3.5,0000 1 Sep 1994,27.72659
20,3.5,0000 1 Sep 1994,26.87777
21,3.5,0000 1 Sep 1994,27.5108
22,3.5,0000 1 Sep 1994,26.91048
23,3.5,0000 1 Sep 1994,27.05304
24,3.5,0000 1 Sep 1994,27.5306
1,4.5,0000 1 Sep 1994,27.16938
2,4.5,0000 1 Sep 1994,27.32257
3,4.5,0000 1 Sep 1994,26.49055
4,4.5,0000 1 Sep 1994,26.83294
5,4.5,0000 1 Sep 1994,27.48579
6,4.5,0000 1 Sep 1994,27.76424
7,4.5,0000 1 Sep 1994,26.65774
8,4.5,0000 1 Sep 1994,26.25753
9,4.5,0000 1 Sep 1994,26.99789
10,4.5,0000 1 Sep 1994,27.22222
11,4.5,0000 1 Sep 1994,27.09484
12,4.5,0000 1 Sep 1994,27.59074
13,4.5,0000 1 Sep 1994,27.35363
14,4.5,0000 1 Sep 1994,27.35393
15,4.5,0000 1 Sep 1994,27.42608
16,4.5,0000 1 Sep 1994,27.05928
17,4.5,0000 1 Sep 1994,27.14753
18,4.5,0000 1 Sep 1994,26.79378
19,4.5,0000 1 Sep 1994,28.08858
20,4.5,0000 1 Sep 1994,27.06439
21,4.5,0000 1 Sep 1994,27.90322
22,4.5,0000 1 Sep 1994,27.07012
23,4.5,0000 1 Sep 1994,27.34984
24,4.5,0000 1 Sep 1994,28.09982
1,5.5,0000 1 Sep 1994,27.50874
2,5.5,0000 1 Sep 1994,27.66259
3,5.5,0000 1 Sep 1994,27.03347
4,5.5,0000 1 Sep 1994,27.13924
5,5.5,0000 1 Sep 1994,27.56903
6,5.5,0000 1 Sep 1994,27.96748
7,5.5,0000 1 Sep 1994,26.91065
8,5.5,0000 1 Sep 1994,26.45079
9,5.5,0000 1 Sep 1994,27.59756
10,5.5,0000 1 Sep 1994,27.28984
11,5.5,0000 1 Sep 1994,27.28463
12,5.5,0000 1 Sep 1994,27.81994
13,5.5,0000 1 Sep 1994,27.44771
14,5.5,0000 1 Sep 1994,27.7147
15,5.5,0000 1 Sep 1994,27.70771
16,5.5,0000 1 Sep 1994,27.16925
17,5.5,0000 1 Sep 1994,27.46972
18,5.5,0000 1 Sep 1994,27.07499
19,5.5,0000 1 Sep 1994,28.08688
20,5.5,0000 1 Sep 1994,27.17871
21,5.5,0000 1 Sep 1994,28.0477
22,5.5,0000 1 Sep 1994,27.29656
23,5.5,0000 1 Sep 1994,27.5918
24,5.5,0000 1 Sep 1994,28.43889
1,6.5,0000 1 Sep 1994,27.94323
2,6.5,0000 1 Sep 1994,27.75102
3,6.5,0000 1 Sep 1994,27.52506
4,6.5,0000 1 Sep 1994,27.46577
5,6.5,0000 1 Sep 1994,27.57054
6,6.5,0000 1 Sep 1994,28.00606
7,6.5,0000 1 Sep 1994,27.05914
8,6.5,0000 1 Sep 1994,26.83
9,6.5,0000 1 Sep 1994,28.09199
10,6.5,0000 1 Sep 1994,27.47967
11,6.5,0000 1 Sep 1994,27.51138
12,6.5,0000 1 Sep 1994,28.11676
13,6.5,0000 1 Sep 1994,27.53032
14,6.5,0000 1 Sep 1994,28.04825
15,6.5,0000 1 Sep 1994,27.99034
16,6.5,0000 1 Sep 1994,27.36767
17,6.5,0000 1 Sep 1994,27.80647
18,6.5,0000 1 Sep 1994,27.41364
19,6.5,0000 1 Sep 1994,27.96321
20,6.5,0000 1 Sep 1994,27.58258
21,6.5,0000 1 Sep 1994,28.06994
22,6.5,0000 1 Sep 1994,27.53979
23,6.5,0000 1 Sep 1994,27.7581
24,6.5,0000 1 Sep 1994,28.68222
1,7.5,0000 1 Sep 1994,28.36096
2,7.5,0000 1 Sep 1994,27.81463
3,7.5,0000 1 Sep 1994,27.88918
4,7.5,0000 1 Sep 1994,28.10163
5,7.5,0000 1 Sep 1994,27.95005
6,7.5,0000 1 Sep 1994,28.32781
7,7.5,0000 1 Sep 1994,27.45585
8,7.5,0000 1 Sep 1994,27.51368
9,7.5,0000 1 Sep 1994,28.40732
10,7.5,0000 1 Sep 1994,27.74374
11,7.5,0000 1 Sep 1994,27.92389
12,7.5,0000 1 Sep 1994,28.47052
13,7.5,0000 1 Sep 1994,28.01468
14,7.5,0000 1 Sep 1994,28.54074
15,7.5,0000 1 Sep 1994,28.31189
16,7.5,0000 1 Sep 1994,27.90975
17,7.5,0000 1 Sep 1994,28.15867
18,7.5,0000 1 Sep 1994,27.93286
19,7.5,0000 1 Sep 1994,28.14608
20,7.5,0000 1 Sep 1994,28.30255
21,7.5,0000 1 Sep 1994,28.34706
22,7.5,0000 1 Sep 1994,28.04661
23,7.5,0000 1 Sep 1994,28.12811
24,7.5,0000 1 Sep 1994,28.93406
1,8.5,0000 1 Sep 1994,28.34345
2,8.5,0000 1 Sep 1994,27.69822
3,8.5,0000 1 Sep 1994,28.15143
4,8.5,0000 1 Sep 1994,28.80261
5,8.5,0000 1 Sep 1994,28.46144
6,8.5,0000 1 Sep 1994,28.26637
7,8.5,0000 1 Sep 1994,28.03677
8,8.5,0000 1 Sep 1994,28.14899
9,8.5,0000 1 Sep 1994,28.64215
10,8.5,0000 1 Sep 1994,27.77736
11,8.5,0000 1 Sep 1994,28.33534
12,8.5,0000 1 Sep 1994,28.77928
13,8.5,0000 1 Sep 1994,28.45386
14,8.5,0000 1 Sep 1994,28.88236
15,8.5,0000 1 Sep 1994,28.72113
16,8.5,0000 1 Sep 1994,28.53571
17,8.5,0000 1 Sep 1994,28.23364
18,8.5,0000 1 Sep 1994,28.37941
19,8.5,0000 1 Sep 1994,28.48772
20,8.5,0000 1 Sep 1994,28.53279
21,8.5,0000 1 Sep 1994,28.35207
22,8.5,0000 1 Sep 1994,28.31989
23,8.5,0000 1 Sep 1994,28.5445
24,8.5,0000 1 Sep 1994,28.77972
1,1.5,0000 1 Oct 1994,26.82652
2,1.5,0000 1 Oct 1994,27.12011
3,1.5,0000 1 Oct 1994,27.19399
4,1.5,0000 1 Oct 1994,27.13918
5,1.5,0000 1 Oct 1994,26.94683
6,1.5,0000 1 Oct 1994,26.89831
7,1.5,0000 1 Oct 1994,26.88083
8,1.5,0000 1 Oct 1994,26.97685
9,1.5,0000 1 Oct 1994,26.7935
10,1.5,0000 1 Oct 1994,26.89883
11,1.5,0000 1 Oct 1994,27.05331
12,1.5,0000 1 Oct 1994,26.65994
13,1.5,0000 1 Oct 1994,27.0701
14,1.5,0000 1 Oct 1994,27.29016
15,1.5,0000 1 Oct 1994,27.13338
16,1.5,0000 1 Oct 1994,27.27223
17,1.5,0000 1 Oct 1994,27.19477
18,1.5,0000 1 Oct 1994,27.2317
19,1.5,0000 1 Oct 1994,27.09772
20,1.5,0000 1 Oct 1994,27.18051
21,1.5,0000 1 Oct 1994,27.271
22,1.5,0000 1 Oct 1994,27.23742
23,1.5,0000 1 Oct 1994,27.25344
24,1.5,0000 1 Oct 1994,27.30019
1,2.5,0000 1 Oct 1994,27.05227
2,2.5,0000 1 Oct 1994,27.78128
3,2.5,0000 1 Oct 1994,27.66003
4,2.5,0000 1 Oct 1994,27.32183
5,2.5,0000 1 Oct 1994,27.30089
6,2.5,0000 1 Oct 1994,27.11838
7,2.5,0000 1 Oct 1994,27.04865
8,2.5,0000 1 Oct 1994,27.36698
9,2.5,0000 1 Oct 1994,26.77158
10,2.5,0000 1 Oct 1994,27.12808
11,2.5,0000 1 Oct 1994,27.46255
12,2.5,0000 1 Oct 1994,26.72801
13,2.5,0000 1 Oct 1994,27.19062
14,2.5,0000 1 Oct 1994,27.46207
15,2.5,0000 1 Oct 1994,27.2295
16,2.5,0000 1 Oct 1994,27.51555
17,2.5,0000 1 Oct 1994,27.40818
18,2.5,0000 1 Oct 1994,27.44738
19,2.5,0000 1 Oct 1994,27.22106
20,2.5,0000 1 Oct 1994,27.52804
21,2.5,0000 1 Oct 1994,27.31861
22,2.5,0000 1 Oct 1994,27.22251
23,2.5,0000 1 Oct 1994,27.23431
24,2.5,0000 1 Oct 1994,27.38292
1,3.5,0000 1 Oct 1994,27.15279
2,3.5,0000 1 Oct 1994,28.23044
3,3.5,0000 1 Oct 1994,28.01281
4,3.5,0000 1 Oct 1994,27.47903
5,3.5,0000 1 Oct 1994,27.83665
6,3.5,0000 1 Oct 1994,27.34776
7,3.5,0000 1 Oct 1994,27.16996
8,3.5,0000 1 Oct 1994,27.80802
9,3.5,0000 1 Oct 1994,26.83578
10,3.5,0000 1 Oct 1994,27.54222
11,3.5,0000 1 Oct 1994,27.61148
12,3.5,0000 1 Oct 1994,26.86098
13,3.5,0000 1 Oct 1994,27.3905
14,3.5,0000 1 Oct 1994,27.58009
15,3.5,0000 1 Oct 1994,27.26064
16,3.5,0000 1 Oct 1994,27.77918
17,3.5,0000 1 Oct 1994,27.76462
18,3.5,0000 1 Oct 1994,27.70242
19,3.5,0000 1 Oct 1994,27.52971
20,3.5,0000 1 Oct 1994,27.70663
21,3.5,0000 1 Oct 1994,27.32158
22,3.5,0000 1 Oct 1994,27.20983
23,3.5,0000 1 Oct 1994,27.24349
24,3.5,0000 1 Oct 1994,27.37071
1,4.5,0000 1 Oct 1994,27.07646
2,4.5,0000 1 Oct 1994,28.44786
3,4.5,0000 1 Oct 1994,28.16607
4,4.5,0000 1 Oct 1994,27.43297
5,4.5,0000 1 Oct 1994,28.08777
6,4.5,0000 1 Oct 1994,27.47833
7,4.5,0000 1 Oct 1994,27.27388
8,4.5,0000 1 Oct 1994,28.05988
9,4.5,0000 1 Oct 1994,27.0723
10,4.5,0000 1 Oct 1994,27.70276
11,4.5,0000 1 Oct 1994,27.49737
12,4.5,0000 1 Oct 1994,27.10741
13,4.5,0000 1 Oct 1994,27.60309
14,4.5,0000 1 Oct 1994,27.72037
15,4.5,0000 1 Oct 1994,27.18495
16,4.5,0000 1 Oct 1994,27.86487
17,4.5,0000 1 Oct 1994,27.79325
18,4.5,0000 1 Oct 1994,27.84888
19,4.5,0000 1 Oct 1994,27.72654
20,4.5,0000 1 Oct 1994,27.72431
21,4.5,0000 1 Oct 1994,27.14549
22,4.5,0000 1 Oct 1994,27.20319
23,4.5,0000 1 Oct 1994,27.38072
24,4.5,0000 1 Oct 1994,27.31737
1,5.5,0000 1 Oct 1994,27.09013
2,5.5,0000 1 Oct 1994,28.45632
3,5.5,0000 1 Oct 1994,28.12936
4,5.5,0000 1 Oct 1994,27.49239
5,5.5,0000 1 Oct 1994,28.10329
6,5.5,0000 1 Oct 1994,27.88951
7,5.5,0000 1 Oct 1994,27.49371
8,5.5,0000 1 Oct 1994,28.17532
9,5.5,0000 1 Oct 1994,27.61744
10,5.5,0000 1 Oct 1994,27.78082
11,5.5,0000 1 Oct 1994,27.24836
12,5.5,0000 1 Oct 1994,27.53751
13,5.5,0000 1 Oct 1994,27.94789
14,5.5,0000 1 Oct 1994,27.87214
15,5.5,0000 1 Oct 1994,27.23139
16,5.5,0000 1 Oct 1994,27.93206
17,5.5,0000 1 Oct 1994,27.6673
18,5.5,0000 1 Oct 1994,27.88472
19,5.5,0000 1 Oct 1994,27.97489
20,5.5,0000 1 Oct 1994,27.84857
21,5.5,0000 1 Oct 1994,27.22366
22,5.5,0000 1 Oct 1994,27.37027
23,5.5,0000 1 Oct 1994,27.61741
24,5.5,0000 1 Oct 1994,27.48178
1,6.5,0000 1 Oct 1994,27.33376
2,6.5,0000 1 Oct 1994,28.45906
3,6.5,0000 1 Oct 1994,28.26594
4,6.5,0000 1 Oct 1994,27.74114
5,6.5,0000 1 Oct 1994,28.19984
6,6.5,0000 1 Oct 1994,28.32824
7,6.5,0000 1 Oct 1994,27.98358
8,6.5,0000 1 Oct 1994,28.45096
9,6.5,0000 1 Oct 1994,28.08314
10,6.5,0000 1 Oct 1994,27.99515
11,6.5,0000 1 Oct 1994,27.60662
12,6.5,0000 1 Oct 1994,28.31604
13,6.5,0000 1 Oct 1994,28.5352
14,6.5,0000 1 Oct 1994,28.29362
15,6.5,0000 1 Oct 1994,27.67829
16,6.5,0000 1 Oct 1994,28.05382
17,6.5,0000 1 Oct 1994,27.76796
18,6.5,0000 1 Oct 1994,28.08105
19,6.5,0000 1 Oct 1994,28.21689
20,6.5,0000 1 Oct 1994,28.35834
21,6.5,0000 1 Oct 1994,27.79524
22,6.5,0000 1 Oct 1994,27.70959
23,6.5,0000 1 Oct 1994,28.0627
24,6.5,0000 1 Oct 1994,28.06927
1,7.5,0000 1 Oct 1994,27.60617
2,7.5,0000 1 Oct 1994,28.26996
3,7.5,0000 1 Oct 1994,28.39448
4,7.5,0000 1 Oct 1994,27.9374
5,7.5,0000 1 Oct 1994,28.2215
6,7.5,0000 1 Oct 1994,28.52378
7,7.5,0000 1 Oct 1994,28.561
8,7.5,0000 1 Oct 1994,28.65238
9,7.5,0000 1 Oct 1994,27.95551
10,7.5,0000 1 Oct 1994,28.38629
11,7.5,0000 1 Oct 1994,28.09402
12,7.5,0000 1 Oct 1994,28.94564
13,7.5,0000 1 Oct 1994,28.96877
14,7.5,0000 1 Oct 1994,28.48908
15,7.5,0000 1 Oct 1994,28.23812
16,7.5,0000 1 Oct 1994,27.87087
17,7.5,0000 1 Oct 1994,27.65724
18,7.5,0000 1 Oct 1994,28.19842
19,7.5,0000 1 Oct 1994,28.50523
20,7.5,0000 1 Oct 1994,28.73878
21,7.5,0000 1 Oct 1994,28.17106
22,7.5,0000 1 Oct 1994,27.84098
23,7.5,0000 1 Oct 1994,28.48266
24,7.5,0000 1 Oct 1994,28.731
1,8.5,0000 1 Oct 1994,27.37923
2,8.5,0000 1 Oct 1994,27.6366
3,8.5,0000 1 Oct 1994,27.8175
4,8.5,0000 1 Oct 1994,27.49358
5,8.5,0000 1 Oct 1994,27.50582
6,8.5,0000 1 Oct 1994,28.17776
7,8.5,0000 1 Oct 1994,28.52307
8,8.5,0000 1 Oct 1994,28.07934
9,8.5,0000 1 Oct 1994,27.20197
10,8.5,0000 1 Oct 1994,28.42252
11,8.5,0000 1 Oct 1994,27.9005
12,8.5,0000 1 Oct 1994,29.14826
13,8.5,0000 1 Oct 1994,28.66878
14,8.5,0000 1 Oct 1994,27.86417
15,8.5,0000 1 Oct 1994,28.3058
16,8.5,0000 1 Oct 1994,27.13037
17,8.5,0000 1 Oct 1994,27.06639
18,8.5,0000 1 Oct 1994,27.84739
19,8.5,0000 1 Oct 1994,28.2201
20,8.5,0000 1 Oct 1994,28.32432
21,8.5,0000 1 Oct 1994,27.77169
22,8.5,0000 1 Oct 1994,27.09161
23,8.5,0000 1 Oct 1994,28.23413
24,8.5,0000 1 Oct 1994,28.86515
1,1.5,0000 1 Nov 1994,27.92823
2,1.5,0000 1 Nov 1994,27.63712
3,1.5,0000 1 Nov 1994,28.07342
4,1.5,0000 1 Nov 1994,27.83988
5,1.5,0000 1 Nov 1994,27.89322
6,1.5,0000 1 Nov 1994,28.00217
7,1.5,0000 1 Nov 1994,27.6683
8,1.5,0000 1 Nov 1994,27.86481
9,1.5,0000 1 Nov 1994,27.66171
10,1.5,0000 1 Nov 1994,27.86299
11,1.5,0000 1 Nov 1994,27.56137
12,1.5,0000 1 Nov 1994,27.86371
13,1.5,0000 1 Nov 1994,27.59843
14,1.5,0000 1 Nov 1994,27.72338
15,1.5,0000 1 Nov 1994,27.82302
16,1.5,0000 1 Nov 1994,27.67256
17,1.5,0000 1 Nov 1994,27.55207
18,1.5,0000 1 Nov 1994,27.6754
19,1.5,0000 1 Nov 1994,27.6018
20,1.5,0000 1 Nov 1994,27.55375
21,1.5,0000 1 Nov 1994,27.63951
22,1.5,0000 1 Nov 1994,27.53827
23,1.5,0000 1 Nov 1994,27.66843
24,1.5,0000 1 Nov 1994,27.69497
1,2.5,0000 1 Nov 1994,28.23331
2,2.5,0000 1 Nov 1994,27.61326
3,2.5,0000 1 Nov 1994,28.39345
4,2.5,0000 1 Nov 1994,27.99002
5,2.5,0000 1 Nov 1994,27.93425
6,2.5,0000 1 Nov 1994,28.00689
7,2.5,0000 1 Nov 1994,27.72215
8,2.5,0000 1 Nov 1994,27.97673
9,2.5,0000 1 Nov 1994,27.69588
10,2.5,0000 1 Nov 1994,28.05327
11,2.5,0000 1 Nov 1994,27.84377
12,2.5,0000 1 Nov 1994,28.10599
13,2.5,0000 1 Nov 1994,27.62541
14,2.5,0000 1 Nov 1994,28.0289
15,2.5,0000 1 Nov 1994,27.92925
16,2.5,0000 1 Nov 1994,27.63134
17,2.5,0000 1 Nov 1994,27.45766
18,2.5,0000 1 Nov 1994,27.87864
19,2.5,0000 1 Nov 1994,27.40416
20,2.5,0000 1 Nov 1994,27.63565
21,2.5,0000 1 Nov 1994,27.56627
22,2.5,0000 1 Nov 1994,27.57477
23,2.5,0000 1 Nov 1994,27.44853
24,2.5,0000 1 Nov 1994,27.54496
1,3.5,0000 1 Nov 1994,28.35836
2,3.5,0000 1 Nov 1994,27.66292
3,3.5,0000 1 Nov 1994,28.41419
4,3.5,0000 1 Nov 1994,28.04341
5,3.5,0000 1 Nov 1994,27.99237
6,3.5,0000 1 Nov 1994,27.95485
7,3.5,0000 1 Nov 1994,27.75978
8,3.5,0000 1 Nov 1994,27.93085
9,3.5,0000 1 Nov 1994,27.75635
10,3.5,0000 1 Nov 1994,28.23731
11,3.5,0000 1 Nov 1994,28.1419
12,3.5,0000 1 Nov 1994,28.12132
13,3.5,0000 1 Nov 1994,27.77036
14,3.5,0000 1 Nov 1994,28.25704
15,3.5,0000 1 Nov 1994,27.83112
16,3.5,0000 1 Nov 1994,27.50144
17,3.5,0000 1 Nov 1994,27.3753
18,3.5,0000 1 Nov 1994,28.07632
19,3.5,0000 1 Nov 1994,27.36193
20,3.5,0000 1 Nov 1994,27.84428
