L,MON,LDC_SST_GFDL_SPEAR,LDC_SST_GFDL_SPEAR_ONETWO,LDC_SST_GFDL_SPEAR_THREE,LDC_SST_GFDL_SPEAR_FOUR
5.5,0000 1 Dec 2016,27.77264,24.54434,27.12251,28.64073
6.5,0000 1 Dec 2016,27.47873,23.1395,26.36355,28.6796
7.5,0000 1 Dec 2016,26.94668,22.17892,25.57574,28.49094
8.5,0000 1 Dec 2016,26.48008,21.47447,25.00773,28.25538
9.5,0000 1 Dec 2016,26.24692,21.26613,24.81689,28.11719
10.5,0000 1 Dec 2016,26.18376,21.55856,24.86633,28.04042
1.5,0000 1 Jan 2017,26.90014,27.27484,26.92288,28.02503
2.5,0000 1 Jan 2017,27.5597,27.77333,27.7569,28.27928
3.5,0000 1 Jan 2017,28.08778,27.12674,28.03509,28.68684
4.5,0000 1 Jan 2017,28.21177,25.88571,27.71942,28.97319
5.5,0000 1 Jan 2017,27.80668,24.42434,26.85872,28.96548
6.5,0000 1 Jan 2017,27.18602,23.18157,25.97569,28.74253
7.5,0000 1 Jan 2017,26.70309,22.30761,25.38789,28.49231
8.5,0000 1 Jan 2017,26.50792,21.93791,25.20361,28.37512
9.5,0000 1 Jan 2017,26.55424,22.125,25.29551,28.3775
10.5,0000 1 Jan 2017,26.59205,22.74885,25.42815,28.36491
1.5,0000 1 Feb 2017,27.60813,27.48529,27.72153,28.37443
2.5,0000 1 Feb 2017,28.13609,26.98879,27.99567,28.8231
3.5,0000 1 Feb 2017,28.26904,25.80562,27.68195,29.12004
4.5,0000 1 Feb 2017,27.87652,24.44126,26.86922,29.12412
5.5,0000 1 Feb 2017,27.2644,23.22087,26.00106,28.87838
6.5,0000 1 Feb 2017,26.76907,22.35295,25.41948,28.5888
7.5,0000 1 Feb 2017,26.58541,21.92633,25.22211,28.45389
8.5,0000 1 Feb 2017,26.6404,22.12159,25.34718,28.44743
9.5,0000 1 Feb 2017,26.67598,22.78851,25.4928,28.43468
10.5,0000 1 Feb 2017,26.65317,23.96875,25.72851,28.29699
1.5,0000 1 Mar 2017,28.05168,26.98443,27.93922,28.86329
2.5,0000 1 Mar 2017,28.37431,25.78063,27.83698,29.21962
3.5,0000 1 Mar 2017,28.13141,24.50693,27.16308,29.29835
4.5,0000 1 Mar 2017,27.61686,23.37474,26.39172,29.1343
5.5,0000 1 Mar 2017,27.18398,22.57429,25.8586,28.94813
6.5,0000 1 Mar 2017,27.03268,22.18127,25.6774,28.89936
7.5,0000 1 Mar 2017,27.12174,22.33732,25.78327,28.95825
8.5,0000 1 Mar 2017,27.23154,23.01706,25.93906,28.9926
9.5,0000 1 Mar 2017,27.24132,24.18556,26.16489,28.84886
10.5,0000 1 Mar 2017,27.20385,25.59051,26.49074,28.65369
1.5,0000 1 Apr 2017,28.35278,25.65474,27.90185,29.03442
2.5,0000 1 Apr 2017,28.07397,24.15018,27.13809,29.15898
3.5,0000 1 Apr 2017,27.49604,22.93757,26.25751,29.00891
4.5,0000 1 Apr 2017,27.02737,22.09477,25.64574,28.81632
5.5,0000 1 Apr 2017,26.83283,21.67254,25.42056,28.74324
6.5,0000 1 Apr 2017,26.90684,21.85502,25.50354,28.79722
7.5,0000 1 Apr 2017,26.97861,22.52794,25.63364,28.84278
8.5,0000 1 Apr 2017,26.97462,23.69315,25.82745,28.76495
9.5,0000 1 Apr 2017,26.97122,25.15322,26.19645,28.64842
10.5,0000 1 Apr 2017,27.1587,26.43036,26.76282,28.65366
1.5,0000 1 May 2017,28.04638,23.6445,26.93942,29.06379
2.5,0000 1 May 2017,27.50388,22.44538,26.09947,28.94854
3.5,0000 1 May 2017,26.96866,21.621,25.41246,28.75074
4.5,0000 1 May 2017,26.69446,21.3069,25.14298,28.6242
5.5,0000 1 May 2017,26.67764,21.58306,25.21144,28.57091
6.5,0000 1 May 2017,26.67402,22.35352,25.33353,28.50685
7.5,0000 1 May 2017,26.59772,23.57753,25.52274,28.33185
8.5,0000 1 May 2017,26.55117,25.06322,25.89673,28.1588
9.5,0000 1 May 2017,26.73023,26.29519,26.44967,28.15239
10.5,0000 1 May 2017,27.15307,26.62673,27.03343,28.34674
1.5,0000 1 Jun 2017,27.34036,21.95398,25.8133,28.90182
2.5,0000 1 Jun 2017,26.77024,21.27089,25.17762,28.61496
3.5,0000 1 Jun 2017,26.43178,21.02839,24.89933,28.37461
4.5,0000 1 Jun 2017,26.317,21.32118,24.87423,28.22946
5.5,0000 1 Jun 2017,26.22091,22.07104,24.91261,28.09556
6.5,0000 1 Jun 2017,26.08154,23.27054,25.05621,27.90115
7.5,0000 1 Jun 2017,26.06045,24.77982,25.46322,27.73931
8.5,0000 1 Jun 2017,26.32214,26.05636,26.10876,27.80059
9.5,0000 1 Jun 2017,26.85938,26.36412,26.74462,28.11225
10.5,0000 1 Jun 2017,27.35954,25.55942,26.98408,28.50513
1.5,0000 1 Jul 2017,26.84262,21.30774,25.2926,28.53371
2.5,0000 1 Jul 2017,26.40589,20.99205,24.91605,28.22954
3.5,0000 1 Jul 2017,26.2044,21.23909,24.80017,28.04236
4.5,0000 1 Jul 2017,26.08503,21.97068,24.79825,27.88483
5.5,0000 1 Jul 2017,25.92126,23.15142,24.89384,27.68287
6.5,0000 1 Jul 2017,25.84002,24.70108,25.2486,27.53773
7.5,0000 1 Jul 2017,26.10064,25.96405,25.90229,27.64501
8.5,0000 1 Jul 2017,26.68324,26.22551,26.59844,28.00142
9.5,0000 1 Jul 2017,27.2864,25.43024,26.9341,28.42527
10.5,0000 1 Jul 2017,27.55167,24.23403,26.77765,28.67773
1.5,0000 1 Aug 2017,26.50894,20.94313,25.02482,28.23833
2.5,0000 1 Aug 2017,26.31944,21.29276,24.91226,28.08127
3.5,0000 1 Aug 2017,26.15613,22.04177,24.89455,27.91687
4.5,0000 1 Aug 2017,26.01489,23.21784,25.01488,27.72906
5.5,0000 1 Aug 2017,26.04423,24.74334,25.48668,27.59291
6.5,0000 1 Aug 2017,26.38009,25.98549,26.23149,27.69919
7.5,0000 1 Aug 2017,26.95833,26.19377,26.91007,28.04964
8.5,0000 1 Aug 2017,27.44198,25.31288,27.09789,28.45151
9.5,0000 1 Aug 2017,27.55684,24.02865,26.76859,28.6539
10.5,0000 1 Aug 2017,27.18136,22.82635,25.9861,28.56872
1.5,0000 1 Sep 2017,26.00645,20.9214,24.48441,27.99402
2.5,0000 1 Sep 2017,25.73012,21.6104,24.38175,27.65786
3.5,0000 1 Sep 2017,25.45001,22.7104,24.39332,27.33015
4.5,0000 1 Sep 2017,25.35851,24.27613,24.78085,27.10376
5.5,0000 1 Sep 2017,25.66279,25.64608,25.5193,27.19386
6.5,0000 1 Sep 2017,26.2901,25.98824,26.24784,27.60367
7.5,0000 1 Sep 2017,26.91957,25.18188,26.57388,28.09628
8.5,0000 1 Sep 2017,27.22449,23.87625,26.42698,28.40023
9.5,0000 1 Sep 2017,27.03993,22.70848,25.83377,28.40066
10.5,0000 1 Sep 2017,26.57235,21.75283,25.11823,28.20211
1.5,0000 1 Oct 2017,25.88907,21.27641,24.35414,27.99837
2.5,0000 1 Oct 2017,25.59648,22.53527,24.41252,27.64413
3.5,0000 1 Oct 2017,25.52639,24.1139,24.8516,27.38885
4.5,0000 1 Oct 2017,25.84715,25.60316,25.65548,27.38802
5.5,0000 1 Oct 2017,26.46016,25.97493,26.41161,27.70801
6.5,0000 1 Oct 2017,27.03807,25.25078,26.70698,28.15881
7.5,0000 1 Oct 2017,27.30278,23.97825,26.52913,28.44569
8.5,0000 1 Oct 2017,27.07491,22.85968,25.90022,28.43591
9.5,0000 1 Oct 2017,26.54339,21.87795,25.12287,28.20728
10.5,0000 1 Oct 2017,25.99651,21.10711,24.48226,27.9138
1.5,0000 1 Nov 2017,25.70315,22.0413,24.28944,27.87473
2.5,0000 1 Nov 2017,25.60595,23.86647,24.77512,27.54984
3.5,0000 1 Nov 2017,25.87715,25.41374,25.5746,27.48162
4.5,0000 1 Nov 2017,26.48255,25.8973,26.38239,27.72338
5.5,0000 1 Nov 2017,27.06478,25.2049,26.70012,28.14309
6.5,0000 1 Nov 2017,27.33013,23.91479,26.49492,28.45513
7.5,0000 1 Nov 2017,27.1198,22.71457,25.87188,28.4865
8.5,0000 1 Nov 2017,26.62759,21.73411,25.13388,28.2957
9.5,0000 1 Nov 2017,26.12613,21.04714,24.55638,28.04215
10.5,0000 1 Nov 2017,25.83697,20.79652,24.31796,27.86387
1.5,0000 1 Dec 2017,25.69504,23.69744,24.84402,27.51005
2.5,0000 1 Dec 2017,25.95972,25.02643,25.61382,27.50349
3.5,0000 1 Dec 2017,26.46593,25.33529,26.28029,27.75693
4.5,0000 1 Dec 2017,26.95708,24.6021,26.49495,28.12583
5.5,0000 1 Dec 2017,27.1515,23.34212,26.2397,28.36593
6.5,0000 1 Dec 2017,26.92004,22.22837,25.63133,28.33636
7.5,0000 1 Dec 2017,26.4311,21.35939,24.9208,28.11973
8.5,0000 1 Dec 2017,25.95059,20.738,24.35966,27.85433
9.5,0000 1 Dec 2017,25.67574,20.523,24.1407,27.66173
10.5,0000 1 Dec 2017,25.59514,20.77906,24.18028,27.53932
1.5,0000 1 Jan 2018,26.13031,25.41891,25.76622,27.57763
2.5,0000 1 Jan 2018,26.72337,26.12562,26.66437,27.84722
3.5,0000 1 Jan 2018,27.26164,25.63606,26.94436,28.3067
4.5,0000 1 Jan 2018,27.48602,24.48298,26.70416,28.62321
5.5,0000 1 Jan 2018,27.24247,23.28273,26.07244,28.61791
6.5,0000 1 Jan 2018,26.73486,22.28757,25.3416,28.40814
7.5,0000 1 Jan 2018,26.24312,21.53974,24.74842,28.13163
8.5,0000 1 Jan 2018,26.00937,21.25154,24.5394,27.95398
9.5,0000 1 Jan 2018,25.97795,21.44302,24.59549,27.8632
10.5,0000 1 Jan 2018,25.95546,22.0402,24.70172,27.79663
1.5,0000 1 Feb 2018,26.73653,25.9412,26.52114,27.97695
2.5,0000 1 Feb 2018,27.2111,25.3386,26.83942,28.30177
3.5,0000 1 Feb 2018,27.40203,24.01785,26.56456,28.54264
4.5,0000 1 Feb 2018,27.12983,22.79295,25.88206,28.52645
5.5,0000 1 Feb 2018,26.66452,21.8162,25.17503,28.34134
6.5,0000 1 Feb 2018,26.23507,21.14927,24.65376,28.10213
7.5,0000 1 Feb 2018,26.01567,20.88794,24.45709,27.95806
8.5,0000 1 Feb 2018,25.99306,21.13779,24.51436,27.91928
9.5,0000 1 Feb 2018,25.99229,21.86969,24.64818,27.9133
10.5,0000 1 Feb 2018,25.997,23.05045,24.90145,27.84599
1.5,0000 1 Mar 2018,27.19091,25.09631,26.74269,28.37537
2.5,0000 1 Mar 2018,27.42645,23.95547,26.60234,28.61679
3.5,0000 1 Mar 2018,27.20881,22.96081,26.01278,28.6165
4.5,0000 1 Mar 2018,26.72776,21.99382,25.26406,28.42476
5.5,0000 1 Mar 2018,26.29819,21.26355,24.73111,28.19096
6.5,0000 1 Mar 2018,26.09151,20.99916,24.54939,28.0638
7.5,0000 1 Mar 2018,26.11274,21.23008,24.62607,28.06609
8.5,0000 1 Mar 2018,26.16141,21.9185,24.77713,28.08857
9.5,0000 1 Mar 2018,26.20976,23.12015,25.0505,28.06128
10.5,0000 1 Mar 2018,26.32733,24.68572,25.58063,28.01766
1.5,0000 1 Apr 2018,27.59168,23.9192,26.95627,28.60352
2.5,0000 1 Apr 2018,27.39658,22.88362,26.31002,28.68572
3.5,0000 1 Apr 2018,26.95273,22.06385,25.5769,28.56891
4.5,0000 1 Apr 2018,26.53831,21.47129,25.06194,28.36498
5.5,0000 1 Apr 2018,26.28632,21.22799,24.82934,28.22586
6.5,0000 1 Apr 2018,26.225,21.41804,24.79066,28.20649
7.5,0000 1 Apr 2018,26.20414,21.9765,24.81208,28.20004
8.5,0000 1 Apr 2018,26.17356,23.01249,24.98456,28.12027
9.5,0000 1 Apr 2018,26.22853,24.50615,25.46187,28.01876
10.5,0000 1 Apr 2018,26.54483,25.93238,26.21067,28.10715
1.5,0000 1 May 2018,27.36721,22.86831,26.4203,28.66105
2.5,0000 1 May 2018,26.8972,21.72789,25.62271,28.45996
3.5,0000 1 May 2018,26.47928,20.97799,24.98698,28.24393
4.5,0000 1 May 2018,26.27201,20.69245,24.69779,28.14983
5.5,0000 1 May 2018,26.29832,20.96192,24.71718,28.19769
6.5,0000 1 May 2018,26.30135,21.70233,24.80826,28.21595
7.5,0000 1 May 2018,26.24563,22.91611,25.00395,28.12187
8.5,0000 1 May 2018,26.2362,24.48445,25.4446,27.98782
9.5,0000 1 May 2018,26.51709,25.88616,26.1618,28.03151
10.5,0000 1 May 2018,27.07989,26.39476,26.89432,28.316
1.5,0000 1 Jun 2018,27.19549,22.13708,26.02614,28.56986
2.5,0000 1 Jun 2018,26.8187,21.43028,25.43947,28.40515
3.5,0000 1 Jun 2018,26.61941,21.06876,25.08271,28.38533
4.5,0000 1 Jun 2018,26.6437,21.3075,25.06413,28.49543
5.5,0000 1 Jun 2018,26.68765,22.04115,25.18169,28.57937
6.5,0000 1 Jun 2018,26.65634,23.26853,25.39545,28.51746
7.5,0000 1 Jun 2018,26.69012,24.83801,25.87693,28.40611
8.5,0000 1 Jun 2018,26.96437,26.166,26.55529,28.45405
9.5,0000 1 Jun 2018,27.49479,26.61891,27.2718,28.70564
10.5,0000 1 Jun 2018,27.97854,26.06439,27.57017,29.0117
1.5,0000 1 Jul 2018,27.1577,21.46894,25.75939,28.67876
2.5,0000 1 Jul 2018,27.05198,21.30686,25.53312,28.74813
3.5,0000 1 Jul 2018,27.1268,21.61602,25.55575,28.92982
4.5,0000 1 Jul 2018,27.2322,22.42247,25.71228,29.07923
5.5,0000 1 Jul 2018,27.25426,23.67968,25.95295,29.05007
6.5,0000 1 Jul 2018,27.25186,25.17081,26.33066,28.94256
7.5,0000 1 Jul 2018,27.42304,26.42446,26.9335,28.8999
8.5,0000 1 Jul 2018,27.77356,26.91587,27.53395,28.97898
9.5,0000 1 Jul 2018,28.10487,26.43189,27.78034,29.11365
10.5,0000 1 Jul 2018,28.10862,25.26667,27.43845,29.14855
1.5,0000 1 Aug 2018,27.09763,21.22925,25.50271,28.93348
2.5,0000 1 Aug 2018,27.18069,21.52176,25.58974,29.02867
3.5,0000 1 Aug 2018,27.26021,22.32316,25.76084,29.08373
4.5,0000 1 Aug 2018,27.26436,23.56842,25.98641,29.02197
5.5,0000 1 Aug 2018,27.26848,25.03097,26.36037,28.91534
6.5,0000 1 Aug 2018,27.4346,26.29515,26.93749,28.87712
7.5,0000 1 Aug 2018,27.78588,26.8082,27.52929,28.96548
8.5,0000 1 Aug 2018,28.12432,26.33654,27.77152,29.12082
9.5,0000 1 Aug 2018,28.20507,25.22776,27.49049,29.22884
10.5,0000 1 Aug 2018,27.85311,23.90739,26.73459,29.1364
1.5,0000 1 Sep 2018,27.21451,21.42559,25.56376,29.20296
2.5,0000 1 Sep 2018,27.23403,22.35054,25.74284,29.15695
3.5,0000 1 Sep 2018,27.1569,23.54819,25.89146,29.01343
4.5,0000 1 Sep 2018,27.11625,24.96789,26.24375,28.83523
5.5,0000 1 Sep 2018,27.29113,26.14588,26.794,28.80996
6.5,0000 1 Sep 2018,27.70153,26.63688,27.41209,28.94818
7.5,0000 1 Sep 2018,28.10885,26.19747,27.69843,29.18242
8.5,0000 1 Sep 2018,28.22584,25.17954,27.48532,29.31065
9.5,0000 1 Sep 2018,27.87933,23.95855,26.78139,29.22562
10.5,0000 1 Sep 2018,27.24932,22.8473,25.91521,28.93194
1.5,0000 1 Oct 2018,27.7031,22.76801,26.2992,29.49268
2.5,0000 1 Oct 2018,27.58954,24.02126,26.46792,29.30435
3.5,0000 1 Oct 2018,27.46999,25.41387,26.68329,29.104
4.5,0000 1 Oct 2018,27.58614,26.53493,27.1528,29.00899
5.5,0000 1 Oct 2018,27.95127,27.00554,27.70498,29.11497
6.5,0000 1 Oct 2018,28.30307,26.50618,27.94749,29.30424
7.5,0000 1 Oct 2018,28.37796,25.40736,27.6663,29.41722
8.5,0000 1 Oct 2018,27.96255,24.00729,26.86687,29.28701
9.5,0000 1 Oct 2018,27.29581,22.76826,25.93466,28.97305
10.5,0000 1 Oct 2018,26.7271,21.87163,25.26019,28.61918
1.5,0000 1 Nov 2018,27.51939,23.78232,26.30696,29.37004
2.5,0000 1 Nov 2018,27.38886,25.19482,26.57173,29.13662
3.5,0000 1 Nov 2018,27.50418,26.39276,27.07257,29.00124
4.5,0000 1 Nov 2018,27.89845,26.8478,27.65354,29.08989
5.5,0000 1 Nov 2018,28.27462,26.37418,27.9068,29.27133
6.5,0000 1 Nov 2018,28.38279,25.26758,27.64526,29.42134
7.5,0000 1 Nov 2018,28.03994,23.97663,26.90056,29.3699
8.5,0000 1 Nov 2018,27.44433,22.85885,26.07002,29.12982
9.5,0000 1 Nov 2018,26.93519,22.05837,25.46406,28.83918
10.5,0000 1 Nov 2018,26.71684,21.70146,25.24704,28.67279
1.5,0000 1 Dec 2018,27.24646,25.43325,26.44917,29.00037
2.5,0000 1 Dec 2018,27.39415,26.68718,27.05036,28.79777
3.5,0000 1 Dec 2018,27.82264,27.15655,27.67222,28.85109
4.5,0000 1 Dec 2018,28.23522,26.58366,27.92997,29.07325
5.5,0000 1 Dec 2018,28.31632,25.37817,27.64789,29.21623
6.5,0000 1 Dec 2018,27.94028,23.95694,26.8896,29.17145
7.5,0000 1 Dec 2018,27.36021,22.71922,26.03708,28.94098
8.5,0000 1 Dec 2018,26.89433,21.89711,25.47828,28.67753
9.5,0000 1 Dec 2018,26.71424,21.54828,25.26978,28.5538
10.5,0000 1 Dec 2018,26.75002,21.77473,25.34888,28.53799
1.5,0000 1 Jan 2019,27.58486,26.54645,27.24053,28.83683
2.5,0000 1 Jan 2019,27.90579,27.0577,27.81611,28.83981
3.5,0000 1 Jan 2019,28.13672,26.32075,27.87536,28.92744
4.5,0000 1 Jan 2019,28.03195,24.95556,27.37416,28.96614
5.5,0000 1 Jan 2019,27.47253,23.37322,26.39419,28.77119
6.5,0000 1 Jan 2019,26.75825,22.03918,25.40833,28.39911
7.5,0000 1 Jan 2019,26.20391,21.10285,24.7347,28.01501
8.5,0000 1 Jan 2019,25.95334,20.79973,24.49956,27.78304
9.5,0000 1 Jan 2019,25.89423,21.09563,24.53621,27.69805
10.5,0000 1 Jan 2019,25.81309,21.83386,24.60198,27.57398
1.5,0000 1 Feb 2019,27.95721,27.08046,27.74513,28.95109
2.5,0000 1 Feb 2019,28.25519,26.53285,27.96667,29.04489
3.5,0000 1 Feb 2019,28.11389,25.31688,27.4899,28.99611
4.5,0000 1 Feb 2019,27.5456,23.83679,26.57592,28.74829
5.5,0000 1 Feb 2019,26.84149,22.49643,25.6314,28.36777
6.5,0000 1 Feb 2019,26.32325,21.52524,24.99611,28.02571
7.5,0000 1 Feb 2019,26.09841,21.10979,24.76847,27.85053
8.5,0000 1 Feb 2019,26.03885,21.30066,24.77922,27.77747
9.5,0000 1 Feb 2019,25.96704,22.01358,24.84246,27.66681
10.5,0000 1 Feb 2019,25.86566,23.22347,24.9758,27.49849
1.5,0000 1 Mar 2019,28.62441,26.23672,28.21777,29.45274
2.5,0000 1 Mar 2019,28.65259,25.50582,27.9338,29.55936
3.5,0000 1 Mar 2019,28.19666,24.51235,27.1599,29.43183
4.5,0000 1 Mar 2019,27.50308,23.40268,26.24258,29.11967
5.5,0000 1 Mar 2019,26.94203,22.51615,25.62833,28.77686
6.5,0000 1 Mar 2019,26.74508,22.06449,25.44362,28.62147
7.5,0000 1 Mar 2019,26.79142,22.15601,25.51708,28.61514
8.5,0000 1 Mar 2019,26.81693,22.74234,25.61847,28.60153
9.5,0000 1 Mar 2019,26.74917,23.7919,25.75343,28.4462
10.5,0000 1 Mar 2019,26.71814,25.18856,26.09776,28.24749
1.5,0000 1 Apr 2019,28.57249,25.67221,27.98111,29.43496
2.5,0000 1 Apr 2019,28.25675,24.38925,27.28088,29.4478
3.5,0000 1 Apr 2019,27.62055,23.03474,26.34339,29.17151
4.5,0000 1 Apr 2019,27.05948,22.0791,25.68177,28.83458
5.5,0000 1 Apr 2019,26.81664,21.64716,25.42148,28.66234
6.5,0000 1 Apr 2019,26.83963,21.83125,25.47899,28.66435
7.5,0000 1 Apr 2019,26.86698,22.52827,25.58121,28.66684
8.5,0000 1 Apr 2019,26.79989,23.69792,25.74169,28.51377
9.5,0000 1 Apr 2019,26.79691,25.13096,26.12477,28.34828
10.5,0000 1 Apr 2019,27.02834,26.33316,26.73086,28.37018
1.5,0000 1 May 2019,28.21435,23.48309,27.03135,29.44633
2.5,0000 1 May 2019,27.56975,22.16143,26.06301,29.16324
3.5,0000 1 May 2019,26.95778,21.24781,25.32925,28.80934
4.5,0000 1 May 2019,26.65592,20.96579,25.0378,28.60962
5.5,0000 1 May 2019,26.66009,21.32508,25.12667,28.5993
6.5,0000 1 May 2019,26.70447,22.19048,25.28657,28.60878
7.5,0000 1 May 2019,26.66326,23.50033,25.51996,28.46494
8.5,0000 1 May 2019,26.65444,25.0419,25.9262,28.3053
9.5,0000 1 May 2019,26.89345,26.26277,26.54698,28.32031
10.5,0000 1 May 2019,27.37603,26.56165,27.15225,28.57506
1.5,0000 1 Jun 2019,27.3215,21.55155,25.71152,28.8116
2.5,0000 1 Jun 2019,26.66823,20.72636,24.92752,28.429
3.5,0000 1 Jun 2019,26.3231,20.52795,24.64587,28.20753
4.5,0000 1 Jun 2019,26.28038,21.0083,24.74651,28.16096
5.5,0000 1 Jun 2019,26.25613,21.88627,24.87694,28.12745
6.5,0000 1 Jun 2019,26.19561,23.21975,25.08437,28.01109
7.5,0000 1 Jun 2019,26.24072,24.82613,25.56349,27.92266
8.5,0000 1 Jun 2019,26.56409,26.18024,26.29577,28.04312
9.5,0000 1 Jun 2019,27.14341,26.65452,27.03171,28.37519
10.5,0000 1 Jun 2019,27.64162,26.05347,27.29142,28.74874
1.5,0000 1 Jul 2019,26.69752,20.95857,24.96502,28.57462
2.5,0000 1 Jul 2019,26.25522,20.6197,24.5568,28.26889
3.5,0000 1 Jul 2019,26.11334,20.94315,24.56032,28.15528
4.5,0000 1 Jul 2019,26.05639,21.77167,24.69016,28.05335
5.5,0000 1 Jul 2019,25.9312,23.01998,24.8632,27.85223
6.5,0000 1 Jul 2019,25.9526,24.60761,25.32228,27.71791
7.5,0000 1 Jul 2019,26.30717,25.96704,26.05564,27.8479
8.5,0000 1 Jul 2019,26.94005,26.44839,26.82425,28.24093
9.5,0000 1 Jul 2019,27.50327,25.83484,27.1356,28.69151
10.5,0000 1 Jul 2019,27.71788,24.67215,26.94358,28.94626
1.5,0000 1 Aug 2019,26.57178,20.30738,24.60682,28.74216
2.5,0000 1 Aug 2019,26.31752,20.8137,24.58067,28.53106
3.5,0000 1 Aug 2019,26.23018,21.68498,24.69576,28.43549
4.5,0000 1 Aug 2019,26.16576,22.98462,24.94652,28.24994
5.5,0000 1 Aug 2019,26.21116,24.59552,25.44876,28.08253
6.5,0000 1 Aug 2019,26.51608,26.01607,26.19174,28.11216
7.5,0000 1 Aug 2019,27.07367,26.47059,26.9092,28.40133
8.5,0000 1 Aug 2019,27.59249,25.82115,27.18414,28.77605
9.5,0000 1 Aug 2019,27.786,24.64045,26.98097,28.9995
10.5,0000 1 Aug 2019,27.46357,23.39535,26.28316,28.90261
1.5,0000 1 Sep 2019,26.83828,20.88164,25.11399,29.01149
2.5,0000 1 Sep 2019,26.75863,21.73819,25.20228,28.83772
3.5,0000 1 Sep 2019,26.61682,23.04285,25.35464,28.62846
4.5,0000 1 Sep 2019,26.57729,24.65202,25.74854,28.41858
5.5,0000 1 Sep 2019,26.82219,25.9991,26.42256,28.37803
6.5,0000 1 Sep 2019,27.32067,26.42103,27.08811,28.56905
7.5,0000 1 Sep 2019,27.74651,25.79901,27.32471,28.83897
8.5,0000 1 Sep 2019,27.82081,24.57842,27.01262,28.98071
9.5,0000 1 Sep 2019,27.38745,23.29371,26.2102,28.85515
10.5,0000 1 Sep 2019,26.72894,22.15046,25.32317,28.5165
1.5,0000 1 Oct 2019,26.86273,21.80767,25.31418,28.95028
2.5,0000 1 Oct 2019,26.63523,23.12279,25.46344,28.62891
3.5,0000 1 Oct 2019,26.50506,24.64968,25.75195,28.37474
4.5,0000 1 Oct 2019,26.75048,25.90135,26.37758,28.30496
5.5,0000 1 Oct 2019,27.23328,26.22755,27.00887,28.4762
6.5,0000 1 Oct 2019,27.63527,25.47337,27.17609,28.76664
7.5,0000 1 Oct 2019,27.70138,24.22947,26.86058,28.93648
8.5,0000 1 Oct 2019,27.35049,23.0582,26.17242,28.83781
9.5,0000 1 Oct 2019,26.79052,22.0764,25.40288,28.55402
10.5,0000 1 Oct 2019,26.3308,21.36338,24.86986,28.22856
1.5,0000 1 Nov 2019,26.90099,23.11977,25.66019,28.88975
2.5,0000 1 Nov 2019,26.76367,24.77445,25.9303,28.61575
3.5,0000 1 Nov 2019,26.91204,26.03478,26.44724,28.52203
4.5,0000 1 Nov 2019,27.3735,26.27817,27.0353,28.69655
5.5,0000 1 Nov 2019,27.79745,25.41248,27.25036,28.98476
6.5,0000 1 Nov 2019,27.91574,24.09725,26.99329,29.14441
7.5,0000 1 Nov 2019,27.51007,22.87883,26.25176,29.00396
8.5,0000 1 Nov 2019,26.87259,21.93704,25.42405,28.64486
9.5,0000 1 Nov 2019,26.33085,21.2375,24.83726,28.25799
10.5,0000 1 Nov 2019,26.07933,20.95617,24.62897,28.01919
1.5,0000 1 Dec 2019,26.92048,25.08153,26.09622,28.72389
2.5,0000 1 Dec 2019,27.06069,26.31069,26.67842,28.57405
3.5,0000 1 Dec 2019,27.49314,26.59997,27.28897,28.70988
4.5,0000 1 Dec 2019,27.92062,25.80646,27.4816,28.99882
5.5,0000 1 Dec 2019,28.01456,24.47583,27.17637,29.19293
6.5,0000 1 Dec 2019,27.66078,23.21014,26.4558,29.1228
7.5,0000 1 Dec 2019,27.08347,22.19525,25.66598,28.81661
8.5,0000 1 Dec 2019,26.56592,21.43767,25.072,28.44121
9.5,0000 1 Dec 2019,26.30222,21.17993,24.83172,28.21161
10.5,0000 1 Dec 2019,26.2638,21.45511,24.86901,28.14741
1.5,0000 1 Jan 2020,26.88063,25.94022,26.40659,28.48404
2.5,0000 1 Jan 2020,27.25304,26.21933,26.98387,28.50542
3.5,0000 1 Jan 2020,27.61387,25.28152,27.09782,28.7081
4.5,0000 1 Jan 2020,27.66305,23.86584,26.72912,28.83763
5.5,0000 1 Jan 2020,27.25268,22.52772,25.94942,28.68694
6.5,0000 1 Jan 2020,26.67418,21.54143,25.18009,28.37291
7.5,0000 1 Jan 2020,26.17244,20.85481,24.60454,28.04921
8.5,0000 1 Jan 2020,25.9281,20.68596,24.42443,27.85448
9.5,0000 1 Jan 2020,25.85141,20.99186,24.46299,27.75445
10.5,0000 1 Jan 2020,25.78852,21.73918,24.545,27.64769
1.5,0000 1 Feb 2020,27.4735,26.17337,27.23738,28.70891
2.5,0000 1 Feb 2020,27.77208,25.39424,27.3947,28.74799
3.5,0000 1 Feb 2020,27.68136,23.97998,26.88703,28.74869
4.5,0000 1 Feb 2020,27.09966,22.57431,25.91742,28.47363
5.5,0000 1 Feb 2020,26.40191,21.50274,24.99212,28.08029
6.5,0000 1 Feb 2020,25.88028,20.73131,24.36266,27.73614
7.5,0000 1 Feb 2020,25.64538,20.51038,24.16734,27.5413
8.5,0000 1 Feb 2020,25.52286,20.77862,24.16086,27.40395
9.5,0000 1 Feb 2020,25.34856,21.47813,24.145,27.22311
10.5,0000 1 Feb 2020,25.20058,22.66724,24.25553,27.02955
1.5,0000 1 Mar 2020,27.84801,25.44848,27.47537,28.90892
2.5,0000 1 Mar 2020,27.76063,24.14576,27.03839,28.88203
