L,MON,LDC_SST_GEM52_NEMO,LDC_SST_GEM52_NEMO_ONETWO,LDC_SST_GEM52_NEMO_THREE,LDC_SST_GEM52_NEMO_FOUR
7.5,0000 1 Dec 2016,298.2914,295.3138,299.9601,299.8835
8.5,0000 1 Dec 2016,297.9613,294.9984,299.5869,299.6947
9.5,0000 1 Dec 2016,297.7736,295.0628,299.4579,299.5252
10.5,0000 1 Dec 2016,297.713,295.4506,299.5251,299.3913
1.5,0000 1 Jan 2017,299.0902,299.3485,300.0137,300.6894
2.5,0000 1 Jan 2017,299.269,299.7487,300.7822,300.5604
3.5,0000 1 Jan 2017,299.434,298.9648,301.1912,300.5886
4.5,0000 1 Jan 2017,299.4147,297.6506,301.1711,300.627
5.5,0000 1 Jan 2017,299.145,296.2818,300.6907,300.5699
6.5,0000 1 Jan 2017,298.7435,295.5399,300.0632,300.3828
7.5,0000 1 Jan 2017,298.3383,295.2125,299.6241,300.1333
8.5,0000 1 Jan 2017,298.0635,295.2392,299.4266,299.8961
9.5,0000 1 Jan 2017,297.9267,295.555,299.4738,299.7224
10.5,0000 1 Jan 2017,297.852,296.0404,299.6026,299.584
1.5,0000 1 Feb 2017,299.6462,300.1478,300.9806,300.8406
2.5,0000 1 Feb 2017,299.7141,299.2343,301.3493,300.8849
3.5,0000 1 Feb 2017,299.6791,297.831,301.2036,300.9707
4.5,0000 1 Feb 2017,299.4398,296.4732,300.6806,300.9463
5.5,0000 1 Feb 2017,299.0588,295.7064,300.065,300.7921
6.5,0000 1 Feb 2017,298.696,295.3976,299.6533,300.5935
7.5,0000 1 Feb 2017,298.5102,295.4613,299.4903,300.4591
8.5,0000 1 Feb 2017,298.4961,295.8558,299.5487,300.3785
9.5,0000 1 Feb 2017,298.498,296.4749,299.6987,300.3089
10.5,0000 1 Feb 2017,298.4631,297.2426,299.8896,300.1883
1.5,0000 1 Mar 2017,300.3842,299.9949,301.4521,301.2923
2.5,0000 1 Mar 2017,300.2051,298.5467,301.3816,301.3518
3.5,0000 1 Mar 2017,299.7529,297.0615,300.8549,301.3053
4.5,0000 1 Mar 2017,299.213,296.1596,300.2566,301.1165
5.5,0000 1 Mar 2017,298.7756,295.7801,299.8383,300.8632
6.5,0000 1 Mar 2017,298.548,295.8069,299.6761,300.6653
7.5,0000 1 Mar 2017,298.5481,296.1491,299.7548,300.5559
8.5,0000 1 Mar 2017,298.5654,296.6878,299.9443,300.4557
9.5,0000 1 Mar 2017,298.5346,297.3192,300.1941,300.3226
10.5,0000 1 Mar 2017,298.5121,298.0883,300.5047,300.138
1.5,0000 1 Apr 2017,300.4059,298.2311,301.3638,301.521
2.5,0000 1 Apr 2017,299.8072,296.8615,300.7868,301.388
3.5,0000 1 Apr 2017,299.1887,295.9792,300.117,301.126
4.5,0000 1 Apr 2017,298.7133,295.5794,299.7088,300.8066
5.5,0000 1 Apr 2017,298.4494,295.5928,299.5771,300.5573
6.5,0000 1 Apr 2017,298.3508,295.9803,299.6638,300.3717
7.5,0000 1 Apr 2017,298.3011,296.5169,299.8391,300.235
8.5,0000 1 Apr 2017,298.2324,297.2234,300.0582,300.0518
9.5,0000 1 Apr 2017,298.247,298.0259,300.3915,299.856
10.5,0000 1 Apr 2017,298.3462,298.7767,300.8567,299.702
1.5,0000 1 May 2017,300.2329,297.0796,300.619,301.7263
2.5,0000 1 May 2017,299.5756,296.2151,300.1029,301.4855
3.5,0000 1 May 2017,299.1165,295.8134,299.7417,301.2294
4.5,0000 1 May 2017,298.9062,295.8424,299.6278,301.0161
5.5,0000 1 May 2017,298.8399,296.2348,299.7554,300.852
6.5,0000 1 May 2017,298.8192,296.7756,299.9624,300.7385
7.5,0000 1 May 2017,298.7961,297.357,300.2411,300.6127
8.5,0000 1 May 2017,298.7744,298.0495,300.5599,300.4519
9.5,0000 1 May 2017,298.8253,298.6835,300.9847,300.2683
10.5,0000 1 May 2017,298.9448,298.9272,301.4672,300.151
1.5,0000 1 Jun 2017,299.6057,295.8764,299.5726,301.6777
2.5,0000 1 Jun 2017,298.9498,295.5721,299.1528,301.277
3.5,0000 1 Jun 2017,298.691,295.6459,299.0059,300.9672
4.5,0000 1 Jun 2017,298.6148,296.1052,299.0876,300.7392
5.5,0000 1 Jun 2017,298.5917,296.7241,299.2215,300.5909
6.5,0000 1 Jun 2017,298.5772,297.4376,299.4169,300.4786
7.5,0000 1 Jun 2017,298.6025,298.2024,299.7465,300.3287
8.5,0000 1 Jun 2017,298.7319,298.929,300.2726,300.1797
9.5,0000 1 Jun 2017,298.9044,299.3075,300.9035,300.0791
10.5,0000 1 Jun 2017,299.0085,298.7073,301.3105,300.0796
1.5,0000 1 Jul 2017,299.0148,295.5568,299.1192,301.3624
2.5,0000 1 Jul 2017,298.4939,295.7683,298.927,300.9233
3.5,0000 1 Jul 2017,298.5024,296.196,298.9391,300.7153
4.5,0000 1 Jul 2017,298.5633,296.7724,299.0265,300.6108
5.5,0000 1 Jul 2017,298.5692,297.5032,299.1995,300.5101
6.5,0000 1 Jul 2017,298.6226,298.3417,299.5824,300.3614
7.5,0000 1 Jul 2017,298.7843,299.0436,300.1893,300.2282
8.5,0000 1 Jul 2017,299.002,299.3333,300.9032,300.1531
9.5,0000 1 Jul 2017,299.1117,298.7317,301.3008,300.1825
10.5,0000 1 Jul 2017,299.0127,297.4797,301.2236,300.1824
1.5,0000 1 Aug 2017,298.6975,295.5758,298.4239,301.0915
2.5,0000 1 Aug 2017,298.4503,296.2267,298.4008,300.7593
3.5,0000 1 Aug 2017,298.5061,296.8056,298.545,300.6198
4.5,0000 1 Aug 2017,298.5168,297.4584,298.8102,300.4892
5.5,0000 1 Aug 2017,298.5376,298.2675,299.2892,300.345
6.5,0000 1 Aug 2017,298.6722,299.018,299.9468,300.2223
7.5,0000 1 Aug 2017,298.9131,299.3756,300.6703,300.1795
8.5,0000 1 Aug 2017,299.1141,298.8463,301.1015,300.2301
9.5,0000 1 Aug 2017,299.1286,297.6562,301.0782,300.2581
10.5,0000 1 Aug 2017,298.8623,296.3635,300.643,300.1537
1.5,0000 1 Sep 2017,298.0497,295.4709,297.807,300.6523
2.5,0000 1 Sep 2017,297.7661,296.3627,297.8592,300.2512
3.5,0000 1 Sep 2017,297.8051,297.0594,298.1248,300.0872
4.5,0000 1 Sep 2017,297.8891,297.9185,298.6853,299.8451
5.5,0000 1 Sep 2017,298.0599,298.7963,299.4487,299.6516
6.5,0000 1 Sep 2017,298.264,299.2307,300.29,299.5598
7.5,0000 1 Sep 2017,298.4287,298.5532,300.7372,299.6095
8.5,0000 1 Sep 2017,298.4333,297.1676,300.7009,299.6452
9.5,0000 1 Sep 2017,298.2118,295.7527,300.1593,299.5402
10.5,0000 1 Sep 2017,297.806,294.9406,299.576,299.2976
1.5,0000 1 Oct 2017,298.2588,295.9603,297.7221,300.8169
2.5,0000 1 Oct 2017,298.0392,296.9672,297.9772,300.5365
3.5,0000 1 Oct 2017,298.0692,297.8583,298.5676,300.3256
4.5,0000 1 Oct 2017,298.1971,298.6761,299.3918,300.0859
5.5,0000 1 Oct 2017,298.3618,299.0703,300.2123,299.9123
6.5,0000 1 Oct 2017,298.4955,298.3923,300.5945,299.8786
7.5,0000 1 Oct 2017,298.4907,297.0668,300.5085,299.8453
8.5,0000 1 Oct 2017,298.2662,295.789,300.0308,299.6942
9.5,0000 1 Oct 2017,297.8806,295.0019,299.5348,299.4299
10.5,0000 1 Oct 2017,297.4833,294.6472,299.2019,299.1374
1.5,0000 1 Nov 2017,298.1291,296.2125,297.8105,300.7427
2.5,0000 1 Nov 2017,297.9812,297.5131,298.3315,300.3918
3.5,0000 1 Nov 2017,298.1476,298.3791,299.0825,300.1324
4.5,0000 1 Nov 2017,298.3899,298.7021,299.8536,299.956
5.5,0000 1 Nov 2017,298.5648,298.1329,300.2288,299.9044
6.5,0000 1 Nov 2017,298.5671,297.0161,300.1417,299.8822
7.5,0000 1 Nov 2017,298.3557,295.9224,299.7083,299.7607
8.5,0000 1 Nov 2017,297.9911,295.1768,299.2554,299.5267
9.5,0000 1 Nov 2017,297.6208,294.8478,298.9853,299.2651
10.5,0000 1 Nov 2017,297.3935,294.8289,298.9213,299.0534
1.5,0000 1 Dec 2017,298.257,297.1342,298.1918,300.5978
2.5,0000 1 Dec 2017,298.3061,298.3353,298.8659,300.3122
3.5,0000 1 Dec 2017,298.5094,298.7361,299.5493,300.1568
4.5,0000 1 Dec 2017,298.6659,298.1056,299.8666,300.1398
5.5,0000 1 Dec 2017,298.66,296.8961,299.7446,300.0725
6.5,0000 1 Dec 2017,298.3731,295.7372,299.2979,299.838
7.5,0000 1 Dec 2017,297.8904,295.0201,298.8695,299.4959
8.5,0000 1 Dec 2017,297.4284,294.6544,298.6027,299.1586
9.5,0000 1 Dec 2017,297.1511,294.6297,298.5974,298.8957
10.5,0000 1 Dec 2017,297.0513,294.9949,298.7761,298.7118
1.5,0000 1 Jan 2018,298.4291,298.4304,299.0346,300.2257
2.5,0000 1 Jan 2018,298.5533,298.8957,299.7725,300.1
3.5,0000 1 Jan 2018,298.7512,298.1212,300.1157,300.1888
4.5,0000 1 Jan 2018,298.8235,296.8547,300.0331,300.1972
5.5,0000 1 Jan 2018,298.6489,295.7824,299.6205,300.0534
6.5,0000 1 Jan 2018,298.2955,295.2244,299.1641,299.8134
7.5,0000 1 Jan 2018,297.9524,294.972,298.878,299.5676
8.5,0000 1 Jan 2018,297.7604,294.9956,298.8422,299.3767
9.5,0000 1 Jan 2018,297.7088,295.3517,299.0157,299.2679
10.5,0000 1 Jan 2018,297.6919,295.9112,299.2368,299.2018
1.5,0000 1 Feb 2018,299.0418,298.6735,299.4967,300.7982
2.5,0000 1 Feb 2018,299.1139,298.0799,299.9308,300.7024
3.5,0000 1 Feb 2018,299.1183,296.9631,299.919,300.5942
4.5,0000 1 Feb 2018,298.8975,295.9734,299.5827,300.3986
5.5,0000 1 Feb 2018,298.5526,295.3913,299.1927,300.1318
6.5,0000 1 Feb 2018,298.216,295.1531,298.947,299.8892
7.5,0000 1 Feb 2018,298.0331,295.2193,298.9121,299.7244
8.5,0000 1 Feb 2018,297.9838,295.5766,299.0731,299.6255
9.5,0000 1 Feb 2018,297.9615,296.1197,299.3009,299.5499
10.5,0000 1 Feb 2018,297.962,296.8256,299.5836,299.4674
1.5,0000 1 Mar 2018,299.2776,297.838,300.2605,300.9087
2.5,0000 1 Mar 2018,299.252,296.659,300.19,300.7722
3.5,0000 1 Mar 2018,299.0099,295.7084,299.7198,300.5435
4.5,0000 1 Mar 2018,298.5768,295.0888,299.2379,300.227
5.5,0000 1 Mar 2018,298.1503,294.7885,298.9106,299.9368
6.5,0000 1 Mar 2018,297.9095,294.8692,298.8157,299.7167
7.5,0000 1 Mar 2018,297.8295,295.3556,298.9367,299.583
8.5,0000 1 Mar 2018,297.7878,296.0615,299.1523,299.5005
9.5,0000 1 Mar 2018,297.7461,296.897,299.4516,299.4105
10.5,0000 1 Mar 2018,297.7959,297.7991,299.8828,299.2848
1.5,0000 1 Apr 2018,299.8967,297.2366,300.2519,301.2551
2.5,0000 1 Apr 2018,299.5699,296.3,299.8248,301.0078
3.5,0000 1 Apr 2018,299.1316,295.6263,299.3536,300.7207
4.5,0000 1 Apr 2018,298.7352,295.3681,299.0166,300.4531
5.5,0000 1 Apr 2018,298.5093,295.4989,298.9147,300.2553
6.5,0000 1 Apr 2018,298.4429,295.9393,299.0292,300.1509
7.5,0000 1 Apr 2018,298.4146,296.5337,299.2426,300.088
8.5,0000 1 Apr 2018,298.3845,297.2646,299.5192,300.0205
9.5,0000 1 Apr 2018,298.4119,298.0509,299.9409,299.9349
10.5,0000 1 Apr 2018,298.5576,298.7552,300.5128,299.8711
1.5,0000 1 May 2018,299.9645,296.2569,299.7938,301.4673
2.5,0000 1 May 2018,299.4674,295.7534,299.3449,301.0988
3.5,0000 1 May 2018,299.0419,295.5421,299.0131,300.78
4.5,0000 1 May 2018,298.8196,295.6825,298.9243,300.5608
5.5,0000 1 May 2018,298.7548,296.1149,299.0605,300.4351
6.5,0000 1 May 2018,298.7174,296.7636,299.2912,300.3837
7.5,0000 1 May 2018,298.6948,297.4477,299.5875,300.3525
8.5,0000 1 May 2018,298.7222,298.2216,300.0093,300.2825
9.5,0000 1 May 2018,298.8614,298.9464,300.5784,300.1941
10.5,0000 1 May 2018,299.086,299.3354,301.2123,300.1698
1.5,0000 1 Jun 2018,299.7529,295.68,299.3217,301.4742
2.5,0000 1 Jun 2018,299.2353,295.5059,298.93,301.1212
3.5,0000 1 Jun 2018,298.9693,295.6632,298.8495,300.8559
4.5,0000 1 Jun 2018,298.9021,296.1541,299.0252,300.7205
5.5,0000 1 Jun 2018,298.8742,296.8085,299.2738,300.6284
6.5,0000 1 Jun 2018,298.8387,297.506,299.598,300.5562
7.5,0000 1 Jun 2018,298.8461,298.2734,300.0724,300.4489
8.5,0000 1 Jun 2018,298.9712,298.9712,300.7077,300.3474
9.5,0000 1 Jun 2018,299.2101,299.3678,301.3614,300.3147
10.5,0000 1 Jun 2018,299.3999,298.8686,301.6743,300.3731
1.5,0000 1 Jul 2018,299.6111,295.7986,299.174,301.5349
2.5,0000 1 Jul 2018,299.3704,296.1607,299.0465,301.3157
3.5,0000 1 Jul 2018,299.4162,296.6732,299.1754,301.2194
4.5,0000 1 Jul 2018,299.4714,297.3007,299.3959,301.1852
5.5,0000 1 Jul 2018,299.4716,298.0037,299.6945,301.1323
6.5,0000 1 Jul 2018,299.462,298.7527,300.118,301.0507
7.5,0000 1 Jul 2018,299.5234,299.4445,300.6902,300.9469
8.5,0000 1 Jul 2018,299.6541,299.7773,301.3036,300.8788
9.5,0000 1 Jul 2018,299.735,299.2004,301.5704,300.8556
10.5,0000 1 Jul 2018,299.6364,297.9402,301.3581,300.8103
1.5,0000 1 Aug 2018,299.5517,295.8629,298.8491,301.645
2.5,0000 1 Aug 2018,299.4661,296.5641,298.978,301.4229
3.5,0000 1 Aug 2018,299.5055,297.2473,299.2076,301.3221
4.5,0000 1 Aug 2018,299.4762,297.9692,299.5075,301.2196
5.5,0000 1 Aug 2018,299.4493,298.7637,299.9384,301.0638
6.5,0000 1 Aug 2018,299.5056,299.4361,300.532,300.8999
7.5,0000 1 Aug 2018,299.6535,299.7699,301.1267,300.8087
8.5,0000 1 Aug 2018,299.7062,299.1959,301.379,300.806
9.5,0000 1 Aug 2018,299.5543,297.8821,301.1812,300.7784
10.5,0000 1 Aug 2018,299.0916,296.4124,300.5806,300.5797
1.5,0000 1 Sep 2018,299.4798,296.0314,298.6917,301.6245
2.5,0000 1 Sep 2018,299.352,297.0239,298.8744,301.3432
3.5,0000 1 Sep 2018,299.2964,297.8131,299.1487,301.1379
4.5,0000 1 Sep 2018,299.243,298.574,299.6011,300.8799
5.5,0000 1 Sep 2018,299.2704,299.2428,300.253,300.6373
6.5,0000 1 Sep 2018,299.3491,299.5414,300.9597,300.4984
7.5,0000 1 Sep 2018,299.3859,298.8859,301.3307,300.4863
8.5,0000 1 Sep 2018,299.2337,297.5194,301.1995,300.467
9.5,0000 1 Sep 2018,298.8239,296.0591,300.6266,300.3044
10.5,0000 1 Sep 2018,298.1833,295.1214,299.9548,299.9472
1.5,0000 1 Oct 2018,299.9425,296.6978,299.1619,302.0296
2.5,0000 1 Oct 2018,299.7463,297.8587,299.503,301.7203
3.5,0000 1 Oct 2018,299.5919,298.7142,299.9219,301.3686
4.5,0000 1 Oct 2018,299.4747,299.3511,300.4865,300.9831
5.5,0000 1 Oct 2018,299.4409,299.6002,301.064,300.7114
6.5,0000 1 Oct 2018,299.4236,298.8567,301.3467,300.6218
7.5,0000 1 Oct 2018,299.2826,297.4464,301.173,300.5706
8.5,0000 1 Oct 2018,298.8603,295.9696,300.5863,300.4016
9.5,0000 1 Oct 2018,298.2455,295.0845,299.8664,300.0722
10.5,0000 1 Oct 2018,297.6326,294.6729,299.3261,299.6523
1.5,0000 1 Nov 2018,300.149,297.5475,299.597,302.0833
2.5,0000 1 Nov 2018,299.9608,298.6398,299.9768,301.7586
3.5,0000 1 Nov 2018,299.8708,299.3743,300.5319,301.4106
4.5,0000 1 Nov 2018,299.8491,299.6076,301.0784,301.1524
5.5,0000 1 Nov 2018,299.813,298.9361,301.2918,301.0402
6.5,0000 1 Nov 2018,299.6448,297.6453,301.0268,300.9695
7.5,0000 1 Nov 2018,299.2041,296.2168,300.3735,300.7638
8.5,0000 1 Nov 2018,298.5476,295.3078,299.6588,300.3608
9.5,0000 1 Nov 2018,297.9014,294.8646,299.1576,299.8958
10.5,0000 1 Nov 2018,297.462,294.8058,298.977,299.4854
1.5,0000 1 Dec 2018,300.0176,298.3712,300.1323,301.9022
2.5,0000 1 Dec 2018,299.9116,299.2961,300.7525,301.5596
3.5,0000 1 Dec 2018,299.9826,299.6273,301.3471,301.3707
4.5,0000 1 Dec 2018,300.0302,299.0374,301.5891,301.2963
5.5,0000 1 Dec 2018,299.9462,297.8948,301.3452,301.2279
6.5,0000 1 Dec 2018,299.5659,296.5829,300.6998,301.0295
7.5,0000 1 Dec 2018,298.9488,295.7448,299.9643,300.66
8.5,0000 1 Dec 2018,298.3095,295.3416,299.4385,300.2327
9.5,0000 1 Dec 2018,297.8867,295.2768,299.2344,299.8648
10.5,0000 1 Dec 2018,297.6862,295.5204,299.3149,299.5746
1.5,0000 1 Jan 2019,300.0981,299.306,300.409,301.6448
2.5,0000 1 Jan 2019,299.9672,299.7217,300.9514,301.3316
3.5,0000 1 Jan 2019,299.7993,298.9669,301.155,301.1539
4.5,0000 1 Jan 2019,299.4683,297.6198,300.8884,301.0132
5.5,0000 1 Jan 2019,298.8734,296.1669,300.239,300.7136
6.5,0000 1 Jan 2019,298.1646,295.3506,299.531,300.2331
7.5,0000 1 Jan 2019,297.5489,294.894,299.0457,299.7183
8.5,0000 1 Jan 2019,297.1715,294.779,298.8666,299.2895
9.5,0000 1 Jan 2019,296.9648,294.9977,298.9227,298.9753
10.5,0000 1 Jan 2019,296.8488,295.4732,299.0721,298.7613
1.5,0000 1 Feb 2019,300.4696,299.7971,301.0536,301.7953
2.5,0000 1 Feb 2019,300.4221,299.0129,301.3433,301.6834
3.5,0000 1 Feb 2019,300.1509,297.7485,301.0915,301.5338
4.5,0000 1 Feb 2019,299.5409,296.4309,300.44,301.2052
5.5,0000 1 Feb 2019,298.737,295.5588,299.6984,300.7118
6.5,0000 1 Feb 2019,298.0266,295.0691,299.1568,300.1863
7.5,0000 1 Feb 2019,297.5898,295.0063,298.9386,299.7502
8.5,0000 1 Feb 2019,297.4147,295.3387,298.9653,299.455
9.5,0000 1 Feb 2019,297.3338,295.8775,299.0879,299.2612
10.5,0000 1 Feb 2019,297.3081,296.564,299.2895,299.1302
1.5,0000 1 Mar 2019,300.9975,299.4417,301.4424,302.1204
2.5,0000 1 Mar 2019,300.7259,298.2818,301.2524,302.0361
3.5,0000 1 Mar 2019,300.0909,297.0259,300.6016,301.7352
4.5,0000 1 Mar 2019,299.2403,296.1124,299.7815,301.2077
5.5,0000 1 Mar 2019,298.4546,295.6246,299.1903,300.6326
6.5,0000 1 Mar 2019,297.9459,295.4408,298.9616,300.1656
7.5,0000 1 Mar 2019,297.707,295.6487,299.0102,299.8221
8.5,0000 1 Mar 2019,297.5561,296.0843,299.134,299.5813
9.5,0000 1 Mar 2019,297.4498,296.7065,299.3466,299.3666
10.5,0000 1 Mar 2019,297.4592,297.5682,299.7349,299.1625
1.5,0000 1 Apr 2019,300.9073,297.8546,301.3341,302.1728
2.5,0000 1 Apr 2019,300.218,296.7872,300.7835,301.8701
3.5,0000 1 Apr 2019,299.3842,296.0157,300.029,301.3515
4.5,0000 1 Apr 2019,298.6268,295.6323,299.4732,300.7741
5.5,0000 1 Apr 2019,298.1392,295.4873,299.2471,300.3017
6.5,0000 1 Apr 2019,297.9103,295.6947,299.2639,299.9784
7.5,0000 1 Apr 2019,297.7536,296.1402,299.3676,299.7275
8.5,0000 1 Apr 2019,297.6459,296.8278,299.5742,299.4946
9.5,0000 1 Apr 2019,297.6353,297.6898,299.9519,299.2718
10.5,0000 1 Apr 2019,297.7984,298.4636,300.4979,299.1304
1.5,0000 1 May 2019,300.7116,296.8721,300.5836,302.259
2.5,0000 1 May 2019,299.8535,296.0643,299.8586,301.8246
3.5,0000 1 May 2019,299.0607,295.6423,299.3698,301.2906
4.5,0000 1 May 2019,298.5626,295.61,299.2013,300.8314
5.5,0000 1 May 2019,298.3667,295.9045,299.2831,300.5291
6.5,0000 1 May 2019,298.2604,296.4664,299.4532,300.3264
7.5,0000 1 May 2019,298.1567,297.1449,299.676,300.1281
8.5,0000 1 May 2019,298.1041,297.9856,300.0073,299.8711
9.5,0000 1 May 2019,298.191,298.6822,300.4938,299.6513
10.5,0000 1 May 2019,298.3661,298.9267,301.0852,299.5446
1.5,0000 1 Jun 2019,299.7017,296.0275,299.8396,301.7876
2.5,0000 1 Jun 2019,298.9713,295.666,299.3651,301.2759
3.5,0000 1 Jun 2019,298.6313,295.7115,299.1889,300.9116
4.5,0000 1 Jun 2019,298.5178,296.0998,299.3021,300.6833
5.5,0000 1 Jun 2019,298.4637,296.6744,299.5008,300.5156
6.5,0000 1 Jun 2019,298.3893,297.3217,299.7543,300.3435
7.5,0000 1 Jun 2019,298.3766,298.1057,300.0957,300.1358
8.5,0000 1 Jun 2019,298.5244,298.7946,300.5663,299.9751
9.5,0000 1 Jun 2019,298.7395,299.0639,301.1368,299.9174
10.5,0000 1 Jun 2019,298.8463,298.3756,301.452,299.9541
1.5,0000 1 Jul 2019,299.4164,295.5374,298.8495,301.896
2.5,0000 1 Jul 2019,298.9232,295.872,298.6577,301.4293
3.5,0000 1 Jul 2019,298.8709,296.4054,298.7793,301.1703
4.5,0000 1 Jul 2019,298.8736,296.9446,298.9597,301.0331
5.5,0000 1 Jul 2019,298.8547,297.5398,299.2147,300.904
6.5,0000 1 Jul 2019,298.8258,298.2758,299.6217,300.7162
7.5,0000 1 Jul 2019,298.9292,298.9865,300.1785,300.5138
8.5,0000 1 Jul 2019,299.1107,299.2941,300.7951,300.361
9.5,0000 1 Jul 2019,299.2142,298.679,301.1173,300.284
10.5,0000 1 Jul 2019,299.0695,297.4254,301.0496,300.1985
1.5,0000 1 Aug 2019,298.6911,295.2509,298.4518,301.3888
2.5,0000 1 Aug 2019,298.3972,296.0413,298.5629,300.901
3.5,0000 1 Aug 2019,298.4021,296.7049,298.7852,300.6527
4.5,0000 1 Aug 2019,298.3722,297.3474,299.0846,300.4584
5.5,0000 1 Aug 2019,298.3776,298.1129,299.5822,300.2494
6.5,0000 1 Aug 2019,298.5195,298.8935,300.2726,300.0561
7.5,0000 1 Aug 2019,298.7255,299.2005,300.9893,299.9506
8.5,0000 1 Aug 2019,298.8619,298.6111,301.3045,299.9273
9.5,0000 1 Aug 2019,298.7853,297.4105,301.1317,299.8806
10.5,0000 1 Aug 2019,298.4458,296.1364,300.5578,299.7226
1.5,0000 1 Sep 2019,299.1671,295.8006,298.307,301.6914
2.5,0000 1 Sep 2019,298.9883,296.8672,298.5183,301.2906
3.5,0000 1 Sep 2019,298.8372,297.6153,298.8892,300.9467
4.5,0000 1 Sep 2019,298.7531,298.2737,299.4525,300.6496
5.5,0000 1 Sep 2019,298.7777,298.8159,300.1861,300.4161
6.5,0000 1 Sep 2019,298.8792,298.9386,300.9116,300.2625
7.5,0000 1 Sep 2019,298.8849,298.1876,301.2668,300.1834
8.5,0000 1 Sep 2019,298.7651,296.8658,301.1183,300.097
9.5,0000 1 Sep 2019,298.4147,295.5743,300.5659,299.9177
10.5,0000 1 Sep 2019,297.8825,294.8315,299.9117,299.5998
1.5,0000 1 Oct 2019,299.0706,296.0893,298.4308,301.5095
2.5,0000 1 Oct 2019,298.6785,297.2615,298.7501,300.9879
3.5,0000 1 Oct 2019,298.5479,298.0834,299.2134,300.5952
4.5,0000 1 Oct 2019,298.6024,298.6641,299.8728,300.2887
5.5,0000 1 Oct 2019,298.6869,298.7621,300.4849,300.0959
6.5,0000 1 Oct 2019,298.6731,297.9355,300.7108,300.0107
7.5,0000 1 Oct 2019,298.4988,296.6277,300.4874,299.8951
8.5,0000 1 Oct 2019,298.0962,295.4147,299.966,299.6427
9.5,0000 1 Oct 2019,297.5268,294.738,299.4019,299.2723
10.5,0000 1 Oct 2019,296.999,294.4099,298.9747,298.8717
1.5,0000 1 Nov 2019,299.3354,297.1431,298.94,301.6932
2.5,0000 1 Nov 2019,299.0034,298.4144,299.2815,301.201
3.5,0000 1 Nov 2019,298.9163,299.1742,299.862,300.7272
4.5,0000 1 Nov 2019,298.8876,299.2493,300.4418,300.3734
5.5,0000 1 Nov 2019,298.791,298.3674,300.6825,300.1902
6.5,0000 1 Nov 2019,298.5576,296.9001,300.4673,300.0644
7.5,0000 1 Nov 2019,298.1527,295.5036,299.9547,299.8512
8.5,0000 1 Nov 2019,297.6146,294.696,299.415,299.502
9.5,0000 1 Nov 2019,297.1198,294.3897,299.0264,299.1121
10.5,0000 1 Nov 2019,296.8003,294.4277,298.8924,298.7726
1.5,0000 1 Dec 2019,299.3239,298.2388,299.5816,301.4881
2.5,0000 1 Dec 2019,299.0582,299.2336,300.1699,300.9576
3.5,0000 1 Dec 2019,298.9962,299.3558,300.7534,300.5702
4.5,0000 1 Dec 2019,298.8789,298.4315,300.9442,300.3461
5.5,0000 1 Dec 2019,298.6807,296.953,300.6964,300.2011
6.5,0000 1 Dec 2019,298.2797,295.5723,300.0771,299.9795
7.5,0000 1 Dec 2019,297.7328,294.7552,299.4312,299.6401
8.5,0000 1 Dec 2019,297.2131,294.429,298.9265,299.2499
9.5,0000 1 Dec 2019,296.8585,294.4262,298.7047,298.9019
10.5,0000 1 Dec 2019,296.7396,294.8071,298.7249,298.64
1.5,0000 1 Jan 2020,299.5149,299.2353,300.0135,301.3309
2.5,0000 1 Jan 2020,299.2978,299.5098,300.5991,300.8588
3.5,0000 1 Jan 2020,299.1078,298.5456,300.8331,300.5909
4.5,0000 1 Jan 2020,298.8484,297.0392,300.6157,300.4285
5.5,0000 1 Jan 2020,298.4167,295.5765,300.0232,300.1589
6.5,0000 1 Jan 2020,297.8703,294.7687,299.3638,299.7788
7.5,0000 1 Jan 2020,297.3448,294.4508,298.886,299.3475
8.5,0000 1 Jan 2020,297.0062,294.5257,298.7034,298.9812
9.5,0000 1 Jan 2020,296.8539,294.8921,298.7777,298.7094
10.5,0000 1 Jan 2020,296.7757,295.4619,298.9299,298.5372
1.5,0000 1 Feb 2020,300.0378,299.279,300.5702,301.6363
2.5,0000 1 Feb 2020,299.8266,298.4984,300.8426,301.2619
3.5,0000 1 Feb 2020,299.3957,297.2119,300.6293,300.89
4.5,0000 1 Feb 2020,298.6979,296.0034,300.0554,300.439
5.5,0000 1 Feb 2020,297.9267,295.153,299.3982,299.9202
6.5,0000 1 Feb 2020,297.32,294.6491,298.9207,299.4268
7.5,0000 1 Feb 2020,296.9579,294.5596,298.7287,299.0284
8.5,0000 1 Feb 2020,296.7894,294.9122,298.7631,298.744
9.5,0000 1 Feb 2020,296.7133,295.4995,298.8395,298.5678
10.5,0000 1 Feb 2020,296.7404,296.329,299.0302,298.4476
1.5,0000 1 Mar 2020,300.0269,298.4496,301.0423,301.5192
2.5,0000 1 Mar 2020,299.543,297.0335,300.9205,301.1163
3.5,0000 1 Mar 2020,298.8728,295.8206,300.3526,300.6701
4.5,0000 1 Mar 2020,298.1875,295.1292,299.7071,300.2195
5.5,0000 1 Mar 2020,297.6831,294.7567,299.2176,299.794
6.5,0000 1 Mar 2020,297.4023,294.799,299.0161,299.4538
7.5,0000 1 Mar 2020,297.2712,295.2227,299.0602,299.1805
8.5,0000 1 Mar 2020,297.164,295.8734,299.1868,299.0167
