L,MON,LDC_SST_CanSIPS_IC3,LDC_SST_CanSIPS_IC3_ONETWO,LDC_SST_CanSIPS_IC3_THREE,LDC_SST_CanSIPS_IC3_FOUR
1.5,0000 1 Apr 1994,300.4208,297.5435,299.4606,301.7599
2.5,0000 1 Apr 1994,299.9534,296.6696,298.7461,301.6383
3.5,0000 1 Apr 1994,299.3144,295.9707,298.0554,301.293
4.5,0000 1 Apr 1994,298.76,295.7153,297.6182,300.8554
5.5,0000 1 Apr 1994,298.5468,295.9357,297.5522,300.5839
6.5,0000 1 Apr 1994,298.6498,296.4959,297.755,300.5364
7.5,0000 1 Apr 1994,298.8225,297.2294,298.0368,300.62
8.5,0000 1 Apr 1994,298.9123,298.0097,298.3138,300.6075
9.5,0000 1 Apr 1994,298.9221,298.766,298.5668,300.4302
10.5,0000 1 Apr 1994,298.9397,299.3694,298.8658,300.193
1.5,0000 1 May 1994,300.1429,296.4474,298.9118,301.7623
2.5,0000 1 May 1994,299.4171,295.9038,298.1319,301.3942
3.5,0000 1 May 1994,298.8167,295.6751,297.6307,300.9371
4.5,0000 1 May 1994,298.5631,295.854,297.4587,300.6631
5.5,0000 1 May 1994,298.6735,296.4181,297.6484,300.6612
6.5,0000 1 May 1994,298.8651,297.1505,297.9627,300.7532
7.5,0000 1 May 1994,298.9287,297.9231,298.2534,300.6964
8.5,0000 1 May 1994,298.8784,298.624,298.4732,300.4576
9.5,0000 1 May 1994,298.8217,299.1513,298.6752,300.1744
10.5,0000 1 May 1994,298.8794,299.26,298.9327,299.9867
1.5,0000 1 Jun 1994,299.7744,296.0099,298.4585,301.6563
2.5,0000 1 Jun 1994,299.0699,295.9191,297.8041,301.2557
3.5,0000 1 Jun 1994,298.7892,296.131,297.6642,300.9857
4.5,0000 1 Jun 1994,298.8785,296.6584,297.8764,300.9441
5.5,0000 1 Jun 1994,299.0865,297.3958,298.2224,301.0128
6.5,0000 1 Jun 1994,299.1855,298.1406,298.5327,300.9565
7.5,0000 1 Jun 1994,299.181,298.8148,298.79,300.719
8.5,0000 1 Jun 1994,299.1669,299.3261,299.0698,300.4259
9.5,0000 1 Jun 1994,299.2624,299.4517,299.3359,300.2384
10.5,0000 1 Jun 1994,299.3615,298.9677,299.3161,300.1987
1.5,0000 1 Jul 1994,299.1583,295.6033,297.7509,301.5603
2.5,0000 1 Jul 1994,298.7702,295.9916,297.5585,301.1882
3.5,0000 1 Jul 1994,298.8822,296.575,297.7941,301.0885
4.5,0000 1 Jul 1994,299.1109,297.3162,298.1569,301.1277
5.5,0000 1 Jul 1994,299.2131,298.0766,298.4655,301.0357
6.5,0000 1 Jul 1994,299.2225,298.7457,298.7393,300.7574
7.5,0000 1 Jul 1994,299.2111,299.2415,299.0055,300.4473
8.5,0000 1 Jul 1994,299.3048,299.4,299.3307,300.2454
9.5,0000 1 Jul 1994,299.4254,298.9366,299.3579,300.2097
10.5,0000 1 Jul 1994,299.3801,297.9304,298.9589,300.2578
1.5,0000 1 Aug 1994,299.0666,295.3362,297.6302,301.5634
2.5,0000 1 Aug 1994,298.8558,296.2632,297.7365,301.2612
3.5,0000 1 Aug 1994,298.9947,297.0607,298.0119,301.1855
4.5,0000 1 Aug 1994,299.0791,297.81,298.2865,301.0785
5.5,0000 1 Aug 1994,299.0687,298.547,298.5623,300.8204
6.5,0000 1 Aug 1994,299.086,299.207,298.9004,300.5329
7.5,0000 1 Aug 1994,299.2361,299.458,299.2675,300.3616
8.5,0000 1 Aug 1994,299.418,299.043,299.355,300.354
9.5,0000 1 Aug 1994,299.4421,298.0679,299.014,300.4298
10.5,0000 1 Aug 1994,299.1139,296.9216,298.2662,300.4127
1.5,0000 1 Sep 1994,299.6664,296.0999,298.3162,301.8722
2.5,0000 1 Sep 1994,299.6292,297.3397,298.5915,301.6859
3.5,0000 1 Sep 1994,299.6623,298.1768,298.8381,301.5068
4.5,0000 1 Sep 1994,299.6385,298.8252,299.075,301.2493
5.5,0000 1 Sep 1994,299.6328,299.3786,299.3344,300.9659
6.5,0000 1 Sep 1994,299.7009,299.5646,299.5827,300.7666
7.5,0000 1 Sep 1994,299.7185,299.0705,299.4666,300.7142
8.5,0000 1 Sep 1994,299.5471,298.0099,298.9244,300.7042
9.5,0000 1 Sep 1994,299.0597,296.8269,298.0707,300.6056
10.5,0000 1 Sep 1994,298.379,295.9473,297.3273,300.2934
1.5,0000 1 Oct 1994,300.1039,297.0291,298.8004,302.088
2.5,0000 1 Oct 1994,299.9162,298.2124,298.9223,301.7866
3.5,0000 1 Oct 1994,299.7014,298.9737,299.0416,301.3909
4.5,0000 1 Oct 1994,299.5053,299.4344,299.1475,300.9806
5.5,0000 1 Oct 1994,299.4675,299.5109,299.3201,300.6972
6.5,0000 1 Oct 1994,299.489,298.835,299.1687,300.6235
7.5,0000 1 Oct 1994,299.3599,297.6288,298.667,300.6222
8.5,0000 1 Oct 1994,298.8686,296.3747,297.809,300.5012
9.5,0000 1 Oct 1994,298.0913,295.5451,296.9886,300.1043
10.5,0000 1 Oct 1994,297.3274,295.2051,296.4293,299.5308
1.5,0000 1 Nov 1994,300.4204,297.9921,299.2217,302.1639
2.5,0000 1 Nov 1994,300.0715,299.0332,299.2646,301.7137
3.5,0000 1 Nov 1994,299.7964,299.5739,299.3312,301.2635
4.5,0000 1 Nov 1994,299.69,299.6664,299.4485,300.9485
5.5,0000 1 Nov 1994,299.6993,299.0051,299.3339,300.852
6.5,0000 1 Nov 1994,299.5692,297.7847,298.8423,300.8462
7.5,0000 1 Nov 1994,299.1343,296.4997,298.0506,300.7387
8.5,0000 1 Nov 1994,298.4427,295.7042,297.316,300.3885
9.5,0000 1 Nov 1994,297.8206,295.3996,296.854,299.916
10.5,0000 1 Nov 1994,297.4518,295.5103,296.6654,299.5194
1.5,0000 1 Dec 1994,300.3229,298.6213,299.3384,301.8864
2.5,0000 1 Dec 1994,299.9697,299.4584,299.4649,301.3707
3.5,0000 1 Dec 1994,299.8345,299.6352,299.6114,301.0029
4.5,0000 1 Dec 1994,299.7946,298.9778,299.4514,300.8384
5.5,0000 1 Dec 1994,299.5696,297.7388,298.836,300.7896
6.5,0000 1 Dec 1994,298.9638,296.3752,297.8619,300.6297
7.5,0000 1 Dec 1994,298.1271,295.4781,296.9889,300.1985
8.5,0000 1 Dec 1994,297.4337,295.1358,296.4886,299.6165
9.5,0000 1 Dec 1994,297.0472,295.3037,296.3362,299.1509
10.5,0000 1 Dec 1994,296.9308,295.8168,296.3846,298.9173
1.5,0000 1 Jan 1995,300.1793,299.4428,299.596,301.6092
2.5,0000 1 Jan 1995,299.9971,299.7007,299.7318,301.2274
3.5,0000 1 Jan 1995,299.8485,299.041,299.4882,301.0321
4.5,0000 1 Jan 1995,299.531,297.8533,298.8345,300.9225
5.5,0000 1 Jan 1995,298.8909,296.5532,297.8608,300.6981
6.5,0000 1 Jan 1995,298.0402,295.6636,296.9767,300.2084
7.5,0000 1 Jan 1995,297.2986,295.2319,296.4073,299.5689
8.5,0000 1 Jan 1995,296.8868,295.3368,296.2057,299.0618
9.5,0000 1 Jan 1995,296.7953,295.835,296.2827,298.8425
10.5,0000 1 Jan 1995,296.8029,296.4586,296.4002,298.7987
1.5,0000 1 Feb 1995,300.4328,300.0326,300.1996,301.613
2.5,0000 1 Feb 1995,300.2103,299.5271,299.8837,301.4216
3.5,0000 1 Feb 1995,299.8066,298.3784,299.1819,301.2917
4.5,0000 1 Feb 1995,299.0933,297.0443,298.2008,300.9685
5.5,0000 1 Feb 1995,298.2181,296.0141,297.2838,300.3854
6.5,0000 1 Feb 1995,297.4971,295.5088,296.6897,299.7148
7.5,0000 1 Feb 1995,297.1413,295.5625,296.455,299.2452
8.5,0000 1 Feb 1995,297.0935,295.9612,296.4867,299.0692
9.5,0000 1 Feb 1995,297.1131,296.4963,296.6008,299.0405
10.5,0000 1 Feb 1995,297.1054,297.0255,296.7626,298.9259
1.5,0000 1 Mar 1995,300.4735,299.616,300.056,301.7534
2.5,0000 1 Mar 1995,300.1976,298.5763,299.5237,301.6076
3.5,0000 1 Mar 1995,299.5894,297.2232,298.6071,301.3335
4.5,0000 1 Mar 1995,298.7521,296.1602,297.7053,300.8214
5.5,0000 1 Mar 1995,298.0405,295.6427,297.118,300.1934
6.5,0000 1 Mar 1995,297.67,295.6936,296.8824,299.7474
7.5,0000 1 Mar 1995,297.6253,296.1504,296.9203,299.5938
8.5,0000 1 Mar 1995,297.6812,296.6958,297.0402,299.6002
9.5,0000 1 Mar 1995,297.6639,297.2376,297.1911,299.4775
10.5,0000 1 Mar 1995,297.6207,297.847,297.3781,299.2166
1.5,0000 1 Apr 1995,300.2187,297.904,299.3974,301.778
2.5,0000 1 Apr 1995,299.482,296.8177,298.4816,301.369
3.5,0000 1 Apr 1995,298.6464,295.8202,297.5883,300.769
4.5,0000 1 Apr 1995,297.9307,295.3451,296.9322,300.1086
5.5,0000 1 Apr 1995,297.5897,295.4504,296.6729,299.7004
6.5,0000 1 Apr 1995,297.5714,295.9892,296.7451,299.6018
7.5,0000 1 Apr 1995,297.6289,296.6542,296.9599,299.615
8.5,0000 1 Apr 1995,297.6378,297.3198,297.201,299.4749
9.5,0000 1 Apr 1995,297.6065,297.9907,297.4292,299.1952
10.5,0000 1 Apr 1995,297.6402,298.6025,297.7142,298.9465
1.5,0000 1 May 1995,299.4715,296.5622,298.3181,301.4564
2.5,0000 1 May 1995,298.4976,295.8308,297.3465,300.7644
3.5,0000 1 May 1995,297.7569,295.3923,296.6953,300.0866
4.5,0000 1 May 1995,297.4225,295.5039,296.4802,299.6873
5.5,0000 1 May 1995,297.4235,296.0408,296.6138,299.6003
6.5,0000 1 May 1995,297.5048,296.7054,296.8767,299.614
7.5,0000 1 May 1995,297.5334,297.3844,297.1522,299.4643
8.5,0000 1 May 1995,297.5575,298.0804,297.4284,299.1905
9.5,0000 1 May 1995,297.661,298.6912,297.7885,298.9429
10.5,0000 1 May 1995,297.963,298.8704,298.2321,298.8935
1.5,0000 1 Jun 1995,299.0043,296.0085,297.9209,301.0583
2.5,0000 1 Jun 1995,298.1558,295.8314,297.202,300.3526
3.5,0000 1 Jun 1995,297.789,295.9608,296.9246,299.947
4.5,0000 1 Jun 1995,297.7805,296.3921,297.0023,299.8563
5.5,0000 1 Jun 1995,297.8489,296.9781,297.213,299.8664
6.5,0000 1 Jun 1995,297.8609,297.5704,297.445,299.7303
7.5,0000 1 Jun 1995,297.8598,298.206,297.7037,299.4535
8.5,0000 1 Jun 1995,297.925,298.7976,298.0257,299.2003
9.5,0000 1 Jun 1995,298.1974,298.9788,298.4441,299.1577
10.5,0000 1 Jun 1995,298.5406,298.4158,298.6125,299.3166
1.5,0000 1 Jul 1995,298.6636,295.5278,297.5082,300.8816
2.5,0000 1 Jul 1995,298.0705,295.9116,297.1247,300.3833
3.5,0000 1 Jul 1995,298.0296,296.4769,297.208,300.2297
4.5,0000 1 Jul 1995,298.1295,297.0961,297.4348,300.222
5.5,0000 1 Jul 1995,298.1706,297.6612,297.638,300.1028
6.5,0000 1 Jul 1995,298.1289,298.2679,297.823,299.8317
7.5,0000 1 Jul 1995,298.1288,298.8716,298.0858,299.5656
8.5,0000 1 Jul 1995,298.3286,299.1367,298.5079,299.4488
9.5,0000 1 Jul 1995,298.6616,298.6252,298.7138,299.5536
10.5,0000 1 Jul 1995,298.8831,297.5544,298.5291,299.7487
1.5,0000 1 Aug 1995,297.9867,295.3431,296.9858,300.3456
2.5,0000 1 Aug 1995,297.5881,296.1843,296.8734,299.9527
3.5,0000 1 Aug 1995,297.6383,296.8719,297.0456,299.844
4.5,0000 1 Aug 1995,297.6386,297.4726,297.2152,299.648
5.5,0000 1 Aug 1995,297.592,298.1058,297.4345,299.3187
6.5,0000 1 Aug 1995,297.6166,298.7117,297.7178,299.0399
7.5,0000 1 Aug 1995,297.832,298.9134,298.1087,298.9724
8.5,0000 1 Aug 1995,298.205,298.3946,298.3337,299.1535
9.5,0000 1 Aug 1995,298.5038,297.3643,298.2263,299.4186
10.5,0000 1 Aug 1995,298.4792,296.2979,297.7581,299.5592
1.5,0000 1 Sep 1995,297.9984,295.8538,297.1571,300.3004
2.5,0000 1 Sep 1995,297.7005,296.8745,297.1255,299.9453
3.5,0000 1 Sep 1995,297.6015,297.5629,297.1706,299.6927
4.5,0000 1 Sep 1995,297.5088,298.1306,297.2377,299.3726
5.5,0000 1 Sep 1995,297.5036,298.7151,297.5025,299.0847
6.5,0000 1 Sep 1995,297.7392,298.9175,297.9692,298.979
7.5,0000 1 Sep 1995,298.1054,298.3369,298.2544,299.1242
8.5,0000 1 Sep 1995,298.3779,297.1888,298.1129,299.3437
9.5,0000 1 Sep 1995,298.2759,296.0742,297.5347,299.4448
10.5,0000 1 Sep 1995,297.8442,295.4453,296.9513,299.2922
1.5,0000 1 Oct 1995,297.808,296.1546,296.9991,300.2783
2.5,0000 1 Oct 1995,297.4976,297.1659,296.9696,299.8525
3.5,0000 1 Oct 1995,297.3352,297.8652,297,299.4386
4.5,0000 1 Oct 1995,297.2707,298.4914,297.2068,299.0511
5.5,0000 1 Oct 1995,297.41,298.6309,297.5533,298.882
6.5,0000 1 Oct 1995,297.7281,297.8527,297.7191,298.9981
7.5,0000 1 Oct 1995,297.9727,296.5931,297.5404,299.1986
8.5,0000 1 Oct 1995,297.8927,295.4999,297.0435,299.2413
9.5,0000 1 Oct 1995,297.5285,295.0214,296.5967,299.0555
10.5,0000 1 Oct 1995,297.1866,294.9086,296.3773,298.7809
1.5,0000 1 Nov 1995,297.7452,296.5752,297.0018,300.1216
2.5,0000 1 Nov 1995,297.3707,297.5929,296.9084,299.6135
3.5,0000 1 Nov 1995,297.2472,298.2439,297.0608,299.2306
4.5,0000 1 Nov 1995,297.4414,298.3452,297.487,299.0732
5.5,0000 1 Nov 1995,297.8039,297.6551,297.7546,299.1709
6.5,0000 1 Nov 1995,298.0892,296.5378,297.6334,299.3557
7.5,0000 1 Nov 1995,298.0038,295.5316,297.1205,299.3871
8.5,0000 1 Nov 1995,297.658,295.0031,296.6603,299.1953
9.5,0000 1 Nov 1995,297.3087,294.8791,296.423,298.9065
10.5,0000 1 Nov 1995,297.1624,295.1396,296.4322,298.7376
1.5,0000 1 Dec 1995,298.0944,297.4373,297.5818,300.1563
2.5,0000 1 Dec 1995,298.0319,298.4161,297.9163,299.7307
3.5,0000 1 Dec 1995,298.2313,298.5949,298.2495,299.6244
4.5,0000 1 Dec 1995,298.586,297.9383,298.396,299.8091
5.5,0000 1 Dec 1995,298.875,296.9143,298.2839,300.0479
6.5,0000 1 Dec 1995,298.8393,296.0024,297.8794,300.1278
7.5,0000 1 Dec 1995,298.4484,295.5192,297.3907,299.9627
8.5,0000 1 Dec 1995,297.9984,295.3265,297.0464,299.6695
9.5,0000 1 Dec 1995,297.7593,295.5422,296.9637,299.4571
10.5,0000 1 Dec 1995,297.7572,296.0388,297.0918,299.4214
1.5,0000 1 Jan 1996,298.6676,298.533,298.491,300.2946
2.5,0000 1 Jan 1996,298.8396,298.8869,298.8124,300.1619
3.5,0000 1 Jan 1996,299.1034,298.3178,298.8592,300.3321
4.5,0000 1 Jan 1996,299.2775,297.2404,298.6511,300.5061
5.5,0000 1 Jan 1996,299.143,296.2787,298.1594,300.5273
6.5,0000 1 Jan 1996,298.6676,295.6714,297.588,300.3208
7.5,0000 1 Jan 1996,298.1363,295.4376,297.1442,299.9867
8.5,0000 1 Jan 1996,297.8195,295.6,296.9753,299.7056
9.5,0000 1 Jan 1996,297.7695,296.1146,297.0609,299.5836
10.5,0000 1 Jan 1996,297.817,296.7828,297.2471,299.5577
1.5,0000 1 Feb 1996,298.978,298.9822,298.9246,300.343
2.5,0000 1 Feb 1996,299.2133,298.3848,298.8998,300.4672
3.5,0000 1 Feb 1996,299.3438,297.2763,298.5966,300.6755
4.5,0000 1 Feb 1996,299.1974,296.2231,298.086,300.6915
5.5,0000 1 Feb 1996,298.7408,295.6415,297.5683,300.4588
6.5,0000 1 Feb 1996,298.2378,295.4303,297.1869,300.0949
7.5,0000 1 Feb 1996,297.9348,295.61,297.0421,299.7974
8.5,0000 1 Feb 1996,297.8816,296.1215,297.128,299.6799
9.5,0000 1 Feb 1996,297.9454,296.7383,297.2943,299.6945
10.5,0000 1 Feb 1996,297.9904,297.3361,297.4724,299.662
1.5,0000 1 Mar 1996,299.8048,298.9781,299.5403,300.9951
2.5,0000 1 Mar 1996,299.8624,297.9806,299.1288,301.1802
3.5,0000 1 Mar 1996,299.575,296.8854,298.4962,301.1538
4.5,0000 1 Mar 1996,299.0275,296.1736,297.9081,300.8394
5.5,0000 1 Mar 1996,298.476,295.8606,297.5083,300.4077
6.5,0000 1 Mar 1996,298.1717,295.9873,297.3504,300.0808
7.5,0000 1 Mar 1996,298.1347,296.4187,297.4149,299.9267
8.5,0000 1 Mar 1996,298.1776,296.9655,297.5415,299.9121
9.5,0000 1 Mar 1996,298.1946,297.5274,297.6798,299.8691
10.5,0000 1 Mar 1996,298.1654,298.1553,297.8017,299.7178
1.5,0000 1 Apr 1996,299.938,297.5979,299.3239,301.1667
2.5,0000 1 Apr 1996,299.4361,296.6768,298.5642,301.0212
3.5,0000 1 Apr 1996,298.7258,295.7856,297.7506,300.6263
4.5,0000 1 Apr 1996,298.0995,295.3918,297.1813,300.0971
5.5,0000 1 Apr 1996,297.7204,295.5502,296.922,299.6914
6.5,0000 1 Apr 1996,297.637,296.112,296.9247,299.5585
7.5,0000 1 Apr 1996,297.6814,296.7085,297.065,299.5893
8.5,0000 1 Apr 1996,297.7242,297.3259,297.2555,299.5655
9.5,0000 1 Apr 1996,297.7714,297.9682,297.5149,299.4165
10.5,0000 1 Apr 1996,297.9066,298.6557,297.8976,299.2883
1.5,0000 1 May 1996,299.5338,296.3151,298.5003,301.1813
2.5,0000 1 May 1996,298.6722,295.6659,297.6199,300.6531
3.5,0000 1 May 1996,297.8955,295.2817,296.9517,300.0143
4.5,0000 1 May 1996,297.4691,295.4558,296.6418,299.5938
5.5,0000 1 May 1996,297.4236,296.0501,296.689,299.4898
6.5,0000 1 May 1996,297.5047,296.747,296.8798,299.5522
7.5,0000 1 May 1996,297.5831,297.4087,297.1236,299.5373
8.5,0000 1 May 1996,297.6606,298.0688,297.4115,299.4081
9.5,0000 1 May 1996,297.8181,298.7059,297.8289,299.2678
10.5,0000 1 May 1996,298.1521,298.9998,298.353,299.2619
1.5,0000 1 Jun 1996,298.8511,295.692,297.8694,300.6611
2.5,0000 1 Jun 1996,298.0114,295.5298,297.1539,300.0316
3.5,0000 1 Jun 1996,297.5774,295.691,296.8319,299.6382
4.5,0000 1 Jun 1996,297.5227,296.1595,296.8322,299.5543
5.5,0000 1 Jun 1996,297.5732,296.7131,296.9486,299.6271
6.5,0000 1 Jun 1996,297.6083,297.2848,297.102,299.6245
7.5,0000 1 Jun 1996,297.6376,297.9366,297.3421,299.475
8.5,0000 1 Jun 1996,297.7693,298.654,297.7562,299.2862
9.5,0000 1 Jun 1996,298.0964,299,298.2846,299.2357
10.5,0000 1 Jun 1996,298.5401,298.6235,298.6396,299.4222
1.5,0000 1 Jul 1996,298.5199,295.0021,297.3846,300.5541
2.5,0000 1 Jul 1996,297.8745,295.5246,296.9748,300.0459
3.5,0000 1 Jul 1996,297.7541,296.1642,296.992,299.8459
4.5,0000 1 Jul 1996,297.8152,296.7865,297.1552,299.8333
5.5,0000 1 Jul 1996,297.8181,297.3895,297.33,299.767
6.5,0000 1 Jul 1996,297.8179,298.0505,297.5647,299.5909
7.5,0000 1 Jul 1996,297.9305,298.7136,297.9543,299.4292
8.5,0000 1 Jul 1996,298.2602,299.0187,298.4784,299.4051
9.5,0000 1 Jul 1996,298.7045,298.6449,298.8119,299.5804
10.5,0000 1 Jul 1996,298.9989,297.7957,298.7545,299.8198
1.5,0000 1 Aug 1996,298.4755,294.9972,297.3188,300.5623
2.5,0000 1 Aug 1996,298.1087,295.9676,297.1547,300.2698
3.5,0000 1 Aug 1996,298.0813,296.7046,297.2033,300.2416
4.5,0000 1 Aug 1996,298.0838,297.3162,297.3487,300.1822
5.5,0000 1 Aug 1996,298.0589,298.0346,297.5866,299.9719
6.5,0000 1 Aug 1996,298.1455,298.7854,298.0115,299.7513
7.5,0000 1 Aug 1996,298.4246,299.1673,298.5497,299.6754
8.5,0000 1 Aug 1996,298.8649,298.8491,298.9424,299.8297
9.5,0000 1 Aug 1996,299.2011,298.0291,298.9503,300.0898
10.5,0000 1 Aug 1996,299.2518,297.1603,298.6254,300.2677
1.5,0000 1 Sep 1996,298.5466,295.3674,297.3369,300.769
2.5,0000 1 Sep 1996,298.2985,296.5055,297.332,300.5135
3.5,0000 1 Sep 1996,298.229,297.253,297.4009,300.3608
4.5,0000 1 Sep 1996,298.1488,297.9398,297.5502,300.1314
5.5,0000 1 Sep 1996,298.1612,298.5889,297.876,299.9066
6.5,0000 1 Sep 1996,298.3949,298.8804,298.3587,299.8434
7.5,0000 1 Sep 1996,298.812,298.4331,298.7164,300.0284
8.5,0000 1 Sep 1996,299.1588,297.58,298.7405,300.2731
9.5,0000 1 Sep 1996,299.1536,296.7241,298.3835,300.3647
10.5,0000 1 Sep 1996,298.7781,296.1607,297.9051,300.1919
1.5,0000 1 Oct 1996,298.7137,295.7613,297.4733,300.959
2.5,0000 1 Oct 1996,298.497,296.95,297.4699,300.7318
3.5,0000 1 Oct 1996,298.3722,297.8038,297.5628,300.4576
4.5,0000 1 Oct 1996,298.3031,298.4912,297.8307,300.1516
5.5,0000 1 Oct 1996,298.4749,298.8013,298.3111,300.0032
6.5,0000 1 Oct 1996,298.8383,298.3151,298.6336,300.1128
7.5,0000 1 Oct 1996,299.164,297.3549,298.6335,300.327
8.5,0000 1 Oct 1996,299.1463,296.4751,298.2799,300.4018
9.5,0000 1 Oct 1996,298.8219,296.038,297.8899,300.248
10.5,0000 1 Oct 1996,298.4731,295.9659,297.6467,300.0019
1.5,0000 1 Nov 1996,298.6467,296.265,297.4526,300.9433
2.5,0000 1 Nov 1996,298.4885,297.4828,297.5911,300.6495
3.5,0000 1 Nov 1996,298.5163,298.3299,297.9792,300.3956
4.5,0000 1 Nov 1996,298.7893,298.665,298.541,300.3137
5.5,0000 1 Nov 1996,299.2302,298.3934,298.9748,300.481
6.5,0000 1 Nov 1996,299.6014,297.6978,299.0706,300.7483
7.5,0000 1 Nov 1996,299.6365,297.1031,298.8371,300.8674
8.5,0000 1 Nov 1996,299.36,296.7757,298.5035,300.7547
9.5,0000 1 Nov 1996,299.0172,296.6523,298.2414,300.519
10.5,0000 1 Nov 1996,298.8409,296.7647,298.1605,300.3567
1.5,0000 1 Dec 1996,298.5906,297.0944,297.6228,300.7997
2.5,0000 1 Dec 1996,298.4961,298.2639,297.9465,300.4409
3.5,0000 1 Dec 1996,298.6947,298.605,298.4357,300.2703
4.5,0000 1 Dec 1996,299.0549,298.1257,298.7648,300.3465
5.5,0000 1 Dec 1996,299.3775,297.2924,298.8078,300.5379
6.5,0000 1 Dec 1996,299.4151,296.5483,298.5115,300.6474
7.5,0000 1 Dec 1996,299.1377,296.198,298.1566,300.55
8.5,0000 1 Dec 1996,298.7868,296.1127,297.89,300.3383
9.5,0000 1 Dec 1996,298.6046,296.3307,297.8356,300.1864
10.5,0000 1 Dec 1996,298.6453,296.8352,297.9928,300.1735
1.5,0000 1 Jan 1997,298.9027,298.3364,298.3206,300.9534
2.5,0000 1 Jan 1997,299.1696,298.9357,298.9153,300.8373
3.5,0000 1 Jan 1997,299.6413,298.7182,299.3633,300.9694
4.5,0000 1 Jan 1997,300.0159,298.1005,299.5112,301.1825
5.5,0000 1 Jan 1997,300.037,297.5366,299.2962,301.2465
6.5,0000 1 Jan 1997,299.7315,297.1956,298.9572,301.1029
7.5,0000 1 Jan 1997,299.3775,296.9872,298.6522,300.8787
8.5,0000 1 Jan 1997,299.2231,297.0218,298.5487,300.7394
9.5,0000 1 Jan 1997,299.2924,297.3636,298.6493,300.742
10.5,0000 1 Jan 1997,299.45,297.9138,298.8763,300.8139
1.5,0000 1 Feb 1997,299.7324,299.4626,299.5716,301.2133
2.5,0000 1 Feb 1997,300.1655,299.5414,300.0002,301.3471
3.5,0000 1 Feb 1997,300.4352,298.9582,300.0145,301.5457
4.5,0000 1 Feb 1997,300.37,298.226,299.7122,301.5717
5.5,0000 1 Feb 1997,300.0365,297.6185,299.2867,301.4156
6.5,0000 1 Feb 1997,299.6609,297.2423,298.9122,301.2092
7.5,0000 1 Feb 1997,299.4888,297.2181,298.7669,301.0838
8.5,0000 1 Feb 1997,299.5552,297.5676,298.8695,301.0865
9.5,0000 1 Feb 1997,299.733,298.1375,299.1016,301.1437
10.5,0000 1 Feb 1997,299.8607,298.7294,299.3058,301.1469
1.5,0000 1 Mar 1997,300.639,300.0685,300.391,301.8377
2.5,0000 1 Mar 1997,300.9211,299.596,300.4402,302.0384
3.5,0000 1 Mar 1997,300.8292,298.8808,300.1733,301.9924
4.5,0000 1 Mar 1997,300.483,298.1995,299.7318,301.795
5.5,0000 1 Mar 1997,300.1349,297.7269,299.3813,301.5829
6.5,0000 1 Mar 1997,300.018,297.6605,299.2813,301.5007
7.5,0000 1 Mar 1997,300.1753,297.9699,299.4554,301.5844
8.5,0000 1 Mar 1997,300.4487,298.5658,299.7496,301.7116
9.5,0000 1 Mar 1997,300.5817,299.2192,299.965,301.7116
10.5,0000 1 Mar 1997,300.5338,299.8108,300.1031,301.5201
1.5,0000 1 Apr 1997,301.0659,299.4831,300.558,302.2505
2.5,0000 1 Apr 1997,300.9915,298.9279,300.3622,302.1853
3.5,0000 1 Apr 1997,300.6868,298.3712,299.9815,302.0262
4.5,0000 1 Apr 1997,300.3979,297.9546,299.6587,301.8727
5.5,0000 1 Apr 1997,300.3493,297.8755,299.581,301.8407
6.5,0000 1 Apr 1997,300.5747,298.2052,299.7787,301.944
7.5,0000 1 Apr 1997,300.9001,298.8344,300.1076,302.061
8.5,0000 1 Apr 1997,301.0874,299.5491,300.379,302.0273
9.5,0000 1 Apr 1997,301.0929,300.1802,300.5882,301.8302
10.5,0000 1 Apr 1997,300.9964,300.5992,300.7311,301.5927
1.5,0000 1 May 1997,301.4282,299.5098,300.8126,302.4131
2.5,0000 1 May 1997,301.2083,299.0208,300.5168,302.2752
3.5,0000 1 May 1997,300.9633,298.6074,300.2567,302.1214
4.5,0000 1 May 1997,300.9411,298.4428,300.1931,302.1092
5.5,0000 1 May 1997,301.164,298.6968,300.3783,302.2137
6.5,0000 1 May 1997,301.454,299.3098,300.6896,302.2965
7.5,0000 1 May 1997,301.5824,300.0125,300.9392,302.2025
8.5,0000 1 May 1997,301.5186,300.5918,301.0833,301.9656
9.5,0000 1 May 1997,301.3507,300.9494,301.1605,301.709
10.5,0000 1 May 1997,301.2257,300.9936,301.2104,301.5686
1.5,0000 1 Jun 1997,301.5335,299.3304,300.8828,302.2325
2.5,0000 1 Jun 1997,301.2863,299.0832,300.6709,302.125
3.5,0000 1 Jun 1997,301.2106,298.9321,300.5728,302.1562
4.5,0000 1 Jun 1997,301.3545,299.0943,300.669,302.2849
5.5,0000 1 Jun 1997,301.5836,299.5288,300.8833,302.3578
6.5,0000 1 Jun 1997,301.6624,300.1471,301.0944,302.2469
7.5,0000 1 Jun 1997,301.5743,300.7299,301.235,301.9741
8.5,0000 1 Jun 1997,301.4108,301.1245,301.3227,301.6995
9.5,0000 1 Jun 1997,301.2833,301.1742,301.3418,301.5241
10.5,0000 1 Jun 1997,301.062,300.6947,301.0557,301.4084
1.5,0000 1 Jul 1997,301.4932,299.1296,300.828,302.3344
2.5,0000 1 Jul 1997,301.4509,299.1124,300.7663,302.3649
3.5,0000 1 Jul 1997,301.6452,299.3684,300.9317,302.4814
