L,MON,LDC_SST_CanSIPS_IC4,LDC_SST_CanSIPS_IC4_ONETWO,LDC_SST_CanSIPS_IC4_THREE,LDC_SST_CanSIPS_IC4_FOUR
7.5,0000 1 Feb 1994,298.2745,294.9618,296.8741,300.4987
8.5,0000 1 Feb 1994,298.1644,295.3723,296.963,300.3645
9.5,0000 1 Feb 1994,298.0884,296.0094,297.0797,300.2316
10.5,0000 1 Feb 1994,298.0102,296.8759,297.2826,300.0391
1.5,0000 1 Mar 1994,300.1336,298.5135,299.5829,301.3522
2.5,0000 1 Mar 1994,299.9114,297.3975,298.9389,301.3487
3.5,0000 1 Mar 1994,299.4687,296.3206,298.1195,301.1992
4.5,0000 1 Mar 1994,298.9732,295.5427,297.4588,300.9669
5.5,0000 1 Mar 1994,298.5736,295.1056,297.0887,300.7466
6.5,0000 1 Mar 1994,298.3769,295.0851,297.0229,300.5992
7.5,0000 1 Mar 1994,298.3148,295.4927,297.127,300.4897
8.5,0000 1 Mar 1994,298.2623,296.1408,297.2527,300.3752
9.5,0000 1 Mar 1994,298.1707,296.969,297.4208,300.185
10.5,0000 1 Mar 1994,298.1608,297.9422,297.77,299.96
1.5,0000 1 Apr 1994,300.3646,297.3871,299.3228,301.722
2.5,0000 1 Apr 1994,299.9145,296.4232,298.5603,301.5957
3.5,0000 1 Apr 1994,299.3475,295.6423,297.8242,301.3147
4.5,0000 1 Apr 1994,298.8263,295.2,297.2961,301.0334
5.5,0000 1 Apr 1994,298.5471,295.2188,297.1429,300.8358
6.5,0000 1 Apr 1994,298.4474,295.6057,297.2267,300.6839
7.5,0000 1 Apr 1994,298.3517,296.2324,297.3448,300.51
8.5,0000 1 Apr 1994,298.2051,297.0566,297.4928,300.2604
9.5,0000 1 Apr 1994,298.1603,298.0328,297.8182,300.0024
10.5,0000 1 Apr 1994,298.3355,298.9391,298.3148,299.8371
1.5,0000 1 May 1994,300.2406,296.3407,298.8395,301.7941
2.5,0000 1 May 1994,299.5859,295.7582,298.0058,301.56
3.5,0000 1 May 1994,299.0457,295.3928,297.4775,301.3058
4.5,0000 1 May 1994,298.7745,295.4064,297.3332,301.1259
5.5,0000 1 May 1994,298.7056,295.7936,297.4415,300.9958
6.5,0000 1 May 1994,298.6441,296.4328,297.5823,300.8365
7.5,0000 1 May 1994,298.5308,297.268,297.7681,300.5907
8.5,0000 1 May 1994,298.4844,298.2272,298.0839,300.3135
9.5,0000 1 May 1994,298.6227,299.1096,298.5448,300.0934
10.5,0000 1 May 1994,298.9273,299.4529,298.9899,300.0582
1.5,0000 1 Jun 1994,299.9447,295.9047,298.4538,301.8019
2.5,0000 1 Jun 1994,299.3678,295.7095,297.7877,301.5957
3.5,0000 1 Jun 1994,299.1098,295.773,297.6175,301.4604
4.5,0000 1 Jun 1994,299.0597,296.1389,297.7279,301.3846
5.5,0000 1 Jun 1994,299.0244,296.7546,297.8957,301.2647
6.5,0000 1 Jun 1994,298.9314,297.5475,298.1078,301.0287
7.5,0000 1 Jun 1994,298.9073,298.4207,298.4622,300.732
8.5,0000 1 Jun 1994,299.0618,299.2057,298.9181,300.5086
9.5,0000 1 Jun 1994,299.3714,299.5023,299.3284,300.4938
10.5,0000 1 Jun 1994,299.5918,298.8552,299.2912,300.6169
1.5,0000 1 Jul 1994,299.5415,295.4847,297.8532,301.8849
2.5,0000 1 Jul 1994,299.2218,295.7612,297.6477,301.7101
3.5,0000 1 Jul 1994,299.1866,296.2031,297.7662,301.6103
4.5,0000 1 Jul 1994,299.1672,296.7902,297.9484,301.4949
5.5,0000 1 Jul 1994,299.0706,297.5293,298.1441,301.2686
6.5,0000 1 Jul 1994,298.9979,298.4166,298.4564,300.9731
7.5,0000 1 Jul 1994,299.1034,299.2262,298.8854,300.7209
8.5,0000 1 Jul 1994,299.3632,299.5275,299.2713,300.6471
9.5,0000 1 Jul 1994,299.5852,298.8968,299.2835,300.7164
10.5,0000 1 Jul 1994,299.5674,297.6869,298.8366,300.7932
1.5,0000 1 Aug 1994,299.4185,295.1977,297.6439,302.0086
2.5,0000 1 Aug 1994,299.1521,295.9528,297.6684,301.7681
3.5,0000 1 Aug 1994,299.0467,296.6938,297.8073,301.5618
4.5,0000 1 Aug 1994,298.9101,297.4724,297.9903,301.2777
5.5,0000 1 Aug 1994,298.8354,298.3866,298.3275,300.925
6.5,0000 1 Aug 1994,298.9559,299.2072,298.7849,300.6497
7.5,0000 1 Aug 1994,299.2713,299.5385,299.2303,300.5912
8.5,0000 1 Aug 1994,299.5073,298.8924,299.2209,300.6973
9.5,0000 1 Aug 1994,299.4901,297.6854,298.7721,300.7699
10.5,0000 1 Aug 1994,299.1307,296.4026,297.9896,300.6613
1.5,0000 1 Sep 1994,299.656,295.7305,298.0584,302.075
2.5,0000 1 Sep 1994,299.4236,296.7225,298.1176,301.8144
3.5,0000 1 Sep 1994,299.2033,297.5319,298.2161,301.4832
4.5,0000 1 Sep 1994,299.0391,298.3665,298.4397,301.0946
5.5,0000 1 Sep 1994,299.0602,299.1486,298.7953,300.7921
6.5,0000 1 Sep 1994,299.2662,299.42,299.1411,300.6826
7.5,0000 1 Sep 1994,299.4189,298.734,299.0641,300.7238
8.5,0000 1 Sep 1994,299.3514,297.4703,298.5468,300.7583
9.5,0000 1 Sep 1994,298.9933,296.2013,297.7509,300.6421
10.5,0000 1 Sep 1994,298.5155,295.376,297.0927,300.4168
1.5,0000 1 Oct 1994,300.0152,296.5417,298.5499,302.246
2.5,0000 1 Oct 1994,299.6975,297.6437,298.6143,301.8753
3.5,0000 1 Oct 1994,299.4484,298.5668,298.7626,301.4245
4.5,0000 1 Oct 1994,299.3364,299.2944,298.984,301.0233
5.5,0000 1 Oct 1994,299.4229,299.502,299.2161,300.8234
6.5,0000 1 Oct 1994,299.4898,298.7634,299.0573,300.8221
7.5,0000 1 Oct 1994,299.3961,297.4708,298.5504,300.8376
8.5,0000 1 Oct 1994,299.024,296.1563,297.7615,300.7112
9.5,0000 1 Oct 1994,298.5479,295.3214,297.1227,300.4741
10.5,0000 1 Oct 1994,298.1559,294.9169,296.7872,300.2469
1.5,0000 1 Nov 1994,300.3981,297.6258,299.0789,302.2951
2.5,0000 1 Nov 1994,300.1165,298.7655,299.228,301.88
3.5,0000 1 Nov 1994,299.9604,299.5688,299.4473,301.5066
4.5,0000 1 Nov 1994,299.9806,299.8094,299.6627,301.2969
5.5,0000 1 Nov 1994,299.9967,299.1446,299.5313,301.2313
6.5,0000 1 Nov 1994,299.8498,297.8742,299.0036,301.1867
7.5,0000 1 Nov 1994,299.4259,296.4963,298.1689,301.0279
8.5,0000 1 Nov 1994,298.8745,295.5723,297.4501,300.7474
9.5,0000 1 Nov 1994,298.4259,295.1265,297.0638,300.4819
10.5,0000 1 Nov 1994,298.1907,295.0644,296.9706,300.3038
1.5,0000 1 Dec 1994,300.4254,298.5021,299.3639,302.0509
2.5,0000 1 Dec 1994,300.2596,299.5099,299.6352,301.7009
3.5,0000 1 Dec 1994,300.2664,299.8856,299.9,301.506
4.5,0000 1 Dec 1994,300.2633,299.3094,299.7915,301.4164
5.5,0000 1 Dec 1994,300.0452,298.0777,299.2068,301.33
6.5,0000 1 Dec 1994,299.5381,296.6867,298.3021,301.124
7.5,0000 1 Dec 1994,298.9279,295.6874,297.5094,300.8274
8.5,0000 1 Dec 1994,298.4418,295.1199,297.0578,300.5487
9.5,0000 1 Dec 1994,298.174,294.9934,296.9283,300.3417
10.5,0000 1 Dec 1994,298.0316,295.3156,296.9596,300.1567
1.5,0000 1 Jan 1995,300.2987,299.5132,299.6732,301.7591
2.5,0000 1 Jan 1995,300.2213,299.9095,299.8733,301.4819
3.5,0000 1 Jan 1995,300.1514,299.249,299.6811,301.3195
4.5,0000 1 Jan 1995,299.9014,297.946,299.0435,301.2047
5.5,0000 1 Jan 1995,299.387,296.4819,298.0697,301.0061
6.5,0000 1 Jan 1995,298.7808,295.4439,297.2319,300.7224
7.5,0000 1 Jan 1995,298.285,294.8596,296.7645,300.4362
8.5,0000 1 Jan 1995,297.9791,294.7399,296.6446,300.1872
9.5,0000 1 Jan 1995,297.7958,295.1198,296.6868,299.9628
10.5,0000 1 Jan 1995,297.6011,295.7784,296.7068,299.7251
1.5,0000 1 Feb 1995,300.6461,300.2605,300.3924,301.8179
2.5,0000 1 Feb 1995,300.5217,299.6429,300.1049,301.675
3.5,0000 1 Feb 1995,300.2234,298.3841,299.3997,301.5688
4.5,0000 1 Feb 1995,299.6531,296.9771,298.4221,301.3365
5.5,0000 1 Feb 1995,299.0031,295.9359,297.574,300.9913
6.5,0000 1 Feb 1995,298.4729,295.2973,297.0587,300.659
7.5,0000 1 Feb 1995,298.1833,295.0924,296.8892,300.4134
8.5,0000 1 Feb 1995,298.0296,295.3525,296.9182,300.2181
9.5,0000 1 Feb 1995,297.8672,295.9227,296.9393,300.0129
10.5,0000 1 Feb 1995,297.732,296.7832,297.0702,299.7637
1.5,0000 1 Mar 1995,300.5197,299.428,300.0261,301.7806
2.5,0000 1 Mar 1995,300.287,298.3159,299.483,301.6099
3.5,0000 1 Mar 1995,299.7967,297.0038,298.5957,301.3911
4.5,0000 1 Mar 1995,299.224,295.9879,297.8073,301.117
5.5,0000 1 Mar 1995,298.7426,295.3941,297.3037,300.8667
6.5,0000 1 Mar 1995,298.4713,295.2543,297.14,300.6738
7.5,0000 1 Mar 1995,298.3238,295.5549,297.1715,300.489
8.5,0000 1 Mar 1995,298.1727,296.1163,297.2231,300.2736
9.5,0000 1 Mar 1995,298.0157,296.8991,297.3433,300.0023
10.5,0000 1 Mar 1995,297.9778,297.8482,297.6576,299.7269
1.5,0000 1 Apr 1995,300.2613,298.0135,299.402,301.7168
2.5,0000 1 Apr 1995,299.713,296.9764,298.5938,301.4049
3.5,0000 1 Apr 1995,299.1555,296.0237,297.8671,301.0908
4.5,0000 1 Apr 1995,298.7327,295.476,297.4113,300.843
5.5,0000 1 Apr 1995,298.5485,295.3665,297.2863,300.711
6.5,0000 1 Apr 1995,298.5146,295.6976,297.3716,300.6188
7.5,0000 1 Apr 1995,298.4618,296.2898,297.4919,300.4834
8.5,0000 1 Apr 1995,298.349,297.1286,297.6439,300.2525
9.5,0000 1 Apr 1995,298.3129,298.1136,297.971,299.998
10.5,0000 1 Apr 1995,298.4922,298.9894,298.4621,299.8495
1.5,0000 1 May 1995,299.715,296.7223,298.4393,301.559
2.5,0000 1 May 1995,299.063,296.0187,297.6746,301.1607
3.5,0000 1 May 1995,298.6237,295.5121,297.2319,300.855
4.5,0000 1 May 1995,298.4265,295.4284,297.1495,300.6664
5.5,0000 1 May 1995,298.3661,295.7501,297.248,300.5152
6.5,0000 1 May 1995,298.2703,296.3571,297.3493,300.3395
7.5,0000 1 May 1995,298.1475,297.1879,297.4976,300.1088
8.5,0000 1 May 1995,298.1237,298.1663,297.8253,299.8842
9.5,0000 1 May 1995,298.3062,299.0248,298.3094,299.7628
10.5,0000 1 May 1995,298.6496,299.3783,298.773,299.8246
1.5,0000 1 Jun 1995,299.4032,295.9503,297.9836,301.4245
2.5,0000 1 Jun 1995,298.818,295.6991,297.3958,301.0479
3.5,0000 1 Jun 1995,298.5792,295.6929,297.2518,300.8387
4.5,0000 1 Jun 1995,298.5341,296.0104,297.3568,300.7067
5.5,0000 1 Jun 1995,298.4222,296.5539,297.4384,300.5285
6.5,0000 1 Jun 1995,298.2751,297.3162,297.5903,300.2763
7.5,0000 1 Jun 1995,298.2273,298.2267,297.898,300.01
8.5,0000 1 Jun 1995,298.3807,299.0633,298.3487,299.8644
9.5,0000 1 Jun 1995,298.7007,299.3952,298.775,299.9363
10.5,0000 1 Jun 1995,298.9886,298.7976,298.8329,300.1548
1.5,0000 1 Jul 1995,299.2546,295.5251,297.7987,301.3457
2.5,0000 1 Jul 1995,298.8583,295.729,297.4917,301.1093
3.5,0000 1 Jul 1995,298.74,296.1149,297.4932,300.979
4.5,0000 1 Jul 1995,298.6089,296.6819,297.5551,300.8017
5.5,0000 1 Jul 1995,298.439,297.4342,297.6988,300.5231
6.5,0000 1 Jul 1995,298.3725,298.3318,298.0121,300.2357
7.5,0000 1 Jul 1995,298.5159,299.1428,298.4419,300.0536
8.5,0000 1 Jul 1995,298.8221,299.4588,298.8606,300.0687
9.5,0000 1 Jul 1995,299.0959,298.8563,298.9149,300.234
10.5,0000 1 Jul 1995,299.1922,297.6996,298.5996,300.3986
1.5,0000 1 Aug 1995,298.5216,295.1326,297.1562,300.8809
2.5,0000 1 Aug 1995,298.2042,295.7781,297.0478,300.6062
3.5,0000 1 Aug 1995,298.1425,296.3994,297.1257,300.4523
4.5,0000 1 Aug 1995,298.0552,297.1908,297.3262,300.2177
5.5,0000 1 Aug 1995,298.0562,298.1387,297.7046,299.9818
6.5,0000 1 Aug 1995,298.2516,299.0717,298.2463,299.8405
7.5,0000 1 Aug 1995,298.583,299.4899,298.7106,299.882
8.5,0000 1 Aug 1995,298.8869,298.9697,298.8289,300.0497
9.5,0000 1 Aug 1995,299.0103,297.8255,298.5099,300.2245
10.5,0000 1 Aug 1995,298.9103,296.5801,297.937,300.289
1.5,0000 1 Sep 1995,298.4204,295.5512,297.1605,300.8064
2.5,0000 1 Sep 1995,298.1603,296.3757,297.124,300.5309
3.5,0000 1 Sep 1995,298.0398,297.1822,297.3115,300.2493
4.5,0000 1 Sep 1995,298.038,298.1704,297.7051,299.9919
5.5,0000 1 Sep 1995,298.227,299.0902,298.1931,299.8655
6.5,0000 1 Sep 1995,298.5817,299.5121,298.7003,299.9381
7.5,0000 1 Sep 1995,298.9125,298.9145,298.8373,300.1416
8.5,0000 1 Sep 1995,299.05,297.7459,298.5535,300.3261
9.5,0000 1 Sep 1995,298.9087,296.5072,297.9024,300.3795
10.5,0000 1 Sep 1995,298.5674,295.6759,297.2863,300.2962
1.5,0000 1 Oct 1995,298.0582,295.8921,296.9581,300.5968
2.5,0000 1 Oct 1995,297.814,296.9611,297.0723,300.2484
3.5,0000 1 Oct 1995,297.8282,297.9705,297.4575,299.9888
4.5,0000 1 Oct 1995,298.0357,298.898,297.9909,299.8331
5.5,0000 1 Oct 1995,298.3772,299.3421,298.4969,299.8575
6.5,0000 1 Oct 1995,298.6999,298.8557,298.6406,300.0289
7.5,0000 1 Oct 1995,298.8458,297.731,298.3705,300.1843
8.5,0000 1 Oct 1995,298.7145,296.5004,297.7722,300.198
9.5,0000 1 Oct 1995,298.4101,295.665,297.2083,300.1017
10.5,0000 1 Oct 1995,298.1323,295.2526,296.9206,299.9937
1.5,0000 1 Nov 1995,298.0696,296.4658,297.1613,300.4344
2.5,0000 1 Nov 1995,297.9249,297.739,297.423,300.1072
3.5,0000 1 Nov 1995,298.0766,298.7637,297.8986,299.9334
4.5,0000 1 Nov 1995,298.4099,299.182,298.4263,299.9455
5.5,0000 1 Nov 1995,298.7065,298.6454,298.5667,300.094
6.5,0000 1 Nov 1995,298.8279,297.5455,298.3035,300.23
7.5,0000 1 Nov 1995,298.7118,296.3928,297.7274,300.2415
8.5,0000 1 Nov 1995,298.4362,295.6019,297.1976,300.1488
9.5,0000 1 Nov 1995,298.1893,295.2167,296.9469,300.0482
10.5,0000 1 Nov 1995,298.0635,295.2304,296.9565,299.9883
1.5,0000 1 Dec 1995,298.3728,297.5411,297.7042,300.5372
2.5,0000 1 Dec 1995,298.4804,298.7685,298.2796,300.3217
3.5,0000 1 Dec 1995,298.8422,299.2174,298.8658,300.3572
4.5,0000 1 Dec 1995,299.1914,298.7332,299.0339,300.5548
5.5,0000 1 Dec 1995,299.3289,297.6992,298.7636,300.6902
6.5,0000 1 Dec 1995,299.1785,296.6521,298.1841,300.6819
7.5,0000 1 Dec 1995,298.88,295.8906,297.6381,300.5677
8.5,0000 1 Dec 1995,298.594,295.4599,297.3129,300.4519
9.5,0000 1 Dec 1995,298.4475,295.3741,297.2323,300.3997
10.5,0000 1 Dec 1995,298.4087,295.7153,297.3291,300.3658
1.5,0000 1 Jan 1996,299.031,298.8476,298.8543,300.7159
2.5,0000 1 Jan 1996,299.3701,299.3857,299.3269,300.7954
3.5,0000 1 Jan 1996,299.6694,298.9431,299.4178,301.0096
4.5,0000 1 Jan 1996,299.7466,297.9225,299.099,301.125
5.5,0000 1 Jan 1996,299.508,296.8402,298.4709,301.0305
6.5,0000 1 Jan 1996,299.0775,296.028,297.8154,300.8132
7.5,0000 1 Jan 1996,298.6671,295.5253,297.3661,300.5935
8.5,0000 1 Jan 1996,298.4282,295.3885,297.1966,300.4612
9.5,0000 1 Jan 1996,298.3369,295.6559,297.2441,300.3671
10.5,0000 1 Jan 1996,298.2733,296.1865,297.3451,300.2345
1.5,0000 1 Feb 1996,299.3004,299.2627,299.2577,300.6634
2.5,0000 1 Feb 1996,299.5173,298.7785,299.2319,300.823
3.5,0000 1 Feb 1996,299.5385,297.6794,298.7857,300.9753
4.5,0000 1 Feb 1996,299.321,296.5505,298.1361,300.9309
5.5,0000 1 Feb 1996,298.9509,295.7557,297.5795,300.7533
6.5,0000 1 Feb 1996,298.5961,295.3299,297.2365,300.571
7.5,0000 1 Feb 1996,298.4,295.2827,297.1509,300.4601
8.5,0000 1 Feb 1996,298.3559,295.618,297.229,300.4062
9.5,0000 1 Feb 1996,298.3456,296.1898,297.3587,300.3411
10.5,0000 1 Feb 1996,298.3189,297.0064,297.5581,300.2103
1.5,0000 1 Mar 1996,299.9009,299.0131,299.6848,301.1402
2.5,0000 1 Mar 1996,299.903,298.0015,299.2577,301.248
3.5,0000 1 Mar 1996,299.5859,296.9023,298.5282,301.169
4.5,0000 1 Mar 1996,299.122,296.1015,297.8581,300.9374
5.5,0000 1 Mar 1996,298.7175,295.6265,297.4534,300.7101
6.5,0000 1 Mar 1996,298.4939,295.533,297.3284,300.566
7.5,0000 1 Mar 1996,298.4108,295.816,297.3672,300.4772
8.5,0000 1 Mar 1996,298.3554,296.358,297.4637,300.3685
9.5,0000 1 Mar 1996,298.3046,297.1066,297.6393,300.1971
10.5,0000 1 Mar 1996,298.3595,298.0426,298.0029,300.0261
1.5,0000 1 Apr 1996,300.0063,297.7113,299.391,301.2225
2.5,0000 1 Apr 1996,299.5978,296.7904,298.6333,301.0934
3.5,0000 1 Apr 1996,299.0479,295.9443,297.8488,300.8616
4.5,0000 1 Apr 1996,298.6008,295.4668,297.3419,300.6206
5.5,0000 1 Apr 1996,298.3427,295.4027,297.158,300.4532
6.5,0000 1 Apr 1996,298.2264,295.7393,297.1893,300.3376
7.5,0000 1 Apr 1996,298.15,296.2853,297.2862,300.226
8.5,0000 1 Apr 1996,298.1122,297.0652,297.4879,300.0674
9.5,0000 1 Apr 1996,298.1974,298.0154,297.8789,299.9133
10.5,0000 1 Apr 1996,298.4582,298.9615,298.4117,299.8592
1.5,0000 1 May 1996,299.7472,296.5029,298.6482,301.2592
2.5,0000 1 May 1996,299.1339,295.9148,297.902,300.9623
3.5,0000 1 May 1996,298.6144,295.4891,297.3695,300.6617
4.5,0000 1 May 1996,298.3179,295.4622,297.1537,300.4545
5.5,0000 1 May 1996,298.206,295.7642,297.1486,300.339
6.5,0000 1 May 1996,298.1627,296.3004,297.2504,300.2478
7.5,0000 1 May 1996,298.1558,297.0702,297.4698,300.141
8.5,0000 1 May 1996,298.249,298.0627,297.8723,300.0353
9.5,0000 1 May 1996,298.5028,299.0161,298.4026,300.0038
10.5,0000 1 May 1996,298.9047,299.552,298.953,300.1282
1.5,0000 1 Jun 1996,299.1328,295.6541,297.9684,300.9217
2.5,0000 1 Jun 1996,298.5556,295.4462,297.3715,300.5902
3.5,0000 1 Jun 1996,298.2993,295.4818,297.1674,300.4
4.5,0000 1 Jun 1996,298.2451,295.8196,297.2073,300.3275
5.5,0000 1 Jun 1996,298.2486,296.3627,297.3394,300.2913
6.5,0000 1 Jun 1996,298.2736,297.1592,297.5856,300.2272
7.5,0000 1 Jun 1996,298.4079,298.1584,298.044,300.1417
8.5,0000 1 Jun 1996,298.707,299.1382,298.6353,300.1227
9.5,0000 1 Jun 1996,299.1185,299.675,299.1666,300.272
10.5,0000 1 Jun 1996,299.5015,299.3242,299.3986,300.5327
1.5,0000 1 Jul 1996,298.992,294.8839,297.6089,300.9549
2.5,0000 1 Jul 1996,298.5007,295.2173,297.2555,300.6658
3.5,0000 1 Jul 1996,298.3553,295.6809,297.2108,300.5374
4.5,0000 1 Jul 1996,298.3076,296.2738,297.2819,300.4847
5.5,0000 1 Jul 1996,298.2924,297.1243,297.4898,300.4138
6.5,0000 1 Jul 1996,298.3652,298.1588,297.9031,300.3037
7.5,0000 1 Jul 1996,298.5991,299.1605,298.4796,300.229
8.5,0000 1 Jul 1996,298.9849,299.6555,299.0443,300.3053
9.5,0000 1 Jul 1996,299.373,299.2526,299.2825,300.5398
10.5,0000 1 Jul 1996,299.5643,298.2216,299.097,300.7384
1.5,0000 1 Aug 1996,298.9254,294.8703,297.5247,300.9875
2.5,0000 1 Aug 1996,298.6844,295.6389,297.4071,300.8633
3.5,0000 1 Aug 1996,298.6811,296.3394,297.4887,300.8788
4.5,0000 1 Aug 1996,298.7303,297.1622,297.7274,300.8914
5.5,0000 1 Aug 1996,298.8149,298.1684,298.1506,300.8216
6.5,0000 1 Aug 1996,299.0075,299.166,298.687,300.7516
7.5,0000 1 Aug 1996,299.3467,299.7384,299.25,300.784
8.5,0000 1 Aug 1996,299.7315,299.4014,299.5248,300.9568
9.5,0000 1 Aug 1996,299.9435,298.3994,299.389,301.106
10.5,0000 1 Aug 1996,299.8504,297.2,298.8639,301.1214
1.5,0000 1 Sep 1996,298.814,295.0709,297.3504,301.1176
2.5,0000 1 Sep 1996,298.6361,296.0587,297.3799,300.977
3.5,0000 1 Sep 1996,298.6059,296.9906,297.6052,300.8747
4.5,0000 1 Sep 1996,298.6741,298.051,298.059,300.7504
5.5,0000 1 Sep 1996,298.8997,299.0856,298.6717,300.6611
6.5,0000 1 Sep 1996,299.2901,299.632,299.239,300.7433
7.5,0000 1 Sep 1996,299.6525,299.255,299.4696,300.9444
8.5,0000 1 Sep 1996,299.8154,298.2339,299.2339,301.1042
9.5,0000 1 Sep 1996,299.6676,297.0864,298.6751,301.0905
10.5,0000 1 Sep 1996,299.3342,296.2555,298.0643,300.9513
1.5,0000 1 Oct 1996,299.0224,295.5187,297.5441,301.3396
2.5,0000 1 Oct 1996,298.9335,296.7643,297.7161,301.2576
3.5,0000 1 Oct 1996,298.9753,297.9619,298.1207,301.1457
4.5,0000 1 Oct 1996,299.1408,299.0743,298.715,301.007
5.5,0000 1 Oct 1996,299.4777,299.6871,299.3341,300.9867
6.5,0000 1 Oct 1996,299.868,299.3434,299.6306,301.1526
7.5,0000 1 Oct 1996,300.1083,298.3362,299.4985,301.3281
8.5,0000 1 Oct 1996,300.0065,297.2033,298.9645,301.3567
9.5,0000 1 Oct 1996,299.6706,296.404,298.3768,301.2276
10.5,0000 1 Oct 1996,299.3297,295.9644,297.9736,301.0872
1.5,0000 1 Nov 1996,298.9048,296.2484,297.636,301.238
2.5,0000 1 Nov 1996,298.8672,297.672,298.0016,301.0656
3.5,0000 1 Nov 1996,299.0426,298.8424,298.6037,300.9359
4.5,0000 1 Nov 1996,299.3872,299.4648,299.1969,300.9429
5.5,0000 1 Nov 1996,299.739,299.1315,299.4409,301.1118
6.5,0000 1 Nov 1996,299.9309,298.1863,299.2738,301.2555
7.5,0000 1 Nov 1996,299.8253,297.0815,298.7796,301.2466
8.5,0000 1 Nov 1996,299.5402,296.2947,298.2513,301.1155
9.5,0000 1 Nov 1996,299.2449,295.8713,297.8843,300.9978
10.5,0000 1 Nov 1996,299.0489,295.8069,297.76,300.9248
1.5,0000 1 Dec 1996,298.9455,297.2967,298.0478,301.0237
2.5,0000 1 Dec 1996,299.0572,298.7174,298.595,300.8749
3.5,0000 1 Dec 1996,299.4203,299.3681,299.1932,300.9463
4.5,0000 1 Dec 1996,299.7908,299.0511,299.4766,301.1494
5.5,0000 1 Dec 1996,300.0281,298.161,299.3744,301.3234
6.5,0000 1 Dec 1996,299.9523,297.1502,298.9111,301.3415
7.5,0000 1 Dec 1996,299.6847,296.4377,298.407,301.2387
8.5,0000 1 Dec 1996,299.3926,296.0621,298.0643,301.1204
9.5,0000 1 Dec 1996,299.2258,296.0039,297.9604,301.062
10.5,0000 1 Dec 1996,299.1744,296.307,298.032,301.0233
1.5,0000 1 Jan 1997,299.1341,298.5815,298.5085,301.2364
2.5,0000 1 Jan 1997,299.4307,299.3437,299.1306,301.2321
3.5,0000 1 Jan 1997,299.8041,299.1424,299.4678,301.3687
4.5,0000 1 Jan 1997,300.0232,298.3113,299.3902,301.4842
5.5,0000 1 Jan 1997,299.9684,297.3842,299.0151,301.4492
6.5,0000 1 Jan 1997,299.7287,296.7004,298.5679,301.3228
7.5,0000 1 Jan 1997,299.4879,296.3338,298.2575,301.2137
8.5,0000 1 Jan 1997,299.3791,296.269,298.1687,301.1826
9.5,0000 1 Jan 1997,299.3817,296.5207,298.2495,301.1796
10.5,0000 1 Jan 1997,299.3979,296.985,298.3723,301.1514
1.5,0000 1 Feb 1997,299.8504,299.6545,299.593,301.4924
2.5,0000 1 Feb 1997,300.2187,299.5583,299.9358,301.6259
3.5,0000 1 Feb 1997,300.3956,298.7271,299.8131,301.7462
4.5,0000 1 Feb 1997,300.2736,297.7233,299.373,301.6688
5.5,0000 1 Feb 1997,299.958,296.9544,298.8428,301.497
6.5,0000 1 Feb 1997,299.6438,296.4965,298.4197,301.3624
7.5,0000 1 Feb 1997,299.4889,296.4203,298.2536,301.3316
8.5,0000 1 Feb 1997,299.4778,296.6562,298.3151,301.3433
9.5,0000 1 Feb 1997,299.4665,297.0993,298.4427,301.2856
10.5,0000 1 Feb 1997,299.393,297.7071,298.5878,301.1038
1.5,0000 1 Mar 1997,300.656,299.9433,300.2913,301.9883
2.5,0000 1 Mar 1997,300.8775,299.2234,300.2376,302.1603
3.5,0000 1 Mar 1997,300.7185,298.2433,299.8026,302.0555
4.5,0000 1 Mar 1997,300.3451,297.4391,299.223,301.8386
5.5,0000 1 Mar 1997,299.9864,296.94,298.7607,301.6698
6.5,0000 1 Mar 1997,299.8047,296.7874,298.5588,301.622
7.5,0000 1 Mar 1997,299.7717,296.9542,298.6001,301.6346
8.5,0000 1 Mar 1997,299.745,297.31,298.7072,301.5769
9.5,0000 1 Mar 1997,299.6688,297.8844,298.849,301.4024
10.5,0000 1 Mar 1997,299.6137,298.6306,299.0664,301.151
1.5,0000 1 Apr 1997,301.0578,299.1698,300.4,302.326
2.5,0000 1 Apr 1997,300.9394,298.3398,300.0522,302.219
3.5,0000 1 Apr 1997,300.6139,297.6512,299.5493,302.0284
4.5,0000 1 Apr 1997,300.3126,297.2393,299.1347,301.919
5.5,0000 1 Apr 1997,300.2249,297.1545,298.99,301.9647
6.5,0000 1 Apr 1997,300.2845,297.3645,299.0813,302.044
7.5,0000 1 Apr 1997,300.3444,297.7778,299.2561,302.0205
8.5,0000 1 Apr 1997,300.3015,298.3603,299.4255,301.834
9.5,0000 1 Apr 1997,300.234,299.076,299.6129,301.5782
10.5,0000 1 Apr 1997,300.2486,299.7327,299.868,301.3757
1.5,0000 1 May 1997,301.307,298.955,300.4974,302.4158
2.5,0000 1 May 1997,300.9911,298.2403,299.9821,302.2683
3.5,0000 1 May 1997,300.6965,297.7701,299.5878,302.1654
4.5,0000 1 May 1997,300.6168,297.6305,299.4533,302.215
5.5,0000 1 May 1997,300.6957,297.7869,299.5435,302.2985
6.5,0000 1 May 1997,300.7755,298.1822,299.7128,302.2813
7.5,0000 1 May 1997,300.7492,298.7569,299.884,302.08
8.5,0000 1 May 1997,300.6928,299.4321,300.0665,301.8033
9.5,0000 1 May 1997,300.6784,300.0332,300.2923,301.5747
