L,MON,LDC_SST_COLA_CESM1,LDC_SST_COLA_CESM1_ONETWO,LDC_SST_COLA_CESM1_THREE,LDC_SST_COLA_CESM1_FOUR
1.5,0000 1 Aug 2016,25.29618,20.26483,23.62862,28.00196
2.5,0000 1 Aug 2016,24.85267,20.59014,23.3498,27.6282
3.5,0000 1 Aug 2016,24.76016,21.19905,23.39321,27.52601
4.5,0000 1 Aug 2016,24.90431,22.01813,23.7662,27.55344
5.5,0000 1 Aug 2016,25.16595,23.05777,24.36123,27.58925
6.5,0000 1 Aug 2016,25.52344,24.17442,25.04197,27.67435
7.5,0000 1 Aug 2016,26.10912,24.93522,25.7897,27.90176
8.5,0000 1 Aug 2016,26.81928,25.01077,26.48657,28.26439
9.5,0000 1 Aug 2016,27.42939,24.40599,26.87008,28.65473
10.5,0000 1 Aug 2016,27.71244,23.46129,26.75847,28.92892
1.5,0000 1 Sep 2016,25.9545,20.46472,24.31715,28.42252
2.5,0000 1 Sep 2016,25.82584,21.14717,24.32924,28.37941
3.5,0000 1 Sep 2016,25.7327,22.0236,24.48348,28.34691
4.5,0000 1 Sep 2016,25.80031,22.99519,24.84426,28.31655
5.5,0000 1 Sep 2016,26.11374,23.96493,25.43435,28.34839
6.5,0000 1 Sep 2016,26.71107,24.7014,26.18307,28.57651
7.5,0000 1 Sep 2016,27.49253,24.91509,26.95205,28.96531
8.5,0000 1 Sep 2016,28.13548,24.61739,27.36986,29.32152
9.5,0000 1 Sep 2016,28.43413,23.95551,27.32246,29.51573
10.5,0000 1 Sep 2016,28.27261,23.21083,26.90462,29.49219
1.5,0000 1 Oct 2016,25.95088,20.98896,24.54204,28.22258
2.5,0000 1 Oct 2016,25.73438,22.05384,24.60856,28.14132
3.5,0000 1 Oct 2016,25.67579,23.05825,24.82446,28.13537
4.5,0000 1 Oct 2016,26.00756,23.94457,25.34744,28.28984
5.5,0000 1 Oct 2016,26.69106,24.54667,26.15681,28.58347
6.5,0000 1 Oct 2016,27.53128,24.76258,26.9881,28.99198
7.5,0000 1 Oct 2016,28.24987,24.57816,27.48434,29.34402
8.5,0000 1 Oct 2016,28.54636,24.06547,27.44928,29.53143
9.5,0000 1 Oct 2016,28.3654,23.35742,26.99452,29.51581
10.5,0000 1 Oct 2016,27.95645,22.75335,26.52384,29.36617
1.5,0000 1 Nov 2016,25.95708,21.88896,24.72068,28.07963
2.5,0000 1 Nov 2016,25.77479,23.12206,24.96677,27.89015
3.5,0000 1 Nov 2016,25.82724,24.04288,25.28701,27.80341
4.5,0000 1 Nov 2016,26.31296,24.27433,25.80778,27.99068
5.5,0000 1 Nov 2016,27.01414,23.89039,26.36981,28.38085
6.5,0000 1 Nov 2016,27.53696,23.12664,26.63027,28.78202
7.5,0000 1 Nov 2016,27.59356,22.28654,26.32581,28.98498
8.5,0000 1 Nov 2016,27.11917,21.42945,25.56854,28.82923
9.5,0000 1 Nov 2016,26.41973,20.79439,24.78398,28.38662
10.5,0000 1 Nov 2016,25.90138,20.55453,24.28555,27.97825
1.5,0000 1 Dec 2016,26.23931,22.79557,25.16362,28.19337
2.5,0000 1 Dec 2016,26.26464,24.06172,25.57418,28.13849
3.5,0000 1 Dec 2016,26.55481,24.4959,26.00987,28.29113
4.5,0000 1 Dec 2016,27.14659,23.97054,26.42407,28.64149
5.5,0000 1 Dec 2016,27.70202,23.01204,26.65066,29.01192
6.5,0000 1 Dec 2016,27.85783,22.15456,26.43739,29.21717
7.5,0000 1 Dec 2016,27.5429,21.47399,25.86148,29.16051
8.5,0000 1 Dec 2016,26.98674,20.99399,25.25524,28.85611
9.5,0000 1 Dec 2016,26.55556,20.86133,24.88264,28.55656
10.5,0000 1 Dec 2016,26.47923,21.15039,24.85329,28.44618
1.5,0000 1 Jan 2017,26.75116,24.88923,26.01322,28.57718
2.5,0000 1 Jan 2017,27.24269,25.48824,26.68447,28.83032
3.5,0000 1 Jan 2017,27.83393,25.0977,27.21764,29.15944
4.5,0000 1 Jan 2017,28.3021,24.09418,27.39029,29.44289
5.5,0000 1 Jan 2017,28.3503,22.8335,26.95923,29.58533
6.5,0000 1 Jan 2017,27.83866,21.8041,26.07463,29.48321
7.5,0000 1 Jan 2017,27.07176,21.09111,25.21687,29.14779
8.5,0000 1 Jan 2017,26.49428,20.89701,24.75219,28.76465
9.5,0000 1 Jan 2017,26.35229,21.20286,24.75365,28.55033
10.5,0000 1 Jan 2017,26.50707,21.9412,25.05761,28.56576
1.5,0000 1 Feb 2017,27.20694,25.32942,26.88137,28.31636
2.5,0000 1 Feb 2017,27.81987,24.94287,27.31057,28.77667
3.5,0000 1 Feb 2017,28.25509,23.98855,27.38238,29.22161
4.5,0000 1 Feb 2017,28.27572,22.84568,26.8926,29.47086
5.5,0000 1 Feb 2017,27.80976,21.83523,26.05276,29.43106
6.5,0000 1 Feb 2017,27.09154,21.17253,25.26339,29.13287
7.5,0000 1 Feb 2017,26.55405,20.94185,24.82977,28.76561
8.5,0000 1 Feb 2017,26.41673,21.26449,24.83503,28.55001
9.5,0000 1 Feb 2017,26.5469,21.9856,25.12029,28.53077
10.5,0000 1 Feb 2017,26.74548,23.06871,25.57869,28.5796
1.5,0000 1 Mar 2017,28.06106,25.62112,27.60717,28.9944
2.5,0000 1 Mar 2017,28.51913,24.73367,27.7003,29.45667
3.5,0000 1 Mar 2017,28.56289,23.658,27.28325,29.6841
4.5,0000 1 Mar 2017,28.18352,22.58729,26.51561,29.66145
5.5,0000 1 Mar 2017,27.55923,21.80083,25.81109,29.43134
6.5,0000 1 Mar 2017,27.04693,21.48462,25.40726,29.15057
7.5,0000 1 Mar 2017,26.90963,21.69679,25.40619,28.9853
8.5,0000 1 Mar 2017,27.04675,22.34464,25.68093,28.96366
9.5,0000 1 Mar 2017,27.24496,23.35593,26.09146,28.99087
10.5,0000 1 Mar 2017,27.39482,24.50439,26.50658,28.98166
1.5,0000 1 Apr 2017,28.24761,24.0514,27.29535,29.19833
2.5,0000 1 Apr 2017,28.17326,22.69535,26.67352,29.51324
3.5,0000 1 Apr 2017,27.63268,21.57725,25.77099,29.46452
4.5,0000 1 Apr 2017,26.88643,20.92073,24.98208,29.1031
5.5,0000 1 Apr 2017,26.31407,20.76714,24.5715,28.66623
6.5,0000 1 Apr 2017,26.14484,21.10905,24.56557,28.39594
7.5,0000 1 Apr 2017,26.24695,21.81142,24.81851,28.37185
8.5,0000 1 Apr 2017,26.44406,22.84499,25.25568,28.46465
9.5,0000 1 Apr 2017,26.69145,24.11094,25.8344,28.57064
10.5,0000 1 Apr 2017,27.08186,25.27926,26.46428,28.73438
1.5,0000 1 May 2017,27.82965,21.98597,26.13495,29.21864
2.5,0000 1 May 2017,27.20115,20.82413,25.17221,29.14829
3.5,0000 1 May 2017,26.39277,20.25821,24.34369,28.76061
4.5,0000 1 May 2017,25.76375,20.18152,23.87453,28.29379
5.5,0000 1 May 2017,25.56372,20.54217,23.85075,28.01676
6.5,0000 1 May 2017,25.69674,21.28436,24.16136,28.02185
7.5,0000 1 May 2017,25.95605,22.41883,24.68217,28.17589
8.5,0000 1 May 2017,26.24665,23.81172,25.35168,28.33223
9.5,0000 1 May 2017,26.65868,25.09057,26.0543,28.51994
10.5,0000 1 May 2017,27.2325,25.88317,26.77149,28.79103
1.5,0000 1 Jun 2017,26.96137,20.75761,24.91189,29.15688
2.5,0000 1 Jun 2017,25.90628,20.16532,23.79756,28.73055
3.5,0000 1 Jun 2017,25.08374,20.02801,23.1367,28.22099
4.5,0000 1 Jun 2017,24.82796,20.34008,23.088,27.84302
5.5,0000 1 Jun 2017,24.87654,21.02137,23.41958,27.61448
6.5,0000 1 Jun 2017,25.01996,22.02757,23.9415,27.47828
7.5,0000 1 Jun 2017,25.27938,23.31423,24.61693,27.40884
8.5,0000 1 Jun 2017,25.70548,24.50032,25.28678,27.49323
9.5,0000 1 Jun 2017,26.31839,25.2382,26.00055,27.7713
10.5,0000 1 Jun 2017,27.027,25.24625,26.66308,28.21075
1.5,0000 1 Jul 2017,26.56159,20.09136,24.47138,28.94419
2.5,0000 1 Jul 2017,25.63506,20.00163,23.69687,28.47983
3.5,0000 1 Jul 2017,25.09143,20.35447,23.31675,28.09456
4.5,0000 1 Jul 2017,25.01022,20.98559,23.43558,27.88022
5.5,0000 1 Jul 2017,25.12597,21.89928,23.89775,27.73265
6.5,0000 1 Jul 2017,25.29629,23.1333,24.51921,27.61333
7.5,0000 1 Jul 2017,25.67866,24.33539,25.21968,27.63896
8.5,0000 1 Jul 2017,26.30363,25.1368,25.97403,27.91729
9.5,0000 1 Jul 2017,27.0717,25.28707,26.71852,28.37259
10.5,0000 1 Jul 2017,27.75933,24.95432,27.22329,28.84964
1.5,0000 1 Aug 2017,25.8083,19.82367,23.96834,28.37172
2.5,0000 1 Aug 2017,25.15748,20.13293,23.45005,27.97787
3.5,0000 1 Aug 2017,24.88687,20.7719,23.3779,27.73645
4.5,0000 1 Aug 2017,24.98459,21.66127,23.72138,27.65616
5.5,0000 1 Aug 2017,25.21497,22.81186,24.33328,27.60533
6.5,0000 1 Aug 2017,25.61192,24.00613,25.05454,27.70489
7.5,0000 1 Aug 2017,26.22499,24.86465,25.84938,27.99226
8.5,0000 1 Aug 2017,27.00277,25.11361,26.60554,28.45025
9.5,0000 1 Aug 2017,27.66241,24.77811,27.06871,28.88556
10.5,0000 1 Aug 2017,28.00818,24.09138,27.08611,29.1868
1.5,0000 1 Sep 2017,25.50593,19.88826,23.67807,28.09601
2.5,0000 1 Sep 2017,25.12126,20.59869,23.49802,27.73496
3.5,0000 1 Sep 2017,24.93354,21.4652,23.62969,27.51358
4.5,0000 1 Sep 2017,24.97275,22.48694,24.10591,27.34668
5.5,0000 1 Sep 2017,25.28328,23.49248,24.76529,27.34558
6.5,0000 1 Sep 2017,25.90154,24.10954,25.54626,27.64844
7.5,0000 1 Sep 2017,26.66673,24.17449,26.24566,28.14685
8.5,0000 1 Sep 2017,27.27261,23.73882,26.62005,28.61419
9.5,0000 1 Sep 2017,27.46069,23.07677,26.45678,28.86468
10.5,0000 1 Sep 2017,27.17282,22.24993,25.88608,28.81929
1.5,0000 1 Oct 2017,25.91461,20.18704,24.19489,28.23318
2.5,0000 1 Oct 2017,25.43076,21.20979,24.04925,27.92452
3.5,0000 1 Oct 2017,25.12398,22.28583,24.12537,27.71264
4.5,0000 1 Oct 2017,25.30903,23.29615,24.59755,27.74061
5.5,0000 1 Oct 2017,25.92555,23.92292,25.39079,28.01682
6.5,0000 1 Oct 2017,26.71513,24.07909,26.19146,28.46972
7.5,0000 1 Oct 2017,27.38163,23.78968,26.65612,28.90097
8.5,0000 1 Oct 2017,27.65925,23.25567,26.6169,29.12776
9.5,0000 1 Oct 2017,27.46146,22.52686,26.1511,29.08841
10.5,0000 1 Oct 2017,27.02261,21.86831,25.62856,28.85337
1.5,0000 1 Nov 2017,25.77329,20.44435,23.97467,28.32759
2.5,0000 1 Nov 2017,25.46526,21.83188,24.19701,28.08384
3.5,0000 1 Nov 2017,25.51604,22.97633,24.69732,28.00866
4.5,0000 1 Nov 2017,26.0616,23.55256,25.41959,28.22412
5.5,0000 1 Nov 2017,26.87005,23.51938,26.1642,28.61316
6.5,0000 1 Nov 2017,27.48276,23.11147,26.53204,28.98742
7.5,0000 1 Nov 2017,27.68369,22.53965,26.38957,29.19241
8.5,0000 1 Nov 2017,27.35704,21.84528,25.82436,29.08618
9.5,0000 1 Nov 2017,26.79942,21.27434,25.23359,28.73874
10.5,0000 1 Nov 2017,26.37889,21.04306,24.86492,28.41798
1.5,0000 1 Dec 2017,25.6694,21.69185,24.28203,27.9808
2.5,0000 1 Dec 2017,25.66098,22.82001,24.75235,27.82354
3.5,0000 1 Dec 2017,25.95581,23.28578,25.27456,27.87737
4.5,0000 1 Dec 2017,26.49494,22.93572,25.6772,28.22587
5.5,0000 1 Dec 2017,26.91348,22.06084,25.79113,28.53851
6.5,0000 1 Dec 2017,26.88448,21.1573,25.41822,28.6406
7.5,0000 1 Dec 2017,26.39115,20.38607,24.69701,28.35352
8.5,0000 1 Dec 2017,25.68964,19.89845,23.95218,27.82607
9.5,0000 1 Dec 2017,25.09912,19.85923,23.47437,27.3314
10.5,0000 1 Dec 2017,24.86277,20.22794,23.33915,27.1066
1.5,0000 1 Jan 2018,25.9803,23.05177,25.03006,27.82578
2.5,0000 1 Jan 2018,26.30448,23.92435,25.70769,27.9646
3.5,0000 1 Jan 2018,26.80236,23.72488,26.12838,28.36678
4.5,0000 1 Jan 2018,27.26262,22.76026,26.21489,28.79471
5.5,0000 1 Jan 2018,27.33856,21.66766,25.8647,29.00068
6.5,0000 1 Jan 2018,26.8909,20.8062,25.15847,28.84306
7.5,0000 1 Jan 2018,26.17096,20.22772,24.4151,28.36438
8.5,0000 1 Jan 2018,25.55368,20.08936,23.93886,27.84342
9.5,0000 1 Jan 2018,25.34725,20.43905,23.80002,27.5902
10.5,0000 1 Jan 2018,25.45192,21.10627,23.97508,27.61846
1.5,0000 1 Feb 2018,26.53795,23.94833,25.9624,28.17263
2.5,0000 1 Feb 2018,27.03106,23.8685,26.36559,28.54014
3.5,0000 1 Feb 2018,27.41686,22.85443,26.32197,28.93004
4.5,0000 1 Feb 2018,27.42162,21.55443,25.78548,29.10449
5.5,0000 1 Feb 2018,26.92047,20.51398,24.96071,28.91615
6.5,0000 1 Feb 2018,26.13912,19.91878,24.15608,28.42874
7.5,0000 1 Feb 2018,25.50819,19.84062,23.68646,27.94869
8.5,0000 1 Feb 2018,25.34554,20.27603,23.66117,27.73462
9.5,0000 1 Feb 2018,25.52067,21.04174,23.96513,27.80719
10.5,0000 1 Feb 2018,25.82495,22.19389,24.51112,27.99514
1.5,0000 1 Mar 2018,27.02127,23.97264,26.33802,28.45467
2.5,0000 1 Mar 2018,27.34415,22.97624,26.24593,28.80157
3.5,0000 1 Mar 2018,27.19047,21.70025,25.55255,28.97251
4.5,0000 1 Mar 2018,26.54807,20.47353,24.54452,28.76395
5.5,0000 1 Mar 2018,25.78296,19.80215,23.77519,28.25986
6.5,0000 1 Mar 2018,25.236,19.74488,23.44734,27.72882
7.5,0000 1 Mar 2018,25.12443,20.17026,23.48677,27.49462
8.5,0000 1 Mar 2018,25.27013,20.95885,23.80264,27.54021
9.5,0000 1 Mar 2018,25.57465,22.09586,24.31935,27.75098
10.5,0000 1 Mar 2018,25.9426,23.51054,25.0201,27.95591
1.5,0000 1 Apr 2018,27.68347,23.01975,26.68453,28.93232
2.5,0000 1 Apr 2018,27.65851,22.02611,26.06703,29.199
3.5,0000 1 Apr 2018,27.19418,20.95385,25.16879,29.17161
4.5,0000 1 Apr 2018,26.56397,20.22163,24.45985,28.8987
5.5,0000 1 Apr 2018,26.10241,20.05875,24.15086,28.56024
6.5,0000 1 Apr 2018,25.96765,20.41647,24.1911,28.35988
7.5,0000 1 Apr 2018,26.08674,21.20609,24.48613,28.35825
8.5,0000 1 Apr 2018,26.30135,22.37325,24.9752,28.44488
9.5,0000 1 Apr 2018,26.59656,23.79452,25.62373,28.55615
10.5,0000 1 Apr 2018,27.06575,25.07601,26.35897,28.72796
1.5,0000 1 May 2018,27.3456,21.23219,25.6981,28.99619
2.5,0000 1 May 2018,26.76189,20.33556,24.65459,28.8778
3.5,0000 1 May 2018,26.0329,19.82533,23.76991,28.60585
4.5,0000 1 May 2018,25.55321,19.75517,23.48441,28.27865
5.5,0000 1 May 2018,25.46512,20.1388,23.64046,28.09283
6.5,0000 1 May 2018,25.63745,20.84221,24.01545,28.11661
7.5,0000 1 May 2018,25.93217,21.95443,24.55105,28.2613
8.5,0000 1 May 2018,26.28873,23.37429,25.25817,28.4089
9.5,0000 1 May 2018,26.79221,24.76205,26.04286,28.57717
10.5,0000 1 May 2018,27.43343,25.66767,26.82286,28.81379
1.5,0000 1 Jun 2018,27.23435,20.61166,25.41974,28.96616
2.5,0000 1 Jun 2018,26.63197,20.09679,24.48493,28.86077
3.5,0000 1 Jun 2018,26.0895,19.97519,23.94066,28.71467
4.5,0000 1 Jun 2018,25.98035,20.28744,23.98267,28.64346
5.5,0000 1 Jun 2018,26.14647,20.97424,24.32666,28.70763
6.5,0000 1 Jun 2018,26.44094,22.05652,24.85207,28.82664
7.5,0000 1 Jun 2018,26.76464,23.40966,25.50389,28.93556
8.5,0000 1 Jun 2018,27.15995,24.71195,26.23629,28.97555
9.5,0000 1 Jun 2018,27.70378,25.57335,26.99687,29.08098
10.5,0000 1 Jun 2018,28.34831,25.81361,27.71555,29.28999
1.5,0000 1 Jul 2018,27.0539,20.1192,24.99203,28.99072
2.5,0000 1 Jul 2018,26.65895,20.12479,24.45684,28.9596
3.5,0000 1 Jul 2018,26.61867,20.51204,24.4632,29.03273
4.5,0000 1 Jul 2018,26.85629,21.28529,24.87111,29.14856
5.5,0000 1 Jul 2018,27.0897,22.36649,25.37416,29.20979
6.5,0000 1 Jul 2018,27.26588,23.65413,25.93826,29.18457
7.5,0000 1 Jul 2018,27.57635,24.81212,26.60277,29.15805
8.5,0000 1 Jul 2018,28.08189,25.60753,27.37851,29.23619
9.5,0000 1 Jul 2018,28.66823,25.83332,28.04793,29.42571
10.5,0000 1 Jul 2018,29.11546,25.60492,28.43139,29.60179
1.5,0000 1 Aug 2018,26.73312,20.18881,24.85312,28.8724
2.5,0000 1 Aug 2018,26.56772,20.63417,24.7098,28.86383
3.5,0000 1 Aug 2018,26.60603,21.29822,24.868,28.95455
4.5,0000 1 Aug 2018,26.75543,22.1848,25.23631,29.03099
5.5,0000 1 Aug 2018,26.96335,23.32028,25.76781,29.05973
6.5,0000 1 Aug 2018,27.33208,24.52922,26.44505,29.09873
7.5,0000 1 Aug 2018,27.94846,25.39879,27.27213,29.25047
8.5,0000 1 Aug 2018,28.61061,25.76813,28.0096,29.48325
9.5,0000 1 Aug 2018,29.11166,25.65248,28.43619,29.69986
10.5,0000 1 Aug 2018,29.31813,25.24771,28.46684,29.80325
1.5,0000 1 Sep 2018,27.08909,20.28403,25.10954,29.18794
2.5,0000 1 Sep 2018,27.10418,21.12515,25.25565,29.25103
3.5,0000 1 Sep 2018,27.14198,22.05451,25.46619,29.31746
4.5,0000 1 Sep 2018,27.25535,23.08842,25.87079,29.32322
5.5,0000 1 Sep 2018,27.5508,24.20518,26.49174,29.34109
6.5,0000 1 Sep 2018,28.12592,25.04833,27.3056,29.47717
7.5,0000 1 Sep 2018,28.78955,25.40521,28.05265,29.67055
8.5,0000 1 Sep 2018,29.28626,25.32061,28.47742,29.82132
9.5,0000 1 Sep 2018,29.41468,24.99949,28.47599,29.84719
10.5,0000 1 Sep 2018,29.2609,24.51005,28.18785,29.82273
1.5,0000 1 Oct 2018,27.74555,21.64832,26.12042,29.63608
2.5,0000 1 Oct 2018,27.85876,22.75025,26.45144,29.62708
3.5,0000 1 Oct 2018,27.89414,23.72763,26.7013,29.57351
4.5,0000 1 Oct 2018,28.04516,24.46261,27.0586,29.50894
5.5,0000 1 Oct 2018,28.39728,24.88844,27.59641,29.5389
6.5,0000 1 Oct 2018,28.86449,24.95617,28.10942,29.66908
7.5,0000 1 Oct 2018,29.21838,24.73895,28.36627,29.80795
8.5,0000 1 Oct 2018,29.24636,24.29276,28.15422,29.85972
9.5,0000 1 Oct 2018,28.91296,23.66689,27.59746,29.7835
10.5,0000 1 Oct 2018,28.39532,23.0951,27.02264,29.60244
1.5,0000 1 Nov 2018,27.80324,22.49436,26.42551,29.54208
2.5,0000 1 Nov 2018,27.85409,23.50483,26.68092,29.51645
3.5,0000 1 Nov 2018,28.04263,24.2143,27.01315,29.52708
4.5,0000 1 Nov 2018,28.44506,24.62613,27.55322,29.60025
5.5,0000 1 Nov 2018,28.93489,24.77149,28.09666,29.74116
6.5,0000 1 Nov 2018,29.28477,24.66667,28.38792,29.87471
7.5,0000 1 Nov 2018,29.32179,24.30173,28.21062,29.93207
8.5,0000 1 Nov 2018,28.96181,23.70569,27.65514,29.85236
9.5,0000 1 Nov 2018,28.39213,23.14121,27.03398,29.65545
10.5,0000 1 Nov 2018,27.9659,22.85665,26.65091,29.4602
1.5,0000 1 Dec 2018,27.68184,23.63186,26.51956,29.39272
2.5,0000 1 Dec 2018,27.8264,24.55293,26.93655,29.32002
3.5,0000 1 Dec 2018,28.16514,24.87527,27.40982,29.39824
4.5,0000 1 Dec 2018,28.67453,24.64475,27.85404,29.5871
5.5,0000 1 Dec 2018,29.02777,24.13748,28.01367,29.75379
6.5,0000 1 Dec 2018,28.97979,23.5324,27.67656,29.81521
7.5,0000 1 Dec 2018,28.4718,22.8078,26.9552,29.68509
8.5,0000 1 Dec 2018,27.78015,22.22837,26.24873,29.3897
9.5,0000 1 Dec 2018,27.28902,22.01675,25.83449,29.10243
10.5,0000 1 Dec 2018,27.21327,22.24601,25.81283,28.98206
1.5,0000 1 Jan 2019,27.31823,24.09958,26.3041,29.09857
2.5,0000 1 Jan 2019,27.46512,24.46273,26.60393,29.053
3.5,0000 1 Jan 2019,27.7072,23.82851,26.63638,29.16542
4.5,0000 1 Jan 2019,27.87754,22.53365,26.33159,29.34432
5.5,0000 1 Jan 2019,27.53537,21.25288,25.58871,29.28437
6.5,0000 1 Jan 2019,26.56617,20.21972,24.49634,28.74308
7.5,0000 1 Jan 2019,25.38237,19.62911,23.46644,27.88484
8.5,0000 1 Jan 2019,24.52913,19.63549,22.89311,27.10086
9.5,0000 1 Jan 2019,24.26942,20.13683,22.80468,26.73201
10.5,0000 1 Jan 2019,24.37758,20.91018,23.07338,26.69568
1.5,0000 1 Feb 2019,28.08338,25.49297,27.42558,29.23782
2.5,0000 1 Feb 2019,28.56662,25.28676,27.87777,29.4517
3.5,0000 1 Feb 2019,28.8396,24.39663,27.90569,29.64373
4.5,0000 1 Feb 2019,28.77294,23.19087,27.3925,29.71917
5.5,0000 1 Feb 2019,28.15634,22.19287,26.48442,29.55124
6.5,0000 1 Feb 2019,27.28841,21.52521,25.61036,29.12887
7.5,0000 1 Feb 2019,26.60229,21.26929,25.07465,28.65769
8.5,0000 1 Feb 2019,26.40242,21.44587,24.97358,28.39151
9.5,0000 1 Feb 2019,26.5034,22.00379,25.14291,28.37026
10.5,0000 1 Feb 2019,26.66456,22.90437,25.49196,28.43789
1.5,0000 1 Mar 2019,28.64006,25.46259,28.08338,29.43612
2.5,0000 1 Mar 2019,28.8748,24.93917,28.1163,29.62685
3.5,0000 1 Mar 2019,28.81068,23.86431,27.63834,29.70095
4.5,0000 1 Mar 2019,28.39803,22.71721,26.82209,29.63951
5.5,0000 1 Mar 2019,27.73314,21.93737,26.05103,29.38402
6.5,0000 1 Mar 2019,27.12507,21.62584,25.52852,29.05374
7.5,0000 1 Mar 2019,26.86358,21.76314,25.37926,28.79308
8.5,0000 1 Mar 2019,26.86662,22.32005,25.50456,28.6977
9.5,0000 1 Mar 2019,26.9657,23.25665,25.83148,28.64029
10.5,0000 1 Mar 2019,27.09792,24.40293,26.22749,28.59054
1.5,0000 1 Apr 2019,28.77495,24.03355,27.918,29.56973
2.5,0000 1 Apr 2019,28.65708,23.10352,27.35917,29.69513
3.5,0000 1 Apr 2019,28.11942,22.10159,26.39626,29.62708
4.5,0000 1 Apr 2019,27.40907,21.33396,25.53267,29.35892
5.5,0000 1 Apr 2019,26.87114,21.04231,25.08832,29.04219
6.5,0000 1 Apr 2019,26.72159,21.29465,25.08438,28.85623
7.5,0000 1 Apr 2019,26.84735,21.96886,25.36543,28.82992
8.5,0000 1 Apr 2019,27.02654,22.98983,25.78535,28.8564
9.5,0000 1 Apr 2019,27.21044,24.1967,26.26658,28.83142
10.5,0000 1 Apr 2019,27.51134,25.27181,26.76649,28.87864
1.5,0000 1 May 2019,28.49085,22.15856,26.94264,29.60006
2.5,0000 1 May 2019,27.87656,21.23095,25.88435,29.5497
3.5,0000 1 May 2019,27.06754,20.61859,24.91604,29.3089
4.5,0000 1 May 2019,26.46256,20.42283,24.47143,28.96621
5.5,0000 1 May 2019,26.26874,20.72375,24.49095,28.73681
6.5,0000 1 May 2019,26.3472,21.43192,24.78741,28.65598
7.5,0000 1 May 2019,26.51978,22.49361,25.23042,28.6607
8.5,0000 1 May 2019,26.73524,23.74918,25.78386,28.6573
9.5,0000 1 May 2019,27.08224,24.93035,26.38286,28.72748
10.5,0000 1 May 2019,27.62733,25.68234,27.0455,28.95667
1.5,0000 1 Jun 2019,27.22053,20.85373,25.19781,29.25932
2.5,0000 1 Jun 2019,26.20488,20.34387,24.09931,28.83672
3.5,0000 1 Jun 2019,25.48384,20.27807,23.51927,28.44445
4.5,0000 1 Jun 2019,25.36639,20.58464,23.58936,28.24959
5.5,0000 1 Jun 2019,25.49613,21.1988,23.93607,28.21905
6.5,0000 1 Jun 2019,25.71103,22.14163,24.4259,28.26857
7.5,0000 1 Jun 2019,25.96542,23.37069,25.03274,28.3083
8.5,0000 1 Jun 2019,26.41553,24.61876,25.77641,28.40954
9.5,0000 1 Jun 2019,27.06005,25.49235,26.59314,28.60983
10.5,0000 1 Jun 2019,27.81362,25.73655,27.33279,28.97264
1.5,0000 1 Jul 2019,26.16534,20.02257,24.07996,28.79777
2.5,0000 1 Jul 2019,25.27699,19.94474,23.20429,28.39626
3.5,0000 1 Jul 2019,25.02588,20.25875,23.08776,28.26093
4.5,0000 1 Jul 2019,25.21476,20.85246,23.45547,28.3212
5.5,0000 1 Jul 2019,25.5449,21.78254,24.06017,28.39858
6.5,0000 1 Jul 2019,25.82457,23.05934,24.77946,28.39828
7.5,0000 1 Jul 2019,26.28613,24.37437,25.59496,28.4497
8.5,0000 1 Jul 2019,26.94364,25.21327,26.47509,28.61024
9.5,0000 1 Jul 2019,27.72186,25.35707,27.23707,28.94016
10.5,0000 1 Jul 2019,28.35654,24.93405,27.64412,29.27619
1.5,0000 1 Aug 2019,26.07095,19.74603,23.97294,28.70047
2.5,0000 1 Aug 2019,25.57492,20.19955,23.60877,28.41171
3.5,0000 1 Aug 2019,25.40212,20.84876,23.63688,28.32273
4.5,0000 1 Aug 2019,25.42133,21.68911,23.991,28.28828
5.5,0000 1 Aug 2019,25.50965,22.7355,24.56933,28.12789
6.5,0000 1 Aug 2019,25.82813,23.82902,25.3034,28.04366
7.5,0000 1 Aug 2019,26.46628,24.53243,26.13107,28.19571
8.5,0000 1 Aug 2019,27.26667,24.65826,26.85217,28.60889
9.5,0000 1 Aug 2019,27.88812,24.27362,27.18136,29.03844
10.5,0000 1 Aug 2019,28.14128,23.62637,27.07048,29.30034
1.5,0000 1 Sep 2019,26.27813,20.08049,24.38,28.77294
2.5,0000 1 Sep 2019,26.0972,20.79705,24.28766,28.65294
3.5,0000 1 Sep 2019,25.90949,21.65605,24.374,28.57691
4.5,0000 1 Sep 2019,25.86726,22.63531,24.73942,28.42585
5.5,0000 1 Sep 2019,26.06383,23.63297,25.30686,28.33669
6.5,0000 1 Sep 2019,26.59923,24.23188,26.04534,28.42482
7.5,0000 1 Sep 2019,27.32357,24.33623,26.73972,28.76423
8.5,0000 1 Sep 2019,27.90957,23.98787,27.11427,29.12305
9.5,0000 1 Sep 2019,28.09361,23.42854,26.97678,29.33084
10.5,0000 1 Sep 2019,27.83008,22.69339,26.47372,29.27583
1.5,0000 1 Oct 2019,26.86174,20.63489,24.98237,29.12806
2.5,0000 1 Oct 2019,26.51813,21.63793,24.92929,28.94616
3.5,0000 1 Oct 2019,26.19922,22.5537,24.92433,28.77758
4.5,0000 1 Oct 2019,26.21702,23.34506,25.30473,28.63507
5.5,0000 1 Oct 2019,26.61559,23.71227,25.90886,28.6367
6.5,0000 1 Oct 2019,27.1983,23.51369,26.43541,28.82545
7.5,0000 1 Oct 2019,27.64152,22.90016,26.60273,29.0745
8.5,0000 1 Oct 2019,27.63496,22.15755,26.25198,29.16769
